Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,592.75,598.00,588.00,589.35,590.489021083019858280,34293,491,20249640.00,10.00,-3.40
21-July-2011,590.00,590.00,579.05,586.45,583.527379025943519340,38314,591,22357268.00,10.95,-3.55
22-July-2011,592.10,620.00,584.15,599.60,606.136126985702015237,322493,11600,195474658.00,35.85,7.50
25-July-2011,596.10,613.95,596.10,609.75,608.249332464995115597,61420,1739,37358674.00,17.85,13.65
26-July-2011,615.00,622.00,588.55,591.50,602.153178666085756816,27543,1156,16585105.00,33.45,-23.50
27-July-2011,592.00,595.00,585.10,587.20,587.793905795288447610,151882,603,89275314.00,9.90,-4.80
28-July-2011,585.00,585.00,577.00,577.50,579.231185733445929163,20131,457,11660503.00,8.00,-7.50
29-July-2011,578.50,583.90,569.90,570.90,576.032119705609981966,20517,514,11818451.00,14.00,-7.60
1-August-2011,573.00,579.00,549.20,555.00,554.792675429991498266,76455,695,42416674.00,29.80,-18.00
2-August-2011,560.10,560.10,533.00,536.65,544.159943090550277663,21789,1312,11856701.00,27.10,-23.45
3-August-2011,530.00,536.00,509.00,515.75,516.339828057986764734,51529,1740,26606475.00,27.00,-14.25
4-August-2011,519.40,519.80,496.00,510.25,507.118682021753039027,62520,2586,31705060.00,23.80,-9.15
5-August-2011,497.00,526.60,487.00,520.45,511.285998395031576009,28661,1629,14653968.00,39.60,23.45
8-August-2011,507.55,516.45,501.55,508.50,509.479989485443911414,15217,968,7752757.00,14.90,0.95
9-August-2011,500.00,513.05,498.80,500.85,502.938688140257886957,39242,1676,19736320.00,14.25,0.85
10-August-2011,512.00,520.00,508.50,512.25,514.315656565656565656,15444,807,7943091.00,11.50,0.25
11-August-2011,510.55,519.60,506.00,516.55,513.186199851411589895,10768,619,5525989.00,13.60,6.00
12-August-2011,520.00,525.00,502.50,505.05,505.321662654622589794,209785,781,106008905.00,22.50,-14.95
16-August-2011,510.90,512.00,505.00,507.95,508.946423714985042153,3677,327,1871396.00,7.00,-2.95
17-August-2011,507.00,516.00,501.10,507.10,506.295472287275565964,5124,423,2594258.00,14.90,0.10
18-August-2011,507.10,507.10,496.00,497.85,499.281941163839381576,4657,430,2325156.00,11.10,-9.25
19-August-2011,495.00,497.60,485.00,490.55,490.767399790536037322,10503,680,5154530.00,12.60,-4.45
22-August-2011,491.90,493.60,481.00,483.45,485.696173226201824867,7343,437,3566467.00,12.60,-8.45
23-August-2011,481.55,503.90,478.15,495.30,488.983236766608539123,17777,1395,8692655.00,25.75,13.75
24-August-2011,495.65,509.00,489.10,494.85,496.791579379749435202,24345,3729,12094391.00,19.90,-0.80
25-August-2011,494.00,500.60,485.00,489.55,491.567982282686071343,12643,3630,6214894.00,15.60,-4.45
26-August-2011,491.00,493.00,476.90,481.10,486.187472135532768613,13458,811,6543111.00,16.10,-9.90
29-August-2011,490.00,497.00,486.20,494.15,494.569507517305233455,22681,2189,11217331.00,10.80,4.15
30-August-2011,509.00,509.90,485.05,489.50,490.090682113252771397,20026,1200,9814556.00,24.85,-19.50
2-September-2011,495.00,495.00,486.05,487.85,490.600664384940608012,9934,849,4873627.00,8.95,-7.15
5-September-2011,494.40,494.40,486.00,490.15,490.003972194637537239,8056,385,3947472.00,8.40,-4.25
6-September-2011,490.15,500.00,486.25,496.80,494.495023572551073860,11454,701,5663946.00,13.75,6.65
7-September-2011,501.70,516.35,501.20,512.15,510.037803532008830022,10872,675,5545131.00,15.15,10.45
8-September-2011,513.30,547.70,513.30,529.55,534.632759268201083749,37278,2471,19930040.00,34.40,16.25
9-September-2011,530.00,544.45,526.05,532.30,535.835541629364368845,22340,1113,11970566.00,18.40,2.30
