Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,1720.00,1737.00,1713.05,1721.35,1727.827834433113377324,3334,239,5760578.00,23.95,1.35
21-July-2011,1722.65,1734.95,1710.00,1720.55,1723.494629430719656283,1862,171,3209147.00,24.95,-2.10
22-July-2011,1730.00,1751.00,1725.00,1730.10,1734.131374026626475759,3981,363,6903577.00,26.00,0.10
25-July-2011,1744.65,1748.35,1731.00,1740.10,1739.862866116426849755,27382,218,47640925.00,17.35,-4.55
26-July-2011,1735.00,1750.70,1730.00,1734.55,1743.314921920185078079,3458,237,6028383.00,20.70,-0.45
27-July-2011,1752.00,1754.95,1718.10,1734.05,1736.341401273885350318,785,106,1363028.00,36.85,-17.95
28-July-2011,1731.00,1740.00,1728.30,1737.00,1736.479591836734693877,1862,169,3233325.00,11.70,6.00
29-July-2011,1675.00,1760.00,1675.00,1756.60,1745.535338345864661654,1995,272,3482343.00,85.00,81.60
1-August-2011,1751.00,1765.00,1701.15,1717.15,1734.865838285611381235,5553,459,9633710.00,63.85,-33.85
2-August-2011,1717.10,1725.00,1700.00,1704.30,1709.581950895819508958,1507,298,2576340.00,25.00,-12.80
3-August-2011,1696.70,1699.95,1654.05,1667.00,1667.767104589660467497,5861,460,9774783.00,45.90,-29.70
4-August-2011,1668.00,1693.40,1668.00,1672.70,1678.210850801479654747,811,203,1361029.00,25.40,4.70
5-August-2011,1639.20,1679.40,1610.00,1670.40,1645.146291768541157294,2454,445,4037189.00,69.40,31.20
8-August-2011,1671.00,1679.00,1613.00,1615.90,1622.075688686814656325,3739,320,6064941.00,66.00,-55.10
9-August-2011,1601.00,1660.00,1561.00,1641.55,1607.791153846153846153,2600,330,4180257.00,99.00,40.55
10-August-2011,1650.10,1652.50,1624.00,1641.90,1636.891031822565091610,1037,240,1697456.00,28.50,-8.20
11-August-2011,1630.00,1669.90,1625.00,1638.85,1641.594632768361581920,708,242,1162249.00,44.90,8.85
12-August-2011,1665.00,1665.00,1630.00,1642.35,1646.925862068965517241,580,200,955217.00,35.00,-22.65
16-August-2011,1645.10,1648.50,1623.25,1632.90,1640.600424328147100424,1414,206,2319809.00,25.25,-12.20
17-August-2011,1649.90,1657.90,1545.05,1566.55,1592.996914373875032141,3889,671,6195165.00,112.85,-83.35
18-August-2011,1560.00,1603.00,1559.25,1591.30,1582.943231441048034934,1374,247,2174964.00,43.75,31.30
19-August-2011,1590.00,1595.00,1565.00,1574.45,1581.317473338802296964,1219,198,1927626.00,30.00,-15.55
22-August-2011,1581.00,1629.05,1578.00,1618.30,1606.853466386554621848,1904,260,3059449.00,51.05,37.30
23-August-2011,1610.00,1630.00,1592.00,1605.25,1608.075987841945288753,329,103,529057.00,38.00,-4.75
24-August-2011,1615.00,1626.00,1584.00,1587.95,1605.523655913978494623,4650,138,7465685.00,42.00,-27.05
25-August-2011,1585.00,1601.00,1533.00,1557.75,1571.177815410668924640,1181,429,1855561.00,68.00,-27.25
26-August-2011,1565.00,1565.00,1533.00,1547.40,1550.893905191873589164,886,184,1374092.00,32.00,-17.60
