Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,2185.00,2198.65,2152.20,2160.65,2172.488266081377680229,5923,307,12867648.00,46.45,-24.35
21-July-2011,2160.00,2180.00,2151.15,2159.10,2160.812971342383107088,4641,204,10028333.00,28.85,-0.90
22-July-2011,2177.00,2225.00,2165.15,2220.50,2206.394234170498761938,22616,898,49899812.00,59.85,43.50
25-July-2011,2224.50,2224.50,2198.00,2203.70,2209.101260504201680672,11900,527,26288305.00,26.50,-20.80
26-July-2011,2207.00,2220.00,2178.15,2183.00,2196.495540972572774692,5943,420,13053773.00,41.85,-24.00
27-July-2011,2180.05,2190.00,2137.00,2168.55,2162.271672771672771672,3276,359,7083602.00,53.00,-11.50
28-July-2011,2178.00,2219.00,2139.00,2208.35,2185.073842953718148725,3846,498,8403794.00,80.00,30.35
29-July-2011,2208.35,2237.00,2182.50,2193.45,2209.242907112320248736,5146,766,11368764.00,54.50,-14.90
1-August-2011,2220.00,2235.00,2190.00,2195.20,2207.716838279830405814,3302,404,7289881.00,45.00,-24.80
2-August-2011,2218.00,2218.00,2161.00,2203.50,2189.924382097528390113,7485,539,16391584.00,57.00,-14.50
3-August-2011,2180.00,2211.00,2180.00,2199.40,2200.808687615526802218,6492,476,14287650.00,31.00,19.40
4-August-2011,2200.00,2207.00,2149.00,2156.85,2180.398334875115633672,5405,515,11785053.00,58.00,-43.15
5-August-2011,2130.00,2130.00,2090.00,2112.15,2110.992103444872174513,10131,727,21386461.00,40.00,-17.85
8-August-2011,2052.00,2115.00,2050.15,2094.95,2081.375184806095757989,8793,657,18301532.00,64.85,42.95
9-August-2011,2055.00,2181.55,2044.05,2145.50,2101.146432194792018938,8871,750,18639270.00,137.50,90.50
10-August-2011,2160.00,2176.00,2090.00,2109.00,2132.888691322901849217,5624,691,11995366.00,86.00,-51.00
11-August-2011,2121.00,2129.90,2088.00,2098.10,2103.767664172901080631,9624,573,20246660.00,41.90,-22.90
12-August-2011,2114.95,2129.00,2063.60,2104.35,2101.959774318253056106,9571,638,20117857.00,65.40,-10.60
16-August-2011,2106.00,2128.20,2085.00,2093.85,2104.946521287642782969,1926,251,4054127.00,43.20,-12.15
17-August-2011,2104.00,2150.00,2095.00,2117.30,2125.552068214804063860,5512,595,11716043.00,55.00,13.30
18-August-2011,2100.05,2122.05,2081.35,2096.70,2095.583433856051467631,4974,400,10423432.00,40.70,-3.35
19-August-2011,2078.00,2113.70,2070.00,2081.25,2093.040401407532907598,7673,459,16059899.00,43.70,3.25
22-August-2011,2075.00,2120.00,2040.00,2108.45,2070.825090470446320868,7461,497,15450426.00,80.00,33.45
23-August-2011,2105.00,2145.00,2092.25,2121.45,2114.680555555555555555,2448,298,5176738.00,52.75,16.45
24-August-2011,2106.00,2154.00,2103.00,2129.10,2123.979439252336448598,4280,404,9090632.00,51.00,23.10
25-August-2011,2134.00,2171.90,2123.00,2157.05,2144.639406412478336221,9232,658,19799311.00,48.90,23.05
26-August-2011,2168.70,2178.00,2073.60,2093.55,2139.544642857142857142,4592,589,9824789.00,104.40,-75.15
29-August-2011,2115.00,2163.00,2111.00,2155.25,2139.765294254477785531,4299,505,9198851.00,52.00,40.25
30-August-2011,2167.00,2196.00,2156.05,2184.35,2175.911421425593997498,4798,415,10440023.00,39.95,17.35
2-September-2011,2180.00,2195.00,2122.50,2164.75,2166.677022058823529411,5440,562,11786723.00,72.50,-15.25
5-September-2011,2145.00,2204.00,2127.35,2196.95,2170.852091518373006702,4327,464,9393277.00,76.65,51.95
6-September-2011,2175.00,2176.90,2131.00,2151.75,2155.460828690807799442,11488,692,24761934.00,45.90,-23.25
7-September-2011,2172.00,2225.00,2163.50,2213.25,2201.154419012156390318,9131,1164,20098741.00,61.50,41.25
8-September-2011,2224.00,2259.00,2190.00,2241.85,2238.060507107184018440,15618,1204,34954029.00,69.00,17.85
9-September-2011,2258.00,2272.00,2142.00,2153.25,2203.000167672702883970,11928,1123,26277386.00,130.00,-104.75
12-September-2011,2150.00,2181.05,2120.00,2168.40,2163.283320522674865488,6505,797,14072158.00,61.05,18.40
13-September-2011,2171.70,2195.00,2155.10,2167.85,2175.352351994276515829,5591,583,12162395.00,39.90,-3.85
14-September-2011,2156.55,2219.90,2139.20,2210.45,2179.577717658632562715,8132,839,17724326.00,80.70,53.90
15-September-2011,2203.60,2299.90,2182.80,2264.45,2228.557798165137614678,8175,1158,18218460.00,117.10,60.85
16-September-2011,2260.00,2320.00,2251.00,2298.20,2298.557562216843542481,16113,1458,37036658.00,69.00,38.20
19-September-2011,2284.00,2290.00,2262.05,2274.80,2276.235323886639676113,3952,413,8995682.00,27.95,-9.20
20-September-2011,2265.20,2329.95,2265.20,2320.25,2303.329029944414559799,5577,710,12845666.00,64.75,55.05
21-September-2011,2319.00,2375.00,2310.00,2356.65,2339.874775928297055057,7810,921,18274422.00,65.00,37.65
22-September-2011,2320.00,2333.00,2277.05,2310.60,2312.680832927423283000,8212,933,18991735.00,55.95,-9.40
23-September-2011,2284.00,2375.00,2280.00,2350.10,2321.242254647211672996,10006,1301,23226350.00,95.00,66.10
26-September-2011,2347.80,2353.60,2265.00,2288.55,2305.529695697796432318,9530,944,21971698.00,88.60,-59.25
27-September-2011,2301.00,2333.00,2301.00,2312.70,2316.986128803963198867,7065,545,16369507.00,32.00,11.70
28-September-2011,2332.00,2332.00,2249.00,2266.40,2289.419207098897953341,6987,705,15996172.00,83.00,-65.60
29-September-2011,2276.15,2376.90,2256.00,2329.95,2334.640216881288775350,19181,1935,44780734.00,120.90,53.80
30-September-2011,2328.00,2349.95,2280.00,2343.60,2323.618217848845155118,14634,1366,34003829.00,69.95,15.60
3-October-2011,2328.00,2328.00,2257.00,2290.25,2295.407711238720262510,9752,1376,22384816.00,71.00,-37.75
4-October-2011,2262.00,2334.70,2262.00,2292.20,2308.878558790413382660,6217,820,14354298.00,72.70,30.20
5-October-2011,2300.00,2335.00,2285.00,2322.55,2311.727396972245584524,9512,766,21989151.00,50.00,22.55
7-October-2011,2331.65,2388.00,2317.20,2336.45,2361.872581174155460806,6098,658,14402699.00,70.80,4.80
10-October-2011,2302.55,2344.00,2302.55,2326.05,2331.281939163498098859,5260,630,12262543.00,41.45,23.50
11-October-2011,2334.70,2358.80,2315.00,2330.95,2340.361982325420204470,5771,524,13506229.00,43.80,-3.75
12-October-2011,2330.00,2397.85,2330.00,2394.15,2374.061756231992985093,7983,813,18952135.00,67.85,64.15
13-October-2011,2394.00,2410.00,2309.00,2326.05,2368.468857142857142857,10500,1001,24868923.00,101.00,-67.95
14-October-2011,2325.00,2386.95,2325.00,2380.35,2372.841827768014059753,12518,980,29703234.00,61.95,55.35
17-October-2011,2370.00,2384.00,2330.00,2334.15,2357.491440953412784398,4615,625,10879823.00,54.00,-35.85
18-October-2011,2334.00,2358.00,2323.00,2334.30,2338.015848892748588797,4606,470,10768901.00,35.00,0.30
19-October-2011,2336.00,2375.00,2336.00,2353.35,2352.341681574239713774,6149,536,14464549.00,39.00,17.35
20-October-2011,2323.00,2339.00,2301.00,2315.25,2323.122721749696233292,4115,451,9559650.00,38.00,-7.75
