Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,1818.20,1828.00,1790.00,1798.40,1812.163958605733966897,125428,6663,227296101.00,38.00,-19.80
21-July-2011,1796.20,1812.75,1787.00,1790.05,1799.191121432547070226,104206,5893,187486510.00,25.75,-6.15
22-July-2011,1804.70,1829.40,1797.35,1825.50,1817.413956982102358906,138454,6846,251628232.00,32.05,20.80
25-July-2011,1824.85,1857.50,1818.00,1852.40,1844.603142504339734068,167637,8419,309223737.00,39.50,27.55
26-July-2011,1852.45,1863.90,1776.40,1781.30,1806.156352430312368679,285560,12416,515766008.00,87.50,-71.15
27-July-2011,1784.00,1797.00,1735.10,1756.75,1762.985786659161272164,270028,13776,476055526.00,61.90,-27.25
28-July-2011,1749.00,1755.00,1727.35,1738.85,1739.130481986573618910,165793,9334,288335660.00,27.65,-10.15
29-July-2011,1733.30,1751.90,1720.00,1725.95,1736.516816036078621755,156547,7414,271846498.00,31.90,-7.35
1-August-2011,1736.30,1768.00,1736.30,1762.90,1751.848692276256640784,97880,5767,171470950.00,31.70,26.60
2-August-2011,1755.10,1762.00,1720.55,1733.70,1734.108416245566680267,127444,6796,221001713.00,41.45,-21.40
3-August-2011,1716.00,1717.00,1651.25,1658.70,1672.273729701543199248,406558,22989,679876263.00,65.75,-57.30
4-August-2011,1671.00,1674.00,1642.20,1648.10,1657.348838090905644641,211032,11460,349753640.00,31.80,-22.90
5-August-2011,1618.00,1647.00,1574.20,1639.95,1612.092184905581946372,433021,21982,698069770.00,72.80,21.95
8-August-2011,1580.00,1672.80,1580.00,1629.85,1629.192243872374721471,717162,39129,1168394768.00,92.80,49.85
9-August-2011,1579.00,1654.70,1575.00,1610.55,1610.438200769926583503,570444,29788,918664809.00,79.70,31.55
10-August-2011,1649.00,1658.65,1629.00,1653.35,1644.378334920034801146,219533,12642,360995309.00,29.65,4.35
11-August-2011,1650.00,1659.80,1632.20,1640.75,1645.725473303438607005,186878,10424,307549885.00,27.60,-9.25
12-August-2011,1658.00,1667.00,1626.10,1643.20,1647.919033203594253039,208110,10193,342948430.00,40.90,-14.80
16-August-2011,1661.70,1665.00,1610.20,1622.20,1645.795203628201016995,130974,7671,215556381.00,54.80,-39.50
17-August-2011,1624.70,1649.00,1605.00,1641.30,1625.831764493936698456,177626,10892,288789993.00,44.00,16.60
18-August-2011,1645.00,1648.00,1619.00,1625.45,1632.049840506882237273,114425,7040,186747303.00,29.00,-19.55
19-August-2011,1605.00,1605.00,1540.00,1544.95,1558.680131797484313282,447353,23286,697280233.00,65.00,-60.05
22-August-2011,1551.30,1571.00,1518.00,1564.10,1547.113537960194711916,197009,11307,304795291.00,53.00,12.80
23-August-2011,1576.90,1598.00,1563.05,1592.50,1581.295438237529927463,140757,9252,222578402.00,34.95,15.60
24-August-2011,1595.80,1609.00,1544.00,1557.90,1584.463179324715087599,188128,9937,298081889.00,65.00,-37.90
25-August-2011,1559.70,1568.70,1523.60,1546.70,1543.526618358457616571,249095,12771,384484763.00,45.10,-13.00
26-August-2011,1552.10,1568.00,1525.00,1531.35,1547.140857447743393383,159310,8952,246475010.00,43.00,-20.75
29-August-2011,1561.00,1634.95,1542.30,1614.75,1593.816227765610811388,280815,15541,447567504.00,92.65,53.75
30-August-2011,1627.00,1645.10,1574.00,1609.80,1601.048435233407053339,336408,17181,538605502.00,71.10,-17.20
2-September-2011,1635.00,1635.00,1588.00,1609.35,1605.345766148313919014,209124,11374,335716328.00,47.00,-25.65
5-September-2011,1583.70,1631.70,1581.15,1620.55,1614.258147246403009778,177023,9519,285760820.00,50.55,36.85
6-September-2011,1625.00,1645.00,1601.25,1640.65,1626.319466648716265867,178269,9511,289922345.00,43.75,15.65
7-September-2011,1645.05,1692.00,1645.05,1681.10,1675.652047718520413238,281484,14519,471669241.00,46.95,36.05
8-September-2011,1687.65,1719.90,1656.00,1705.95,1694.654936407125014285,306245,15604,518979601.00,63.90,18.30
9-September-2011,1704.00,1713.00,1679.30,1689.95,1694.828116800769634423,182944,9737,310058635.00,33.70,-14.05
12-September-2011,1669.00,1669.00,1628.00,1645.40,1644.856225634067322488,203409,10237,334578560.00,41.00,-23.60
13-September-2011,1653.00,1672.00,1626.00,1634.35,1649.148635511911973964,141958,7784,234109842.00,46.00,-18.65
14-September-2011,1637.25,1640.65,1598.00,1609.50,1612.510292262096892514,272632,14290,439621906.00,42.65,-27.75
15-September-2011,1616.50,1621.00,1575.10,1590.10,1588.038308800798991748,378477,17916,601035975.00,45.90,-26.40
16-September-2011,1604.90,1632.00,1597.00,1609.60,1615.948797888350576899,297019,15350,479967496.00,35.00,4.70
19-September-2011,1600.20,1600.20,1560.00,1560.95,1571.888015210911154450,306622,18327,481975447.00,40.20,-39.25
20-September-2011,1562.00,1574.00,1553.10,1564.25,1563.344005566333280777,291754,16555,456111867.00,20.90,2.25
21-September-2011,1567.00,1589.60,1556.10,1562.10,1572.669740816157959569,278451,14923,437911462.00,33.50,-4.90
22-September-2011,1546.70,1546.70,1484.45,1492.50,1511.758700459318682862,597842,33857,903792845.00,62.25,-54.20
23-September-2011,1483.70,1483.70,1441.60,1452.25,1457.835885200783575198,660562,37099,962990988.00,42.10,-31.45
26-September-2011,1455.00,1456.00,1411.10,1428.70,1427.572937874998532295,425835,22345,607910522.00,44.90,-26.30
27-September-2011,1452.80,1462.00,1442.60,1446.15,1450.328583559341125908,230818,12330,334761943.00,19.40,-6.65
28-September-2011,1455.00,1455.50,1400.10,1404.25,1415.562225639476042544,483169,23974,683955785.00,55.40,-50.75
29-September-2011,1403.30,1403.30,1350.00,1369.55,1366.369765273481019618,1045685,43774,1428792368.00,53.30,-33.75
30-September-2011,1375.00,1398.70,1353.20,1358.20,1374.341433226275037648,600296,30818,825011665.00,45.50,-16.80
3-October-2011,1347.00,1347.00,1303.35,1318.25,1319.569177049174215462,536399,28068,707815587.00,43.65,-28.75
4-October-2011,1318.40,1361.50,1311.15,1337.00,1339.798525213526579069,428401,22316,573971028.00,50.35,18.60
5-October-2011,1352.80,1366.00,1340.10,1343.65,1353.884218929197647706,286869,16105,388387412.00,25.90,-9.15
7-October-2011,1380.00,1398.00,1373.15,1393.45,1388.345237905348284497,313465,16589,435197640.00,24.85,13.45
