Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,553.70,558.50,518.00,522.90,540.201973244480801268,100241,3317,54150386.00,40.50,-30.80
21-July-2011,499.00,501.00,475.00,493.30,488.487043540523031811,117316,3464,57307346.00,26.00,-5.70
22-July-2011,508.95,514.35,497.05,504.90,507.281657665464786988,64621,1444,32781048.00,17.30,-4.05
25-July-2011,505.80,513.50,505.80,509.65,509.931409113020917788,12334,344,6289494.00,7.70,3.85
26-July-2011,511.85,512.00,501.55,503.90,506.528521337552381766,11693,321,5922838.00,10.45,-7.95
27-July-2011,501.15,517.50,496.00,506.85,510.897492788994896827,18028,594,9210460.00,21.50,5.70
28-July-2011,501.60,507.00,500.00,503.05,504.357711918419375398,6276,238,3165349.00,7.00,1.45
29-July-2011,508.25,513.00,503.00,509.40,506.953222974667669927,7974,306,4042445.00,10.00,1.15
1-August-2011,511.95,511.95,502.00,503.30,505.131718930178923483,26883,216,13579456.00,9.95,-8.65
2-August-2011,507.00,515.80,501.50,510.90,509.250110083663584324,11355,435,5782535.00,14.30,3.90
3-August-2011,506.00,511.90,505.00,510.00,509.131120671993443966,4881,152,2485069.00,6.90,4.00
4-August-2011,512.50,512.90,505.10,506.50,509.059686221009549795,2932,126,1492563.00,7.80,-6.00
5-August-2011,495.00,499.85,489.00,497.35,494.752066115702479338,11979,408,5926635.00,10.85,2.35
8-August-2011,487.85,496.00,482.10,490.80,490.724576981068855754,5969,279,2929135.00,13.90,2.95
9-August-2011,475.00,479.00,458.25,471.20,466.869369018906091962,12853,458,6000672.00,20.75,-3.80
10-August-2011,479.80,480.00,466.50,474.55,473.645589296619108421,18013,283,8531778.00,13.50,-5.25
11-August-2011,476.00,481.80,467.50,471.65,476.524107375553818087,3837,215,1828423.00,14.30,-4.35
12-August-2011,475.80,475.80,460.30,463.95,465.165858389912706110,3093,147,1438758.00,15.50,-11.85
16-August-2011,468.85,468.85,458.00,460.50,463.971474273527059450,3751,153,1740357.00,10.85,-8.35
17-August-2011,464.00,464.00,452.05,455.90,456.505217925107427869,3258,121,1487294.00,11.95,-8.10
18-August-2011,455.05,457.00,440.50,446.05,450.676260964912280701,3648,159,1644067.00,16.50,-9.00
19-August-2011,440.00,445.05,428.30,438.95,439.663874191651969429,6804,250,2991473.00,16.75,-1.05
22-August-2011,439.00,442.00,428.50,432.10,434.011176520774677928,11721,238,5087045.00,13.50,-6.90
23-August-2011,438.00,462.50,437.00,460.30,450.880631497882171736,5194,325,2341874.00,25.50,22.30
24-August-2011,463.00,463.00,453.00,458.35,458.556096571312639480,4929,169,2260223.00,10.00,-4.65
25-August-2011,457.95,459.95,451.05,454.05,454.237317930688096433,3982,125,1808773.00,8.90,-3.90
26-August-2011,459.75,459.75,432.00,434.40,442.671967843411394617,5722,249,2532969.00,27.75,-25.35
29-August-2011,444.00,460.00,443.50,456.40,450.646577701248385708,2323,167,1046852.00,16.50,12.40
30-August-2011,463.95,463.95,457.50,461.00,459.724242424242424242,1650,68,758545.00,6.45,-2.95
2-September-2011,468.65,468.65,455.50,460.05,459.975975975975975975,1332,64,612688.00,13.15,-8.60
5-September-2011,459.95,468.95,455.50,465.25,461.940182969739619985,1421,73,656417.00,13.45,5.30
6-September-2011,467.00,470.00,463.00,467.70,465.597968069666182873,689,41,320797.00,7.00,0.70
7-September-2011,468.00,474.85,463.55,472.80,468.722870730652831820,2313,131,1084156.00,11.30,4.80
8-September-2011,465.00,501.90,465.00,494.05,490.085650008034709946,12446,398,6099606.00,36.90,29.05
9-September-2011,494.05,505.00,480.25,486.25,493.904033379694019471,20132,889,9943276.00,24.75,-7.80
12-September-2011,490.00,490.00,471.00,472.80,478.197783461210571184,2346,125,1121852.00,19.00,-17.20
13-September-2011,480.00,500.00,472.80,494.50,491.894635222727899600,14502,552,7133456.00,27.20,14.50
14-September-2011,487.40,505.40,482.00,498.55,496.346305341106034346,19041,506,9450930.00,23.40,11.15
15-September-2011,506.00,506.00,485.50,495.05,494.763012503634777551,3439,217,1701490.00,20.50,-10.95
16-September-2011,497.00,510.00,487.00,500.90,504.422459570359642770,16572,508,8359289.00,23.00,3.90
19-September-2011,498.00,502.00,496.00,497.25,499.814516129032258064,5952,140,2974896.00,6.00,-0.75
20-September-2011,501.90,532.00,500.00,530.45,525.034560984412325777,58187,1882,30550186.00,32.00,28.55
21-September-2011,533.00,539.00,522.05,525.75,531.957403355215171407,13710,568,7293136.00,16.95,-7.25
22-September-2011,522.00,523.90,508.50,515.25,514.310565324807440778,6881,318,3538971.00,15.40,-6.75
23-September-2011,510.00,510.90,501.00,507.45,507.910928143712574850,5344,227,2714276.00,9.90,-2.55
26-September-2011,519.90,519.90,486.00,502.00,498.097711128650355169,6335,291,3155449.00,33.90,-17.90
27-September-2011,505.50,513.00,503.55,503.85,506.942118674918092464,2747,210,1392570.00,9.45,-1.65
28-September-2011,504.10,509.00,492.00,496.50,502.436737804878048780,1312,146,659197.00,17.00,-7.60
29-September-2011,496.50,503.25,496.50,497.45,499.422380691168403730,1823,73,910447.00,6.75,0.95
30-September-2011,502.00,502.85,485.15,489.20,490.236673302366733023,4521,227,2216360.00,17.70,-12.80
3-October-2011,494.00,495.30,482.00,492.15,490.417516043790109475,2649,148,1299116.00,13.30,-1.85
4-October-2011,498.00,514.40,491.00,492.35,502.510076441973592772,8634,616,4338672.00,23.40,-5.65
5-October-2011,499.00,499.00,485.00,490.70,492.597274607616498357,8219,172,4048657.00,14.00,-8.30
7-October-2011,500.00,500.00,482.90,487.45,491.707219784603111288,2507,275,1232710.00,17.10,-12.55
10-October-2011,496.40,496.40,488.25,490.70,490.768144179249878226,2053,91,1007547.00,8.15,-5.70
11-October-2011,491.00,499.80,486.00,489.80,490.837262606417812704,3054,271,1499017.00,13.80,-1.20
12-October-2011,496.00,502.90,496.00,499.90,499.469938033830179199,11942,270,5964670.00,6.90,3.90
