Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,79.00,80.25,77.25,77.50,78.997764305743892330,314891,1659,24875685.00,3.00,-1.50
21-July-2011,77.75,78.20,76.55,76.80,77.243196877747517852,233165,723,18010410.00,1.65,-0.95
22-July-2011,77.05,77.55,76.75,76.95,77.017341901438420291,281976,548,21717042.00,0.80,-0.10
25-July-2011,77.50,78.20,77.10,77.90,77.337434256991755274,412021,691,31864647.00,1.10,0.40
26-July-2011,78.85,78.85,77.00,77.20,77.613138592531801395,77984,575,6052583.00,1.85,-1.65
27-July-2011,77.00,78.00,76.75,77.55,77.481005459436128167,1568477,659,121527175.00,1.25,0.55
28-July-2011,77.20,77.40,74.80,75.10,76.145691118114656833,313492,839,23871065.00,2.60,-2.10
29-July-2011,75.75,77.25,75.05,75.80,75.415774392397341638,498352,1207,37583602.00,2.20,0.05
1-August-2011,76.50,79.00,75.85,76.60,77.268054386051810391,484536,1872,37439154.00,3.15,0.10
2-August-2011,76.00,76.65,75.50,75.90,75.943757250214354163,158616,1298,12045895.00,1.15,-0.10
3-August-2011,75.70,78.05,74.65,77.15,75.174489598252775455,3985292,2323,299592292.00,3.40,1.45
4-August-2011,78.60,79.15,76.10,76.50,78.006175301303033723,398685,2243,31099892.00,3.05,-2.10
5-August-2011,75.75,76.55,74.00,76.20,75.483872192664537388,237013,2012,17890659.00,2.55,0.45
8-August-2011,74.95,75.80,73.80,74.55,74.696404975623091994,175576,1479,13114896.00,2.00,-0.40
9-August-2011,70.20,74.55,70.20,72.20,73.020383959275405485,184655,1339,13483579.00,4.35,2.00
10-August-2011,74.90,75.20,73.00,74.15,73.805094013475852823,141735,1072,10460765.00,2.20,-0.75
11-August-2011,73.75,74.20,72.75,73.15,73.329537741707221973,138494,566,10155701.00,1.45,-0.60
12-August-2011,74.00,74.00,71.95,72.05,72.571496202781339382,101390,689,7358024.00,2.05,-1.95
16-August-2011,73.00,73.00,70.10,70.35,71.795517298889980171,107926,633,7748603.00,2.90,-2.65
17-August-2011,70.45,71.45,69.90,70.05,70.375031166163021472,100269,638,7056434.00,1.55,-0.40
18-August-2011,70.50,71.60,69.00,69.50,69.754773807231607797,420681,676,29344508.00,2.60,-1.00
19-August-2011,68.90,68.95,66.60,68.15,67.370554434994766865,144273,929,9719752.00,2.35,-0.75
22-August-2011,68.75,70.80,67.35,70.30,68.710213103131907085,119895,715,8238011.00,3.45,1.55
23-August-2011,70.80,72.45,69.40,71.95,71.142643366970219049,203150,836,14452628.00,3.05,1.15
24-August-2011,72.50,74.15,72.50,73.05,73.445427318564947619,79133,711,5811957.00,1.65,0.55
25-August-2011,73.05,74.30,71.90,73.10,73.223084796951485238,98671,940,7224995.00,2.40,0.05
26-August-2011,73.00,73.45,70.25,71.60,72.023575060208723575,74740,970,5383042.00,3.20,-1.40
29-August-2011,72.20,72.70,71.30,71.65,72.015788009458895534,57512,639,4141772.00,1.40,-0.55
30-August-2011,72.45,72.80,71.35,72.05,71.961436269740288900,53444,456,3845907.00,1.45,-0.40
2-September-2011,72.55,73.35,71.85,72.75,72.657999630441094950,37883,374,2752503.00,1.50,0.20
5-September-2011,72.50,72.70,71.50,72.00,72.120324919206917634,57245,494,4128528.00,1.20,-0.50
6-September-2011,72.85,73.00,71.65,72.20,72.319757240468179097,145329,849,10510158.00,1.35,-0.65
7-September-2011,72.70,74.60,72.60,73.50,73.680345488377259977,180035,1642,13265041.00,2.00,0.80
8-September-2011,76.00,76.45,72.05,72.55,72.938253702438978753,106889,665,7796297.00,4.40,-3.45
9-September-2011,73.05,73.40,71.90,72.10,72.538227877634896847,222874,624,16166885.00,1.50,-0.95
12-September-2011,71.60,71.60,70.35,71.35,70.936774527254195000,65733,612,4662887.00,1.25,-0.25
13-September-2011,71.70,72.40,70.70,71.25,71.595560659521114883,180252,692,12905243.00,1.70,-0.45
14-September-2011,71.30,71.65,70.40,71.25,71.122523359476890643,55973,366,3980941.00,1.25,-0.05
15-September-2011,71.50,72.20,71.05,72.00,71.763347986908612041,51637,368,3705644.00,1.15,0.50
16-September-2011,72.50,72.50,71.95,72.00,72.050962297557274141,130469,411,9400417.00,0.55,-0.50
19-September-2011,71.90,72.25,70.95,71.50,71.377997492501309295,63011,377,4497599.00,1.30,-0.40
20-September-2011,71.45,74.60,71.15,73.65,73.395795453428602317,203494,789,14935604.00,3.45,2.20
21-September-2011,74.00,74.25,72.40,72.55,73.281970399162804604,133780,714,9803662.00,1.85,-1.45
22-September-2011,72.15,72.15,69.65,70.10,71.272570129455310673,106446,700,7586680.00,2.50,-2.05
23-September-2011,69.30,70.80,69.00,70.00,69.922570140658214108,66331,579,4638034.00,1.80,0.70
26-September-2011,70.00,70.15,68.15,69.50,69.218616052293184740,74656,729,5167585.00,2.00,-0.50
27-September-2011,70.00,71.00,69.50,70.75,70.434101941747572815,32960,358,2321508.00,1.50,0.75
28-September-2011,71.90,71.90,69.50,69.90,70.178487198194682457,117874,346,8272219.00,2.40,-2.00
29-September-2011,69.95,70.70,69.20,70.40,70.027309991906216547,38301,288,2682116.00,1.50,0.45
30-September-2011,70.40,71.75,70.20,71.15,71.203135696146626918,45285,545,3224434.00,1.55,0.75
3-October-2011,70.75,70.75,69.00,69.50,69.728225958813527300,31758,315,2214429.00,1.75,-1.25
4-October-2011,70.00,70.20,68.80,69.45,69.763470319634703196,77745,402,5423761.00,1.40,-0.55
5-October-2011,69.75,70.80,67.90,69.75,69.092158803475200703,154581,1093,10680335.00,2.90,0.00
7-October-2011,70.50,70.50,68.65,68.90,69.558377692908857661,135634,730,9434481.00,1.85,-1.60
10-October-2011,69.75,70.00,69.25,69.65,69.729549013246060742,70889,402,4943058.00,0.75,-0.10
11-October-2011,70.00,70.25,68.25,69.05,69.386647441870149339,192113,842,13330077.00,2.00,-0.95
12-October-2011,70.50,71.00,69.15,69.85,69.628793699101358618,403498,803,28095079.00,1.85,-0.65
13-October-2011,70.00,70.65,68.40,68.85,69.628268740780474721,119312,713,8307488.00,2.25,-1.15
14-October-2011,68.85,69.30,68.30,68.45,68.627943139262158064,77171,396,5296087.00,1.00,-0.40
17-October-2011,69.00,69.25,68.25,68.45,68.623307592016848861,69797,371,4789701.00,1.00,-0.55
18-October-2011,68.70,68.70,67.60,68.15,68.078186063659825488,40685,300,2769761.00,1.10,-0.55
