Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,229.50,234.10,227.35,228.10,230.625192934316583776,23324,540,5379102.00,6.75,-1.40
21-July-2011,228.50,240.80,228.50,234.05,237.238760070457104906,207786,3431,49294893.00,12.30,5.55
22-July-2011,236.90,238.35,231.20,231.90,234.641374954889931432,44336,636,10403060.00,7.15,-5.00
25-July-2011,232.00,234.35,229.00,230.00,231.834398709600334548,16739,367,3880676.00,5.35,-2.00
26-July-2011,232.00,234.90,219.50,221.55,228.255028093261621001,74929,1814,17102921.00,15.40,-10.45
27-July-2011,222.55,230.95,222.55,227.55,227.759381755993675583,61982,1465,14116982.00,8.40,5.00
28-July-2011,226.80,233.35,226.00,230.80,230.502060965074663704,40515,788,9338791.00,7.35,4.00
29-July-2011,231.20,234.20,228.00,231.10,231.144846116267708842,12282,326,2838921.00,6.20,-0.10
1-August-2011,233.35,233.35,227.50,230.20,230.041654021244309559,13180,259,3031949.00,5.85,-3.15
2-August-2011,228.55,232.85,228.50,231.55,228.803523864261391376,161811,397,37022927.00,4.35,3.00
3-August-2011,229.00,232.95,220.00,230.95,229.026781857451403887,18520,547,4241576.00,12.95,1.95
4-August-2011,232.00,234.00,226.70,227.40,230.674760525729561149,8978,217,2070998.00,7.30,-4.60
5-August-2011,219.50,223.00,216.00,218.30,219.297078590042518173,29164,655,6395580.00,7.00,-1.20
8-August-2011,212.05,217.95,211.10,214.65,214.007502841985600606,26390,522,5647658.00,6.85,2.60
9-August-2011,210.55,215.90,210.00,211.95,213.169755146039731019,19481,442,4152760.00,5.90,1.40
10-August-2011,220.00,225.00,218.05,220.60,222.074906626089362290,14458,573,3210759.00,6.95,0.60
11-August-2011,220.00,223.05,218.30,219.85,221.108342052696661276,10513,261,2324512.00,4.75,-0.15
12-August-2011,219.75,222.50,218.90,219.55,220.737382378100940975,5845,147,1290210.00,3.60,-0.20
16-August-2011,221.00,221.50,212.20,213.70,216.133490109282058375,7229,293,1562429.00,9.30,-7.30
17-August-2011,214.50,215.05,206.35,207.70,209.788274214298842124,10882,366,2282916.00,8.70,-6.80
18-August-2011,209.40,209.45,203.25,204.25,205.184668612823007892,9249,259,1897753.00,6.20,-5.15
19-August-2011,200.45,202.85,191.00,196.75,196.204909284951974386,12181,577,2389972.00,11.85,-3.70
22-August-2011,199.85,207.00,196.00,204.20,202.432369557992688600,9027,266,1827357.00,11.00,4.35
23-August-2011,205.75,207.90,202.20,206.05,205.884332281808622502,3804,134,783184.00,5.70,0.30
24-August-2011,206.20,208.25,200.00,200.95,205.649343832020997375,3810,157,783524.00,8.25,-5.25
25-August-2011,203.55,205.95,198.75,201.65,201.920250195465207193,5116,224,1033024.00,7.20,-1.90
26-August-2011,203.30,205.00,195.00,197.05,200.771445358401880141,6808,243,1366852.00,10.00,-6.25
29-August-2011,203.80,208.55,200.20,204.45,204.902007935553685223,8317,301,1704170.00,8.35,0.65
30-August-2011,207.20,210.40,205.55,206.85,207.367207792207792207,3080,168,638691.00,4.85,-0.35
2-September-2011,207.00,209.05,206.20,208.10,207.937366271153472087,5141,163,1069006.00,2.85,1.10
5-September-2011,205.00,212.90,204.60,211.15,208.794472828611240130,4306,196,899069.00,8.30,6.15
6-September-2011,210.75,215.50,210.75,212.00,213.001084834020394879,4609,165,981722.00,4.75,1.25
7-September-2011,215.35,219.40,213.65,214.70,216.547889766814415108,10378,341,2247334.00,5.75,-0.65
8-September-2011,215.85,218.80,212.15,214.40,215.476254935138183869,8865,272,1910197.00,6.65,-1.45
9-September-2011,215.25,216.25,212.30,212.50,213.765925925925925925,2025,91,432876.00,3.95,-2.75
12-September-2011,207.35,212.60,207.25,211.15,210.231511254019292604,3110,113,653820.00,5.35,3.80
13-September-2011,212.70,215.65,210.80,212.15,213.117078410311493018,2793,80,595236.00,4.85,-0.55
14-September-2011,213.90,217.75,207.50,211.00,212.525308888003188521,2509,110,533226.00,10.25,-2.90
15-September-2011,212.05,213.95,209.00,210.10,211.412566686425607587,1687,84,356653.00,4.95,-1.95
16-September-2011,212.20,213.85,209.15,211.50,212.199194270367054610,2234,140,474053.00,4.70,-0.70
19-September-2011,210.05,215.40,209.85,214.20,212.980401763841254287,10205,207,2173465.00,5.55,4.15
20-September-2011,216.75,221.30,212.30,219.10,218.727631578947368421,6840,264,1496097.00,9.00,2.35
