Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,572.00,572.10,549.30,551.40,557.744779871083347850,40181,1455,22410743.00,22.80,-20.60
21-July-2011,550.00,558.00,538.05,540.50,546.073884023303368185,25919,1085,14153689.00,19.95,-9.50
22-July-2011,545.00,556.40,542.15,545.60,548.729153051888642007,30604,1170,16793307.00,14.25,0.60
25-July-2011,547.00,551.95,541.00,544.20,544.820096076861489191,12490,533,6804803.00,10.95,-2.80
26-July-2011,548.00,551.40,542.10,543.15,545.485464137389157032,17818,675,9719460.00,9.30,-4.85
27-July-2011,544.00,546.80,542.00,544.30,544.163922818197911134,11298,359,6147964.00,4.80,0.30
28-July-2011,537.00,544.00,534.25,536.30,539.289695186728773392,12237,594,6599288.00,9.75,-0.70
29-July-2011,540.00,548.00,530.50,536.20,539.831162024558250973,13356,680,7209985.00,17.50,-3.80
1-August-2011,540.00,545.95,537.10,541.20,541.580396475770925110,9080,416,4917550.00,8.85,1.20
2-August-2011,551.00,568.05,546.00,564.95,560.205612475336962464,84134,3072,47132339.00,22.05,13.95
3-August-2011,560.00,564.90,553.25,558.15,559.500848586124964098,38299,1126,21428323.00,11.65,-1.85
4-August-2011,560.05,569.00,542.35,544.35,554.164820094554115991,27709,1324,15355353.00,26.65,-15.70
5-August-2011,537.90,554.70,535.10,548.10,545.532777141850840891,45428,1884,24782463.00,19.60,10.20
8-August-2011,545.00,545.00,526.05,533.40,534.091103575050709939,63104,1090,33703285.00,18.95,-11.60
9-August-2011,525.00,544.95,517.00,538.75,530.799243178649671380,30126,1346,15990858.00,27.95,13.75
10-August-2011,550.00,550.00,540.00,540.70,543.623678519942335415,16648,725,9050247.00,10.00,-9.30
11-August-2011,540.00,542.35,538.15,540.05,540.325269645608628659,12980,515,7013422.00,4.20,0.05
12-August-2011,545.10,545.10,518.10,521.40,523.815075933459711601,46949,1394,24592594.00,27.00,-23.70
16-August-2011,525.00,527.00,518.00,520.45,522.317626290059750135,7364,329,3846347.00,9.00,-4.55
17-August-2011,519.00,521.00,514.05,516.60,517.544053370140326662,8694,458,4499528.00,6.95,-2.40
18-August-2011,515.95,517.95,506.05,507.30,511.470732432030901797,13462,547,6885419.00,11.90,-8.65
19-August-2011,501.05,515.50,501.00,509.35,505.668536730248828460,15151,608,7661384.00,14.50,8.30
22-August-2011,500.00,510.00,490.10,507.50,500.309444335362261928,10186,527,5096152.00,19.90,7.50
23-August-2011,508.05,514.40,506.10,509.75,511.879660745719315090,6249,292,3198736.00,8.30,1.70
24-August-2011,510.00,528.60,510.00,517.45,521.529491255961844197,12580,743,6560841.00,18.60,7.45
25-August-2011,520.00,524.00,510.30,516.10,515.502015031042370112,9181,494,4732824.00,13.70,-3.90
26-August-2011,515.00,519.45,503.05,506.40,509.699749048814053266,12353,443,6296321.00,16.40,-8.60
29-August-2011,513.85,518.70,507.65,514.85,514.352632115894715364,19604,462,10083369.00,11.05,1.00
30-August-2011,519.50,522.80,512.00,515.50,516.800234741784037558,4260,270,2201569.00,10.80,-4.00
2-September-2011,517.00,523.00,510.55,518.15,517.124049151550614394,6836,251,3535060.00,12.45,1.15
5-September-2011,515.00,517.00,507.00,508.85,511.793366442000709471,5638,363,2885491.00,10.00,-6.15
6-September-2011,509.00,512.90,505.00,507.95,509.280433623600497600,5627,249,2865721.00,7.90,-1.05
7-September-2011,497.00,530.00,497.00,514.10,521.212236387151265605,37887,1486,19747168.00,33.00,17.10
8-September-2011,519.35,531.00,516.00,523.80,524.469743090222817484,41065,1332,21537350.00,15.00,4.45
9-September-2011,525.00,526.95,515.10,516.60,520.971383912468438138,8317,424,4332919.00,11.85,-8.40
12-September-2011,515.00,518.95,506.05,511.45,510.066854248733821046,8885,393,4531944.00,12.90,-3.55
13-September-2011,514.95,517.85,507.00,509.40,511.052661804399012232,17413,473,8898960.00,10.85,-5.55
14-September-2011,511.00,512.95,505.05,507.15,509.349748181309457190,8935,380,4551040.00,7.90,-3.85
15-September-2011,516.75,516.75,506.25,509.80,509.086056530419249763,9517,430,4844972.00,10.50,-6.95
16-September-2011,516.10,516.10,505.00,505.60,509.093844479380819929,8269,422,4209697.00,11.10,-10.50
19-September-2011,509.00,510.00,505.00,508.15,507.176324503311258278,4832,296,2450676.00,5.00,-0.85
20-September-2011,507.00,520.90,507.00,515.45,512.801164725457570715,6010,389,3081935.00,13.90,8.45
21-September-2011,517.00,527.75,515.00,520.20,521.627014418999151823,14148,762,7379979.00,12.75,3.20
22-September-2011,511.00,514.95,507.40,509.25,511.182817182817182817,9009,388,4605246.00,7.55,-1.75
23-September-2011,505.05,527.00,502.50,512.40,516.183285668891007308,31470,1667,16244288.00,24.50,7.35
26-September-2011,509.85,509.90,490.20,493.00,497.103226887003126395,17912,1003,8904113.00,19.70,-16.85
27-September-2011,501.45,501.45,491.00,492.70,493.918103448275862068,15776,1199,7792052.00,10.45,-8.75
28-September-2011,497.80,497.90,486.20,486.85,488.209109042553191489,9024,429,4405599.00,11.70,-10.95
