Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,192.20,198.80,189.00,190.20,194.415990188092531738,322873,4710,62771674.00,9.80,-2.00
21-July-2011,191.00,191.00,183.25,184.60,186.209285004965243296,64448,1422,12000816.00,7.75,-6.40
22-July-2011,187.95,193.90,185.20,191.90,190.247871345455428828,164658,3349,31325834.00,8.70,3.95
25-July-2011,191.00,193.50,189.45,191.40,191.947217796203765295,64643,1018,12408044.00,4.05,0.40
26-July-2011,192.30,192.30,186.00,189.20,188.108587478160868699,45217,875,8505706.00,6.30,-3.10
27-July-2011,189.40,190.40,185.75,187.45,188.288503808209374840,19563,460,3683488.00,4.65,-1.95
28-July-2011,188.00,191.00,182.80,188.20,187.312385695084062314,45383,762,8500798.00,8.20,0.20
29-July-2011,184.05,192.50,184.05,189.10,188.815764554372940418,26401,515,4984925.00,8.45,5.05
1-August-2011,190.05,192.80,186.50,188.00,188.444747492521555516,11366,330,2141863.00,6.30,-2.05
2-August-2011,186.35,187.40,183.50,185.40,185.092691517464044614,17035,311,3153054.00,3.90,-0.95
3-August-2011,187.00,187.40,182.95,185.60,184.375727348295926849,9624,268,1774432.00,4.45,-1.40
4-August-2011,188.00,189.60,185.80,187.25,187.373685371773185261,13597,236,2547720.00,3.80,-0.75
5-August-2011,181.25,181.95,171.50,176.95,176.589545501635365330,67569,1003,11931979.00,10.45,-4.30
8-August-2011,167.00,175.60,166.20,173.00,170.267713083128726762,45616,884,7766932.00,9.40,6.00
9-August-2011,166.00,168.50,160.10,164.90,164.829789446321809201,76940,990,12682004.00,8.40,-1.10
10-August-2011,168.00,172.60,167.55,170.75,170.087736537705654444,35618,668,6058185.00,5.05,2.75
11-August-2011,171.00,171.95,167.35,168.15,170.303306602219048665,9103,217,1550271.00,4.60,-2.85
12-August-2011,171.00,171.00,157.00,165.95,164.316880310397328225,61083,1217,10036968.00,14.00,-5.05
16-August-2011,163.25,167.00,159.80,163.45,162.873438589816752266,15771,341,2568677.00,7.20,0.20
17-August-2011,163.00,163.75,155.00,160.45,159.878089213654706074,45845,583,7329611.00,8.75,-2.55
18-August-2011,159.95,159.95,147.55,149.80,153.072335535765584602,17405,564,2664224.00,12.40,-10.15
19-August-2011,147.00,154.40,140.00,149.75,144.125900631722724944,87855,948,12662181.00,14.40,2.75
22-August-2011,150.00,152.95,146.05,148.50,149.394034056106823471,16326,277,2439007.00,6.90,-1.50
23-August-2011,154.30,154.30,147.60,148.90,149.750447372702131120,6147,208,920516.00,6.70,-5.40
24-August-2011,149.90,154.25,147.10,148.80,150.844125630089181853,15474,395,2334162.00,7.15,-1.10
25-August-2011,149.00,149.00,141.20,145.90,144.271106941838649155,43706,740,6305513.00,7.80,-3.10
26-August-2011,143.05,148.60,140.15,143.75,143.582044887780548628,16040,336,2303056.00,8.45,0.70
29-August-2011,148.00,148.05,143.40,145.85,145.103641981087913116,21362,374,3099704.00,4.65,-2.15
30-August-2011,149.40,152.00,143.05,149.00,147.881493547812364784,39289,862,5810116.00,8.95,-0.40
2-September-2011,149.00,151.25,144.25,144.65,145.987207119516095390,14383,465,2099734.00,7.00,-4.35
5-September-2011,146.40,151.90,144.50,151.30,148.727425957139417288,20765,414,3088325.00,7.40,4.90
6-September-2011,150.15,155.45,148.05,150.10,151.834434210934350482,96741,1584,14688615.00,7.40,-0.05
7-September-2011,150.30,152.90,150.00,151.20,151.268425447685027680,32333,291,4890962.00,2.90,0.90
8-September-2011,151.30,156.65,151.00,153.35,155.184919561852134893,51033,832,7919552.00,5.65,2.05
9-September-2011,153.35,155.00,148.55,149.85,152.052688346006579302,18543,376,2819513.00,6.45,-3.50
12-September-2011,148.00,149.40,142.70,146.45,145.869514752134192002,26708,526,3895883.00,6.70,-1.55
13-September-2011,149.00,149.00,144.25,146.40,147.107186161183412820,12371,341,1819863.00,4.75,-2.60
14-September-2011,148.00,148.20,145.00,146.00,146.743956043956043956,10010,216,1468907.00,3.20,-2.00
15-September-2011,148.70,148.85,143.05,144.80,145.502062745850522882,10423,308,1516568.00,5.80,-3.90
16-September-2011,146.00,147.20,141.00,142.10,144.163107085616310708,26829,497,3867752.00,6.20,-3.90
19-September-2011,142.00,143.45,141.30,141.85,142.321963394342762063,12020,439,1710710.00,2.15,-0.15
20-September-2011,143.50,151.85,142.55,150.45,148.130679603239918568,46174,1075,6839786.00,9.30,6.95
21-September-2011,151.95,153.80,149.55,150.50,150.139615419275381598,233033,724,34987485.00,4.25,-1.45
