Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,162.00,162.95,154.55,155.70,158.654031274560286186,368990,3655,58541751.00,8.40,-6.30
21-July-2011,155.45,158.80,154.10,156.80,156.244737076663552543,302921,2409,47329812.00,4.70,1.35
22-July-2011,156.10,161.80,156.10,160.55,160.270113496086961732,333756,3741,53491112.00,5.70,4.45
25-July-2011,160.00,161.95,158.00,158.75,159.170205688307368187,144296,2837,22967624.00,3.95,-1.25
26-July-2011,159.50,163.00,158.15,158.85,160.830779300785461265,207776,2399,33416776.00,4.85,-0.65
27-July-2011,160.00,160.20,155.55,156.15,157.306897607604542489,75113,1275,11815793.00,4.65,-3.85
28-July-2011,154.15,159.10,153.90,154.85,156.513071482083264416,102781,1749,16086570.00,5.20,0.70
29-July-2011,154.00,156.40,136.00,143.80,144.218128101912475548,1484568,14684,214101618.00,20.40,-10.20
1-August-2011,145.80,152.45,144.00,145.20,146.149451460022433381,593758,4876,86777406.00,8.45,-0.60
2-August-2011,145.50,145.60,138.25,141.35,141.940222706782333073,360923,5656,51229491.00,7.35,-4.15
3-August-2011,139.00,143.85,138.15,142.65,140.915084148282920172,140704,2485,19827316.00,5.70,3.65
4-August-2011,143.00,147.00,137.15,138.95,139.466077010239295458,1549716,7779,216132811.00,9.85,-4.05
5-August-2011,135.00,140.50,132.10,139.55,137.472574672388798782,278684,3825,38311407.00,8.40,4.55
8-August-2011,137.00,139.90,130.10,136.25,136.932592977042793257,140653,2255,19259980.00,9.80,-0.75
9-August-2011,132.50,137.80,128.00,133.25,131.804836016377563451,841395,3579,110899930.00,9.80,0.75
10-August-2011,135.00,139.00,135.00,137.90,137.967259845327632511,2164834,2422,298676215.00,4.00,2.90
11-August-2011,136.75,138.00,134.55,135.65,136.359416978319662254,112037,1535,15277300.00,3.45,-1.10
12-August-2011,137.65,137.65,135.25,136.70,136.557944642259949245,101666,1141,13883300.00,2.40,-0.95
16-August-2011,138.00,141.80,137.55,139.20,139.577597173144876325,127350,1811,17775207.00,4.25,1.20
17-August-2011,139.70,141.00,136.00,138.15,137.518692413013052935,2171389,1381,298606576.00,5.00,-1.55
18-August-2011,139.00,140.00,134.65,136.25,136.826792503069481220,67601,1183,9249628.00,5.35,-2.75
19-August-2011,134.20,137.70,132.15,135.60,135.679972505364806866,119296,1690,16186078.00,5.55,1.40
22-August-2011,136.50,137.80,134.85,136.55,136.199183259230620529,41384,697,5636467.00,2.95,0.05
23-August-2011,136.80,139.30,134.20,138.05,136.758295033645548509,51567,1124,7052215.00,5.10,1.25
24-August-2011,138.80,147.40,138.80,146.55,145.024378278939837841,513695,7358,74498298.00,8.60,7.75
25-August-2011,147.00,149.50,139.00,140.35,145.116468181634058411,197496,3015,28659922.00,10.50,-6.65
26-August-2011,139.55,142.65,139.00,140.20,140.915395194353624993,154152,3120,21722390.00,3.65,0.65
29-August-2011,141.05,147.40,140.95,145.00,145.318412379742562471,112571,1863,16358639.00,6.45,3.95
30-August-2011,145.00,152.90,145.00,152.15,150.592916497618296292,399294,4550,60130848.00,7.90,7.15
2-September-2011,153.00,158.00,151.10,157.00,156.358082139485454573,193841,3171,30308607.00,6.90,4.00
5-September-2011,155.85,160.45,154.70,157.15,157.842572687224669603,141875,2476,22393915.00,5.75,1.30
6-September-2011,157.15,157.45,151.10,154.55,153.923704653048413674,114699,2260,17654895.00,6.35,-2.60
7-September-2011,155.55,161.50,154.55,159.60,159.516796470023010594,316376,4611,50467286.00,6.95,4.05
8-September-2011,161.90,163.80,158.50,160.70,161.686330605682257093,222658,3017,36000755.00,5.30,-1.20
9-September-2011,161.05,161.90,153.10,154.40,157.752380296651847188,101668,2130,16038369.00,8.80,-6.65
12-September-2011,155.00,156.40,148.00,152.35,153.093121061036412175,82033,1310,12558688.00,8.40,-2.65
13-September-2011,153.40,155.85,151.50,152.10,154.076956624448038378,55031,1050,8479009.00,4.35,-1.30
14-September-2011,152.60,153.05,147.65,149.10,150.175162050677666470,108608,1562,16310224.00,5.40,-3.50
15-September-2011,150.40,151.65,148.25,149.60,149.774235618026372989,82812,1219,12403104.00,3.40,-0.80
16-September-2011,151.00,152.65,149.05,150.80,151.023164953547285236,700282,1816,105758804.00,3.60,-0.20
19-September-2011,149.40,155.60,148.15,153.70,153.782862017882651711,151208,2304,23253199.00,7.45,4.30
