Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,460.85,462.50,453.00,454.85,457.287274272360314425,23535,789,10762256.00,9.50,-6.00
21-July-2011,454.85,459.80,454.35,457.10,457.122160294644894234,30681,552,14024965.00,5.45,2.25
22-July-2011,458.25,467.65,458.25,466.80,465.292357127235409902,59441,1622,27657443.00,9.40,8.55
25-July-2011,467.00,476.50,463.10,465.60,468.929684115167986135,101556,1502,47622623.00,13.40,-1.40
26-July-2011,472.00,472.00,457.60,460.50,463.614903860530486528,33441,885,15503746.00,14.40,-11.50
27-July-2011,464.00,465.00,452.30,458.10,456.975723341912051427,179514,3759,82033540.00,12.70,-5.90
28-July-2011,462.90,462.90,454.45,458.55,458.068578269296545433,35084,939,16070878.00,8.45,-4.35
29-July-2011,463.00,468.85,458.40,461.75,463.343022731372902760,44344,1405,20546483.00,10.45,-1.25
1-August-2011,461.75,467.40,459.00,464.40,463.867355605889014722,14128,526,6553518.00,8.40,2.65
2-August-2011,464.80,467.50,458.05,460.60,462.627880607992154939,32632,1010,15096473.00,9.45,-4.20
3-August-2011,460.00,465.80,459.10,462.95,463.438139752278569759,42790,901,19830518.00,6.70,2.95
4-August-2011,465.00,475.35,463.25,465.45,471.562468094551104205,90110,2121,42492494.00,12.10,0.45
5-August-2011,460.00,464.25,452.00,456.30,458.446483131251407069,62186,1485,28508953.00,12.25,-3.70
8-August-2011,453.50,470.65,444.00,447.80,454.837094977598455407,201995,3039,91874819.00,26.65,-5.70
9-August-2011,441.00,448.30,434.00,437.80,441.659971441047004260,84737,2340,37424941.00,14.30,-3.20
10-August-2011,445.00,446.00,432.00,437.55,436.803268790631713447,71219,2084,31108692.00,14.00,-7.45
11-August-2011,437.00,442.80,434.75,440.85,439.444055356342447333,35696,922,15686395.00,8.05,3.85
12-August-2011,442.55,449.80,439.00,448.10,445.205933014354066985,36575,1153,16283407.00,10.80,5.55
16-August-2011,456.00,456.00,432.55,433.90,439.043659599497366521,37403,1241,16421550.00,23.45,-22.10
17-August-2011,434.25,445.55,431.65,438.65,440.250264649106420075,48177,1361,21209937.00,13.90,4.40
18-August-2011,440.00,442.50,434.00,437.30,438.023027927486526212,26533,746,11622065.00,8.50,-2.70
19-August-2011,431.65,441.00,426.35,429.60,433.218373634581271589,74977,1377,32481414.00,14.65,-2.05
22-August-2011,430.00,432.80,412.25,415.40,419.842791652690106628,98379,2893,41303714.00,20.55,-14.60
23-August-2011,415.00,418.90,408.10,412.25,412.688872156614092097,100936,2602,41655164.00,10.80,-2.75
24-August-2011,415.00,416.40,409.15,410.70,413.448223576631485060,67270,1337,27812662.00,7.25,-4.30
25-August-2011,416.00,416.00,410.00,413.40,413.428338762214983713,50348,1228,20815290.00,6.00,-2.60
26-August-2011,417.00,420.80,408.00,410.75,414.598031084346038729,55462,1870,22994436.00,12.80,-6.25
29-August-2011,415.05,420.00,412.00,417.90,416.469658772147853566,28163,910,11729035.00,8.00,2.85
30-August-2011,419.00,419.35,408.00,410.60,412.914381830541562810,57371,1451,23689311.00,11.35,-8.40
2-September-2011,417.00,423.60,412.15,414.60,416.711380729827602216,32309,1011,13463528.00,11.45,-2.40
5-September-2011,417.00,421.60,414.50,417.80,418.154802973616442349,41162,1006,17212088.00,7.10,0.80
6-September-2011,418.00,430.00,416.10,427.05,422.452040492678543109,75668,1773,31966101.00,13.90,9.05
7-September-2011,432.00,433.70,425.00,426.75,429.759957866812312253,25633,995,11016037.00,8.70,-5.25
8-September-2011,427.00,428.85,420.30,422.35,422.851109708635742084,38028,875,16080182.00,8.55,-4.65
9-September-2011,422.00,423.75,413.00,414.70,415.920969688841201716,59648,1508,24808854.00,10.75,-7.30
12-September-2011,413.75,413.75,403.00,409.05,406.959995688526862017,64943,1886,26429203.00,10.75,-4.70
13-September-2011,414.00,417.80,406.65,409.30,411.535408893396480976,107473,1404,44228945.00,11.15,-4.70
14-September-2011,411.00,418.00,405.05,415.80,414.904981529650921331,91498,1885,37962976.00,12.95,4.80
15-September-2011,420.00,435.00,419.25,431.85,427.119459046340826902,107292,2774,45826501.00,15.75,11.85
16-September-2011,436.00,443.00,421.05,425.00,433.171269665917488857,78753,2151,34113537.00,21.95,-11.00
19-September-2011,429.00,434.90,423.50,432.15,431.380630864582251307,28881,1102,12458704.00,11.40,3.15
20-September-2011,435.00,437.75,429.00,436.65,434.094080171570946478,31707,1186,13763821.00,8.75,1.65
21-September-2011,434.00,438.80,429.00,430.70,432.194328532328263113,44574,971,19264630.00,9.80,-3.30
22-September-2011,428.90,428.90,417.15,423.90,423.383619817997977755,29670,1057,12561792.00,11.75,-5.00
23-September-2011,423.00,426.00,413.55,420.85,421.324111834365932083,51004,1648,21489215.00,12.45,-2.15
26-September-2011,422.00,423.00,407.20,409.80,410.369948709010781067,160652,2294,65926753.00,15.80,-12.20
27-September-2011,414.00,414.70,409.10,412.70,410.987382600233979510,91461,1378,37589317.00,5.60,-1.30
28-September-2011,419.00,423.30,411.00,421.40,417.282096205451198687,45091,1506,18815667.00,12.30,2.40
29-September-2011,422.00,431.00,417.25,427.35,420.920116432708451305,100659,2216,42369398.00,13.75,5.35
30-September-2011,425.25,427.95,410.00,410.95,413.421191844446193812,127030,2553,52516894.00,17.95,-14.30
3-October-2011,410.00,419.70,403.65,418.40,416.586907614553140728,95567,1392,39811961.00,16.05,8.40
4-October-2011,418.40,419.00,408.60,410.15,411.503521655553553192,133176,1692,54802393.00,10.40,-8.25
5-October-2011,411.65,414.45,401.00,405.40,405.873190929494621159,51684,1565,20977150.00,13.45,-6.25
