Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,2525.10,2528.40,2463.00,2472.30,2494.406985778343421188,270292,13120,674218253.00,65.40,-52.80
21-July-2011,2470.00,2481.00,2444.00,2452.25,2464.472596529042327845,269090,10429,663164931.00,37.00,-17.75
22-July-2011,2470.00,2502.00,2461.00,2494.05,2484.584762632534148438,261725,13029,650277947.00,41.00,24.05
25-July-2011,2490.00,2524.00,2472.25,2513.65,2507.618138313640791089,236130,12744,592123871.00,51.75,23.65
26-July-2011,2512.10,2529.50,2430.00,2441.80,2466.814005448407061988,506203,26490,1248708650.00,99.50,-70.30
27-July-2011,2444.70,2444.70,2381.50,2403.30,2404.443241723664799397,387732,19351,932279587.00,63.20,-41.40
28-July-2011,2379.00,2395.00,2348.10,2356.45,2363.686440677966101694,305974,16357,723226595.00,46.90,-22.55
29-July-2011,2355.25,2377.00,2335.00,2342.00,2352.711499120754969888,313337,14845,737191563.00,42.00,-13.25
1-August-2011,2366.90,2383.85,2328.25,2344.25,2351.445388922328121143,230933,11976,543026338.00,55.60,-22.65
2-August-2011,2331.00,2338.45,2268.40,2276.80,2295.629900577624795024,338455,16744,776967418.00,70.05,-54.20
3-August-2011,2256.90,2288.50,2246.25,2278.95,2266.453682779066343293,302231,15788,684992563.00,42.25,22.05
4-August-2011,2290.50,2310.00,2251.05,2257.35,2283.391773292147573979,293629,14289,670470043.00,58.95,-33.15
5-August-2011,2209.00,2244.80,2180.50,2232.85,2214.857090424037013578,476798,27767,1056039431.00,64.30,23.85
8-August-2011,2184.05,2264.55,2180.00,2218.25,2224.802052812691110563,438228,24262,974970554.00,84.55,34.20
9-August-2011,2166.00,2288.00,2159.90,2230.60,2225.943770755154262783,787455,40126,1752830552.00,128.10,64.60
10-August-2011,2275.00,2285.90,2255.55,2270.85,2271.316069968076405561,303224,16428,688717544.00,30.35,-4.15
11-August-2011,2267.40,2284.45,2242.30,2250.30,2259.684479973795378046,354136,17504,800235623.00,42.15,-17.10
12-August-2011,2275.15,2276.80,2149.50,2193.45,2206.488805070261347346,667579,36715,1473005590.00,127.30,-81.70
16-August-2011,2184.00,2245.00,2165.30,2198.40,2214.593108102709273855,700852,32509,1552102009.00,79.70,14.40
17-August-2011,2203.00,2234.60,2167.30,2174.85,2195.417231122948125139,508011,26873,1115296103.00,67.30,-28.15
18-August-2011,2184.00,2186.00,2068.30,2077.55,2114.514304152032621613,714373,35332,1510551927.00,117.70,-106.45
