Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,45.10,46.75,44.85,45.50,45.904251749089874005,667490,3017,30640629.00,1.90,0.40
21-July-2011,45.90,46.30,42.90,43.30,44.657429598377061547,809889,3765,36167561.00,3.40,-2.60
22-July-2011,42.90,43.75,42.00,42.80,42.932819825086253338,523458,2702,22473528.00,1.75,-0.10
25-July-2011,43.00,43.70,42.30,43.25,43.177393521119673959,238498,1154,10297722.00,1.40,0.25
26-July-2011,43.50,43.60,42.55,42.85,42.927022093936371161,188468,985,8090370.00,1.05,-0.65
27-July-2011,43.00,43.40,42.05,42.25,42.525373819266511147,156894,852,6671976.00,1.35,-0.75
28-July-2011,42.00,42.00,40.60,40.90,41.243336849587330619,220879,1251,9109787.00,1.40,-1.10
29-July-2011,40.05,41.65,40.05,40.90,41.148553667633651056,120650,806,4964573.00,1.60,0.85
1-August-2011,41.90,42.10,40.35,40.45,40.849900481462770328,164291,802,6711271.00,1.75,-1.45
2-August-2011,40.30,40.60,38.70,38.85,39.286155301853701429,209257,1244,8220903.00,1.90,-1.45
3-August-2011,38.30,38.55,37.60,38.20,38.090714250921430774,246356,1102,9383876.00,0.95,-0.10
4-August-2011,38.45,39.25,38.00,38.20,38.653830796349860246,205362,1068,7938028.00,1.25,-0.25
5-August-2011,37.40,37.40,34.75,35.50,35.583097394358714741,479997,2457,17079780.00,2.65,-1.90
8-August-2011,35.10,35.10,31.60,32.10,32.436447192955282971,529418,2571,17172439.00,3.50,-3.00
9-August-2011,31.00,32.15,29.00,30.90,30.660585215391361674,670454,2826,20556512.00,3.15,-0.10
10-August-2011,32.50,33.00,32.00,32.15,32.311749543824726613,313476,1342,10128958.00,1.00,-0.35
11-August-2011,31.95,31.95,30.55,31.60,31.544429377419604151,142327,822,4489624.00,1.40,-0.35
12-August-2011,32.00,33.00,31.00,31.25,31.947595081699712363,312547,1631,9985125.00,2.00,-0.75
16-August-2011,32.00,32.35,29.05,29.40,30.542494859492803289,315144,1253,9625284.00,3.30,-2.60
17-August-2011,29.10,29.80,27.90,28.60,28.685544648480650788,509659,1790,14619846.00,1.90,-0.50
18-August-2011,29.35,29.35,27.85,28.10,28.495714441978935525,255976,1372,7294219.00,1.50,-1.25
19-August-2011,27.50,27.50,26.30,27.20,26.942764569656022266,470670,2029,12681151.00,1.20,-0.30
22-August-2011,27.20,27.90,26.85,27.70,27.418468994589659940,297948,1244,8169278.00,1.05,0.50
23-August-2011,28.00,29.00,27.65,28.40,28.430679227679606152,340843,1359,9690398.00,1.35,0.40
24-August-2011,28.40,28.65,27.25,27.45,28.013450962825739802,395139,1811,11069207.00,1.40,-0.95
25-August-2011,27.60,27.70,25.90,26.10,26.499307099538851197,594602,1926,15756541.00,1.80,-1.50
26-August-2011,24.95,26.45,24.95,25.45,25.881340242220779669,260341,1257,6737974.00,1.50,0.50
29-August-2011,25.75,27.20,25.70,26.95,26.508047238855622089,300600,1459,7968319.00,1.50,1.20
30-August-2011,27.90,28.00,26.85,27.10,27.356230815890462735,328071,1518,8974786.00,1.15,-0.80
2-September-2011,27.50,27.80,27.05,27.30,27.388123818975244361,147118,856,4029286.00,0.75,-0.20
5-September-2011,27.00,27.30,26.70,27.15,27.029898033040850274,157502,818,4257263.00,0.60,0.15
6-September-2011,27.45,28.65,26.55,28.35,27.566134460473882765,339029,1486,9345719.00,2.10,0.90
7-September-2011,28.85,29.90,28.60,29.15,29.351511856063098172,516782,2109,15168333.00,1.30,0.30
8-September-2011,29.20,30.10,28.90,29.50,29.556124732680161137,382033,1559,11291415.00,1.20,0.30
9-September-2011,29.50,31.20,29.10,30.00,30.213175962839253432,668232,3135,20189411.00,2.10,0.50
12-September-2011,29.55,29.55,27.90,28.10,28.432287257334695664,342550,1676,9739480.00,1.65,-1.45
13-September-2011,28.50,29.25,28.00,28.25,28.632208081027835188,330948,1410,9475772.00,1.25,-0.25
14-September-2011,28.50,29.40,28.30,29.05,28.773311471691694151,211634,1039,6089411.00,1.10,0.55
15-September-2011,29.10,29.60,28.65,29.10,29.062707564471721664,221919,1085,6449567.00,0.95,0.00
16-September-2011,29.15,29.40,28.60,28.70,28.904962196475111604,155012,854,4480616.00,0.80,-0.45
19-September-2011,28.70,28.70,28.05,28.30,28.290347721822541966,150120,657,4246947.00,0.65,-0.40
20-September-2011,28.30,29.10,28.15,28.95,28.788327306744382679,222348,952,6401027.00,0.95,0.65
21-September-2011,29.20,29.40,28.60,28.95,29.011692267576921253,168744,883,4895549.00,0.80,-0.25
22-September-2011,28.75,28.75,27.25,27.50,27.907047266333408366,235453,1056,6570798.00,1.50,-1.25
23-September-2011,27.35,27.60,26.60,27.00,27.107370541690413391,226347,1184,6135672.00,1.00,-0.35
26-September-2011,27.00,27.00,25.80,26.30,26.296987677951908122,208975,1116,5495413.00,1.20,-0.70
27-September-2011,26.50,27.20,26.30,26.95,26.895230542372461307,161402,759,4340944.00,0.90,0.45
28-September-2011,27.00,27.85,26.60,26.80,27.144375948795798629,194984,1008,5292719.00,1.25,-0.20
29-September-2011,26.55,26.55,26.00,26.45,26.321430628347635777,173630,842,4570190.00,0.55,-0.10
30-September-2011,26.45,27.05,26.10,26.30,26.544064156807058179,171829,1058,4561040.00,0.95,-0.15
3-October-2011,25.90,25.95,25.50,25.70,25.729604781239843018,206139,996,5303875.00,0.45,-0.20
4-October-2011,26.00,26.25,25.30,25.75,25.851982593520165905,176486,726,4562513.00,0.95,-0.25
5-October-2011,26.00,26.25,25.00,25.10,25.317206421606338817,256073,978,6483053.00,1.25,-0.90
7-October-2011,25.95,26.35,24.95,25.75,25.792401833592804013,323736,1461,8349929.00,1.40,-0.20
10-October-2011,26.10,26.20,25.55,25.95,25.932864126081056778,122334,634,3172471.00,0.65,-0.15
11-October-2011,26.50,26.50,25.90,26.00,26.201018220362801230,124531,564,3262839.00,0.60,-0.50
12-October-2011,26.25,27.05,26.05,26.70,26.626326369510941401,217888,1126,5801557.00,1.00,0.45
13-October-2011,27.00,27.25,26.10,26.35,26.801675699512084097,281196,1067,7536524.00,1.15,-0.65
14-October-2011,26.10,26.85,25.90,26.60,26.357325733692254026,151937,822,4004653.00,0.95,0.50
17-October-2011,27.20,27.20,26.45,26.50,26.672066172669308978,150878,836,4024228.00,0.75,-0.70
18-October-2011,26.00,26.10,25.25,25.45,25.566671100404455413,202989,933,5189753.00,0.85,-0.55
19-October-2011,26.00,26.45,25.80,26.15,26.131122860730816695,276321,1124,7220578.00,0.65,0.15
20-October-2011,25.80,25.90,25.25,25.60,25.549936993297871154,179346,719,4582279.00,0.65,-0.20
