Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,7230.10,7245.00,7201.50,7210.60,7226.091603053435114503,131,54,946618.00,43.50,-19.50
21-July-2011,7200.00,8400.00,7200.00,7889.55,7856.400392060769419259,12243,3552,96185910.00,1200.00,689.55
22-July-2011,8000.00,8460.00,7890.00,7975.65,8229.207632381167438184,8857,3393,72886092.00,570.00,-24.35
25-July-2011,8100.00,8290.00,8000.20,8213.60,8201.008290564547966837,2533,866,20773154.00,289.80,113.60
26-July-2011,8170.00,8450.00,8170.00,8270.65,8292.813742191936399772,1761,661,14603645.00,280.00,100.65
27-July-2011,8250.00,9031.95,8250.00,8784.30,8729.756507995537374488,10756,3432,93897261.00,781.95,534.30
28-July-2011,8700.00,8944.95,8471.00,8524.95,8672.074465408805031446,3975,1127,34471496.00,473.95,-175.05
29-July-2011,8580.00,8625.00,8199.00,8250.55,8334.407267221801665404,2642,764,22019504.00,426.00,-329.45
1-August-2011,8262.80,8550.00,8240.00,8285.55,8383.500892857142857142,1120,357,9389521.00,310.00,22.75
2-August-2011,8300.00,8580.00,8211.00,8327.20,8411.909955257270693512,1788,743,15040495.00,369.00,27.20
3-August-2011,8290.00,8439.95,8202.00,8274.70,8319.991150442477876106,791,281,6581113.00,237.95,-15.30
4-August-2011,8300.00,8399.95,8265.15,8318.75,8333.233261339092872570,463,209,3858287.00,134.80,18.75
5-August-2011,8200.00,8200.00,7890.10,7964.20,8016.629194630872483221,1788,582,14333733.00,309.90,-235.80
8-August-2011,7880.00,8249.10,7650.00,8014.00,7978.569898534385569334,1774,829,14153983.00,599.10,134.00
9-August-2011,7800.05,8283.00,7800.00,8203.90,8149.203592814371257485,1336,445,10887336.00,483.00,403.85
10-August-2011,8399.90,8475.00,8305.05,8381.20,8345.161676646706586826,835,198,6968210.00,169.95,-18.70
11-August-2011,8501.00,8501.00,8111.00,8144.60,8237.777537796976241900,926,327,7628182.00,390.00,-356.40
12-August-2011,8250.00,8250.00,8020.00,8042.65,8118.212669683257918552,442,134,3588250.00,230.00,-207.35
16-August-2011,8100.00,8265.00,7920.00,7980.25,8067.320474777448071216,337,140,2718687.00,345.00,-119.75
17-August-2011,8012.60,8073.30,7827.00,7887.15,7921.663615560640732265,437,151,3461767.00,246.30,-125.45
18-August-2011,8000.00,8000.00,7800.00,7854.95,7894.588349514563106796,515,132,4065713.00,200.00,-145.05
19-August-2011,7750.00,7900.00,7750.00,7829.95,7830.814814814814814814,297,109,2325752.00,150.00,79.95
22-August-2011,7968.60,7980.00,7800.00,7879.55,7863.491638795986622073,299,81,2351184.00,180.00,-89.05
23-August-2011,7924.95,8020.00,7840.05,7908.55,7978.575118966689326988,2942,115,23472968.00,179.95,-16.40
24-August-2011,7999.00,7999.00,7900.05,7918.90,7928.780487804878048780,164,49,1300320.00,98.95,-80.10
25-August-2011,7929.00,7970.00,7920.00,7947.80,7945.824840764331210191,314,57,2494989.00,50.00,18.80
26-August-2011,7902.00,7958.95,7690.00,7768.30,7799.803149606299212598,635,185,4952875.00,268.95,-133.70
29-August-2011,7947.95,7949.95,7857.45,7872.95,7887.948051948051948051,154,61,1214744.00,92.50,-75.00
30-August-2011,7943.00,8000.00,7851.15,7909.70,7903.938375350140056022,357,105,2821706.00,148.85,-33.30
2-September-2011,8050.00,8079.95,7952.25,7990.30,8023.005305039787798408,377,117,3024673.00,127.70,-59.70
5-September-2011,8094.05,8094.05,7974.75,8018.40,7993.981012658227848101,316,87,2526098.00,119.30,-75.65
6-September-2011,8005.00,8250.00,7930.00,8176.50,8144.552592592592592592,1350,415,10995146.00,320.00,171.50
7-September-2011,8260.00,8350.00,8260.00,8307.90,8337.673099762470308788,3368,134,28081283.00,90.00,47.90
8-September-2011,8349.00,8350.00,8176.00,8254.15,8284.937158469945355191,366,77,3032287.00,174.00,-94.85
9-September-2011,8387.95,8470.00,8211.15,8365.40,8360.670380687093779015,1077,404,9004442.00,258.85,-22.55
12-September-2011,8388.00,8513.00,8315.40,8417.25,8421.989565217391304347,575,267,4842644.00,197.60,29.25
13-September-2011,8500.00,8500.00,8305.05,8335.70,8446.816543574593796159,3385,142,28592474.00,194.95,-164.30
14-September-2011,8350.00,8390.00,8204.10,8300.30,8290.933579335793357933,271,99,2246843.00,185.90,-49.70
15-September-2011,8370.00,8370.00,8243.05,8295.65,8293.112244897959183673,98,58,812725.00,126.95,-74.35
16-September-2011,8242.80,8327.95,8238.00,8263.40,8272.728045325779036827,353,95,2920273.00,89.95,20.60
19-September-2011,8279.00,8888.00,8261.05,8380.65,8508.477017036322725811,3111,1368,26469872.00,626.95,101.65
20-September-2011,8399.95,8525.00,8351.00,8369.35,8426.755842062852538275,1241,330,10457604.00,174.00,-30.60
21-September-2011,8449.00,8559.00,8360.00,8464.55,8474.707704527402700555,1259,432,10669657.00,199.00,15.55
22-September-2011,8450.00,8490.00,8310.00,8350.30,8388.905882352941176470,765,237,6417513.00,180.00,-99.70
23-September-2011,8256.00,8373.50,8172.00,8203.65,8226.836283185840707964,452,210,3718530.00,201.50,-52.35
26-September-2011,8299.00,8325.00,8112.15,8201.20,8221.596908442330558858,841,278,6914363.00,212.85,-97.80
27-September-2011,8255.00,8300.00,8199.95,8234.95,8245.561403508771929824,513,183,4229973.00,100.05,-20.05
28-September-2011,840.10,875.00,815.05,840.05,850.311941836501030455,17468,1514,14853249.00,59.95,-0.05
29-September-2011,847.90,871.95,832.00,856.95,856.819878005023322569,8361,813,7163871.00,39.95,9.05
30-September-2011,852.00,862.00,835.60,841.35,850.819979969954932398,3994,377,3398175.00,26.40,-10.65
3-October-2011,839.45,839.60,819.00,826.25,830.253538792331123454,5581,469,4633645.00,20.60,-13.20
4-October-2011,830.00,834.85,812.50,822.20,825.200985389058783554,5886,231,4857133.00,22.35,-7.80
5-October-2011,825.00,830.00,781.30,789.50,804.328211284513805522,4165,428,3350027.00,48.70,-35.50
7-October-2011,795.00,805.00,787.50,791.90,796.164114513981358189,3004,265,2391677.00,17.50,-3.10
10-October-2011,795.10,799.00,771.05,794.35,788.121519454176654988,5423,467,4273983.00,27.95,-0.75
11-October-2011,798.90,803.00,790.00,795.10,796.327609427609427609,2970,218,2365093.00,13.00,-3.80
12-October-2011,800.00,809.95,796.00,802.15,801.992248062015503875,3225,179,2586425.00,13.95,2.15
13-October-2011,800.45,839.25,800.45,821.60,825.028838856564634454,3953,540,3261339.00,38.80,21.15
14-October-2011,945.00,945.00,830.10,885.05,910.579844562336384093,244857,16313,222961849.00,114.90,-59.95
17-October-2011,890.00,924.00,868.25,888.20,897.988968367935796438,74513,5886,66911852.00,55.75,-1.80
18-October-2011,890.00,905.00,831.00,839.25,863.603775210427920360,116073,7660,100241081.00,74.00,-50.75
19-October-2011,856.50,877.80,850.50,863.90,865.387396231614481071,58062,3924,50246123.00,27.30,7.40
20-October-2011,855.00,873.95,843.05,853.75,854.085239317192904161,8963,829,7655166.00,30.90,-1.25
