Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,1779.00,1779.00,1735.00,1745.55,1751.849673202614379084,306,47,536066.00,44.00,-33.45
21-July-2011,1746.00,1765.00,1738.05,1744.15,1749.039370078740157480,254,67,444256.00,26.95,-1.85
22-July-2011,1745.00,1799.00,1745.00,1758.80,1774.253986332574031890,1756,252,3115590.00,54.00,13.80
25-July-2011,1770.00,1775.00,1736.00,1750.85,1755.361809045226130653,597,56,1047951.00,39.00,-19.15
26-July-2011,1750.00,1760.00,1715.00,1734.05,1733.862660944206008583,466,96,807980.00,45.00,-15.95
27-July-2011,1754.95,1828.00,1725.10,1774.60,1788.290078556881000872,3437,466,6146353.00,102.90,19.65
28-July-2011,1779.95,1869.00,1745.00,1813.20,1833.458416442632902610,11531,1459,21141609.00,124.00,33.25
29-July-2011,1799.40,1828.95,1754.00,1765.25,1787.606282722513089005,955,122,1707164.00,74.95,-34.15
1-August-2011,1772.00,1780.00,1740.00,1759.35,1757.613569321533923303,678,123,1191662.00,40.00,-12.65
2-August-2011,1745.85,1785.00,1726.60,1746.65,1748.569321533923303834,1017,136,1778295.00,58.40,0.80
3-August-2011,1725.00,1765.00,1725.00,1729.40,1739.983578219533275713,1157,235,2013161.00,40.00,4.40
4-August-2011,1756.35,1756.35,1708.00,1713.95,1725.295224312590448625,691,106,1192179.00,48.35,-42.40
5-August-2011,1670.00,1700.00,1655.00,1682.15,1679.739703459637561779,1214,183,2039204.00,45.00,12.15
8-August-2011,1649.00,1669.00,1635.00,1652.75,1652.155696202531645569,790,106,1305203.00,34.00,3.75
9-August-2011,1663.00,1668.00,1600.00,1608.15,1633.734463276836158192,1593,176,2602539.00,68.00,-54.85
10-August-2011,1735.00,1918.00,1705.00,1873.15,1835.401778840309574942,49358,6481,90591761.00,213.00,138.15
11-August-2011,1870.00,1940.00,1856.00,1876.75,1901.734238716853011766,17083,2466,32487326.00,84.00,6.75
12-August-2011,1900.00,1923.00,1840.00,1873.65,1878.057695571016460207,5893,603,11067394.00,83.00,-26.35
16-August-2011,1919.00,1950.00,1820.00,1834.15,1895.251403750397287848,9439,974,17889278.00,130.00,-84.85
17-August-2011,1859.00,1874.00,1830.00,1840.90,1850.974919957310565635,1874,257,3468727.00,44.00,-18.10
18-August-2011,1846.95,1846.95,1767.15,1780.20,1790.901923979352416705,2131,306,3816412.00,79.80,-66.75
19-August-2011,1750.00,1816.95,1750.00,1786.35,1779.999397953040337146,1661,285,2956579.00,66.95,36.35
22-August-2011,1809.70,1860.00,1765.00,1811.40,1822.990890688259109311,1976,307,3602230.00,95.00,1.70
