Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,161.95,163.70,161.10,162.30,162.677295918367346938,3920,90,637695.00,2.60,0.35
21-July-2011,162.00,162.10,160.90,161.25,161.333976833976833976,518,27,83571.00,1.20,-0.75
22-July-2011,162.00,163.00,157.20,158.05,158.971702220287331301,2297,112,365158.00,5.80,-3.95
25-July-2011,157.90,162.00,157.90,160.30,160.961577608142493638,3930,93,632579.00,4.10,2.40
26-July-2011,158.45,160.90,157.10,159.90,158.798692810457516339,5355,151,850367.00,3.80,1.45
27-July-2011,155.10,160.90,155.10,157.45,157.807907348242811501,2504,67,395151.00,5.80,2.35
28-July-2011,156.05,157.70,153.30,154.60,155.001322751322751322,3024,88,468724.00,4.40,-1.45
29-July-2011,155.95,156.75,154.10,154.85,155.041782729805013927,1436,59,222640.00,2.65,-1.10
1-August-2011,152.00,161.90,151.25,153.70,154.313458262350936967,1174,76,181164.00,10.65,1.70
2-August-2011,154.00,154.00,148.30,150.85,150.299272727272727272,2750,131,413323.00,5.70,-3.15
3-August-2011,152.00,152.00,146.25,147.50,148.536053130929791271,2108,76,313114.00,5.75,-4.50
4-August-2011,148.00,150.95,145.70,146.25,147.376558603491271820,802,86,118196.00,5.25,-1.75
5-August-2011,138.40,148.00,137.00,143.40,142.352575267479472505,8038,116,1144230.00,11.00,5.00
8-August-2011,142.50,144.60,139.00,141.10,140.593112582781456953,3775,109,530739.00,5.60,-1.40
9-August-2011,137.00,141.95,136.25,139.50,138.401362650975534221,3229,78,446898.00,5.70,2.50
10-August-2011,142.95,143.00,136.10,137.25,138.875113395827033565,3307,156,459260.00,6.90,-5.70
11-August-2011,138.00,139.00,135.70,136.55,137.327840112201963534,2852,85,391659.00,3.30,-1.45
12-August-2011,134.00,137.00,133.30,134.80,135.454718417047184170,2628,83,355975.00,3.70,0.80
16-August-2011,137.00,139.90,130.40,131.10,135.620249728555917480,3684,115,499625.00,9.50,-5.90
17-August-2011,134.00,135.75,130.00,133.70,131.771115173674588665,2735,72,360394.00,5.75,-0.30
18-August-2011,132.15,134.90,131.05,132.95,132.842513259893920848,2451,64,325597.00,3.85,0.80
19-August-2011,133.30,133.30,126.00,127.00,128.649661077417053157,2803,119,360605.00,7.30,-6.30
22-August-2011,130.00,131.00,127.05,128.15,127.875915125946147164,8059,67,1030552.00,3.95,-1.85
23-August-2011,131.00,136.00,128.00,133.40,133.534986713906111603,2258,143,301522.00,8.00,2.40
24-August-2011,134.00,136.00,131.00,132.25,132.908994708994708994,945,56,125599.00,5.00,-1.75
25-August-2011,130.50,133.90,125.05,127.40,127.865671641791044776,3551,182,454051.00,8.85,-3.10
26-August-2011,130.00,132.95,125.00,125.05,127.434835939895737503,3261,104,415565.00,7.95,-4.95
29-August-2011,129.00,130.50,126.25,128.00,128.515826494724501758,3412,119,438496.00,4.25,-1.00
30-August-2011,132.00,136.90,126.00,128.20,128.053336641032001984,4031,134,516183.00,10.90,-3.80
2-September-2011,137.70,137.70,126.60,127.75,127.889073765945646145,1803,86,230584.00,11.10,-9.95
5-September-2011,129.95,137.00,126.35,134.65,132.834489593657086223,1009,103,134030.00,10.65,4.70
6-September-2011,132.95,135.00,130.00,133.75,132.661516853932584269,1424,107,188910.00,5.00,0.80
7-September-2011,134.10,136.85,133.50,133.55,134.246496290189612530,3639,121,488523.00,3.35,-0.55
8-September-2011,136.00,137.00,133.50,135.15,134.688914683691236215,1723,70,232069.00,3.50,-0.85
9-September-2011,137.90,137.90,130.15,131.60,133.199253224711473183,2946,85,392405.00,7.75,-6.30
12-September-2011,130.00,134.00,128.00,128.55,129.155440414507772020,965,42,124635.00,6.00,-1.45
13-September-2011,130.00,130.00,127.00,127.10,127.787216148023549201,1189,32,151939.00,3.00,-2.90
14-September-2011,131.00,137.90,127.15,132.80,132.547085553118144782,12764,252,1691831.00,10.75,1.80
15-September-2011,137.65,149.80,137.65,142.95,144.517618952817041608,50230,1578,7259120.00,12.15,5.30
16-September-2011,139.60,143.40,136.40,139.20,140.235542607428987618,6865,301,962717.00,7.00,-0.40
19-September-2011,136.50,140.00,135.00,135.45,136.591446769790718835,1099,92,150114.00,5.00,-1.05
20-September-2011,134.60,138.80,134.05,135.65,136.062909567496723460,763,49,103816.00,4.75,1.05
21-September-2011,136.55,137.40,134.25,135.55,135.932692307692307692,936,59,127233.00,3.15,-1.00
22-September-2011,132.10,135.00,130.55,131.10,133.090350877192982456,2280,106,303446.00,4.45,-1.00
23-September-2011,130.65,131.00,126.15,128.25,128.395135383203304268,2179,134,279773.00,4.85,-2.40
26-September-2011,130.25,130.25,125.50,126.20,127.097872340425531914,2585,90,328548.00,4.75,-4.05
27-September-2011,128.65,130.95,126.60,128.45,128.220264317180616740,1362,70,174636.00,4.35,-0.20
28-September-2011,128.40,131.30,122.25,127.70,128.207715133531157270,3707,160,475266.00,9.05,-0.70
29-September-2011,126.25,129.00,126.00,128.95,127.234042553191489361,1128,29,143520.00,3.00,2.70
30-September-2011,128.00,129.50,127.00,128.40,128.205128205128205128,429,31,55000.00,2.50,0.40
3-October-2011,125.00,129.60,122.00,122.60,123.648806366047745358,1885,126,233078.00,7.60,-2.40
4-October-2011,124.40,124.40,115.00,115.90,117.672628304821150855,2572,133,302654.00,9.40,-8.50
5-October-2011,117.00,119.25,116.05,119.00,117.782945736434108527,1677,103,197522.00,3.20,2.00
7-October-2011,120.50,121.90,119.55,120.95,120.583538083538083538,814,66,98155.00,2.35,0.45
10-October-2011,122.90,122.90,116.05,116.95,119.162162162162162162,1369,73,163133.00,6.85,-5.95
11-October-2011,117.70,121.45,117.70,119.10,119.602108036890645586,759,62,90778.00,3.75,1.40
12-October-2011,121.00,127.00,120.40,124.20,124.991298527443105756,2988,240,373474.00,6.60,3.20
13-October-2011,127.80,127.80,121.00,121.25,122.774246801485761452,2423,85,297482.00,6.80,-6.55
14-October-2011,123.95,123.95,119.15,120.60,120.688783570300157977,1266,53,152792.00,4.80,-3.35
17-October-2011,123.00,123.00,121.00,122.80,122.103682946357085668,2498,44,305015.00,2.00,-0.20
18-October-2011,121.10,122.95,120.00,121.40,121.586772983114446529,2132,70,259223.00,2.95,0.30
19-October-2011,123.00,123.80,121.00,121.75,121.252747252747252747,1456,44,176544.00,2.80,-1.25
20-October-2011,121.55,122.50,121.25,122.45,122.010416666666666666,96,10,11713.00,1.25,0.90
