Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,255.60,256.75,245.65,246.45,248.528339889850511408,31775,673,7896988.00,11.10,-9.15
21-July-2011,245.70,246.00,238.00,239.45,240.733953593491035106,26548,452,6391005.00,8.00,-6.25
22-July-2011,240.00,245.80,233.15,237.85,238.179915085773185756,40747,735,9705117.00,12.65,-2.15
25-July-2011,237.85,238.00,229.50,230.35,232.784760261124033916,26654,560,6204645.00,8.50,-7.50
26-July-2011,233.85,242.00,231.65,233.35,236.016289681566164565,20381,482,4810248.00,10.35,-0.50
27-July-2011,235.25,239.60,234.00,237.65,237.683446822308690012,12336,323,2932063.00,5.60,2.40
28-July-2011,235.00,238.00,215.70,216.85,223.406334187528746961,182628,4204,40800252.00,22.30,-18.15
29-July-2011,216.85,220.90,212.00,219.10,217.090013535870055647,26596,652,5773726.00,8.90,2.25
1-August-2011,224.00,224.00,203.10,206.85,208.830418904403866809,23275,794,4860528.00,20.90,-17.15
2-August-2011,206.50,212.45,201.90,209.70,207.577895830927358817,25977,603,5392251.00,10.55,3.20
3-August-2011,208.00,214.50,204.20,208.00,206.145184078250237739,73610,1363,15174347.00,10.30,0.00
4-August-2011,209.80,212.50,206.05,209.60,209.847296293795990008,14813,549,3108468.00,6.45,-0.20
5-August-2011,207.00,213.90,200.00,211.90,206.671850475382922296,55429,743,11455614.00,13.90,4.90
8-August-2011,206.00,208.90,200.20,207.60,205.430789282904783205,129662,943,26636567.00,8.70,1.60
9-August-2011,201.00,208.00,201.00,205.75,206.435013125529671965,96758,1252,19974239.00,7.00,4.75
10-August-2011,209.00,210.00,196.10,199.45,203.920076452810399790,144926,1879,29553321.00,13.90,-9.55
11-August-2011,198.00,204.00,198.00,203.15,202.376143868862894883,12567,339,2543261.00,6.00,5.15
12-August-2011,203.00,206.75,203.00,205.25,205.371159509871650365,27503,309,5648323.00,3.75,2.25
16-August-2011,206.00,209.30,203.00,206.15,205.494899886664148092,5294,170,1087890.00,6.30,0.15
17-August-2011,203.65,205.95,203.00,203.90,205.033468050822833293,75714,343,15523904.00,2.95,0.25
18-August-2011,203.30,203.70,190.00,192.95,192.658693370648941752,45736,603,8811438.00,13.70,-10.35
19-August-2011,185.00,194.00,180.00,185.35,185.416019487032526149,69790,1066,12940184.00,14.00,0.35
22-August-2011,182.15,183.80,179.00,180.80,182.102099313039440183,62449,682,11372094.00,4.80,-1.35
23-August-2011,180.90,182.00,175.00,179.80,179.427779634033687769,101758,1110,18258212.00,7.00,-1.10
24-August-2011,180.00,181.85,164.15,170.55,170.308344762867248971,277060,4455,47185630.00,17.70,-9.45
25-August-2011,172.00,172.00,160.20,168.00,164.923368916846133585,64543,1036,10644649.00,11.80,-4.00
26-August-2011,167.00,170.95,162.00,164.80,166.632067589474996882,160380,2150,26724451.00,8.95,-2.20
29-August-2011,167.65,176.50,167.65,175.45,173.319798422074435127,24209,816,4195899.00,8.85,7.80
30-August-2011,178.10,203.50,178.00,193.40,195.995137973196518903,208555,5616,40875766.00,25.50,15.30
2-September-2011,194.00,197.90,180.05,184.45,185.743293977298643883,114002,3032,21175107.00,17.85,-9.55
5-September-2011,182.55,182.55,174.10,176.10,176.794355949953149975,72572,1476,12830320.00,8.45,-6.45
6-September-2011,173.25,178.60,173.00,176.75,176.466438201555478032,48731,1214,8599386.00,5.60,3.50
7-September-2011,177.95,181.40,176.20,177.90,178.414989727977030271,40401,814,7208144.00,5.20,-0.05
8-September-2011,179.80,182.00,179.00,179.95,180.568421384838730038,31686,625,5721491.00,3.00,0.15
9-September-2011,180.50,181.00,175.90,177.30,178.294123845316286747,28471,581,5076212.00,5.10,-3.20
12-September-2011,176.00,177.70,173.50,175.70,175.725419145484045429,18490,362,3249163.00,4.20,-0.30
13-September-2011,177.65,179.50,176.60,178.45,178.907128528240047467,176965,289,31660300.00,2.90,0.80
14-September-2011,178.90,179.40,174.80,175.90,176.299483101391650099,12575,475,2216966.00,4.60,-3.00
15-September-2011,177.85,178.45,175.00,177.75,175.676742751388032078,69703,487,12245196.00,3.45,-0.10
16-September-2011,178.50,178.50,175.00,175.85,176.523896222121074192,6591,177,1163469.00,3.50,-2.65
19-September-2011,177.90,179.95,175.30,179.15,178.656951423785594639,14925,353,2666455.00,4.65,1.25
20-September-2011,180.00,180.35,176.30,178.60,178.115695930265466689,17667,403,3146770.00,4.05,-1.40
21-September-2011,179.45,187.65,177.40,182.20,182.495826567359142903,166889,1493,30456546.00,10.25,2.75
22-September-2011,183.25,191.00,178.55,180.75,185.468041389253097666,176181,3529,32675945.00,12.45,-2.50
23-September-2011,177.00,185.00,177.00,180.75,181.698541140984367296,34479,947,6264784.00,8.00,3.75
26-September-2011,181.15,183.40,174.00,176.50,178.692506949709375789,31656,802,5656690.00,9.40,-4.65
27-September-2011,179.00,181.40,177.20,178.25,179.217385078046684805,20949,625,3754425.00,4.20,-0.75
28-September-2011,178.00,183.00,175.50,180.05,180.298919604990248583,32303,720,5824196.00,7.50,2.05
29-September-2011,177.60,180.85,176.80,178.55,179.011812961443806398,6095,234,1091077.00,4.05,0.95
30-September-2011,174.00,184.90,174.00,182.95,182.047746650426309378,41050,850,7473060.00,10.90,8.95
3-October-2011,180.00,180.75,176.50,178.80,179.103660322108345534,6830,288,1223278.00,4.25,-1.20
4-October-2011,178.25,183.50,175.10,177.35,178.892339159538862030,10756,492,1924166.00,8.40,-0.90
5-October-2011,180.50,182.30,175.05,179.75,180.443971719952449477,15983,550,2884036.00,7.25,-0.75
7-October-2011,182.00,184.00,181.00,183.10,182.262476606363069245,6412,372,1168667.00,3.00,1.10
10-October-2011,185.00,199.75,185.00,197.45,193.445108568115621937,72443,2039,14013744.00,14.75,12.45
11-October-2011,200.00,208.65,196.00,200.15,202.569015373965857961,89567,2379,18143499.00,12.65,0.15
12-October-2011,205.00,206.25,198.15,199.25,200.778984861976847729,11230,389,2254748.00,8.10,-5.75
13-October-2011,199.00,200.80,187.00,192.55,190.979600142442895660,39314,1176,7508172.00,13.80,-6.45
14-October-2011,190.05,198.50,190.05,194.50,195.138462636499892941,14011,481,2734085.00,8.45,4.45
17-October-2011,193.55,199.00,193.50,198.05,197.932166876839007986,38064,274,7534090.00,5.50,4.50
18-October-2011,197.00,198.95,196.00,196.90,197.129278887923544743,5755,447,1134479.00,2.95,-0.10
19-October-2011,198.00,202.35,197.50,199.70,200.478035018584031167,44662,1342,8953750.00,4.85,1.70
20-October-2011,199.65,200.00,195.70,197.20,197.030956112852664576,5104,188,1005646.00,4.30,-2.45
