Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,304.00,305.55,300.30,301.45,303.646471680594243268,8616,208,2616218.00,5.25,-2.55
21-July-2011,301.50,303.00,291.15,292.55,295.008370895041854475,3106,159,916296.00,11.85,-8.95
22-July-2011,299.00,300.00,294.70,297.05,296.767914128227444154,3447,214,1022959.00,5.30,-1.95
25-July-2011,297.00,299.90,292.80,294.85,295.382942186605609616,1747,87,516034.00,7.10,-2.15
26-July-2011,295.20,297.25,285.00,288.85,292.207628561698263139,26427,316,7722171.00,12.25,-6.35
27-July-2011,291.85,292.90,285.00,289.80,287.028037457114452001,758414,312,217686082.00,7.90,-2.05
28-July-2011,292.00,305.00,286.15,290.35,296.401582639988625387,203963,999,60454956.00,18.85,-1.65
29-July-2011,292.10,298.45,275.10,286.25,286.163249166807885669,70812,2323,20263792.00,23.35,-5.85
1-August-2011,287.00,287.00,272.00,277.95,277.378121792678754704,11692,515,3243105.00,15.00,-9.05
2-August-2011,278.00,278.00,263.00,264.70,268.801293356848912404,18711,618,5029541.00,15.00,-13.30
3-August-2011,263.00,264.75,260.00,261.65,260.120736154694258332,58955,255,15335418.00,4.75,-1.35
4-August-2011,264.00,267.00,261.00,261.50,262.885068762278978388,3054,154,802851.00,6.00,-2.50
5-August-2011,259.90,259.90,250.00,256.25,253.318289224952741020,8464,304,2144086.00,9.90,-3.65
8-August-2011,256.00,265.00,249.25,259.95,258.001398845952089526,5719,369,1475510.00,15.75,3.95
9-August-2011,250.25,262.25,250.00,251.75,254.295906080674292594,3322,220,844771.00,12.25,1.50
10-August-2011,254.80,259.35,253.30,258.00,256.557003257328990228,1842,148,472578.00,6.05,3.20
11-August-2011,257.50,259.25,251.55,257.65,254.812018946121965660,3378,155,860755.00,7.70,0.15
12-August-2011,258.00,264.95,253.05,262.45,260.905982905982905982,3627,168,946306.00,11.90,4.45
16-August-2011,260.00,268.00,255.50,265.25,263.084495708154506437,3728,237,980779.00,12.50,5.25
17-August-2011,267.35,270.00,264.10,266.25,266.936272160996645903,2087,112,557096.00,5.90,-1.10
18-August-2011,269.90,269.90,265.50,266.10,266.492361111111111111,2880,72,767498.00,4.40,-3.80
19-August-2011,265.00,267.00,261.15,264.40,263.096420047732696897,2095,101,551187.00,5.85,-0.60
22-August-2011,262.10,267.00,257.40,260.25,260.380138814735718099,1873,107,487692.00,9.60,-1.85
23-August-2011,256.65,262.50,250.30,253.60,255.802752293577981651,1308,147,334590.00,12.20,-3.05
24-August-2011,254.00,260.00,250.30,251.70,255.494663007014333638,3279,201,837767.00,9.70,-2.30
25-August-2011,254.90,254.90,249.00,250.00,250.047949162333911034,3462,69,865666.00,5.90,-4.90
26-August-2011,248.45,252.95,243.00,246.20,246.104769351055512118,1279,136,314768.00,9.95,-2.25
29-August-2011,252.65,252.70,249.15,250.85,250.838114754098360655,488,59,122409.00,3.55,-1.80
30-August-2011,252.95,253.00,243.00,248.70,248.964054927302100161,2476,210,616435.00,10.00,-4.25
2-September-2011,249.05,258.95,249.05,252.20,251.699019101703665462,1937,124,487541.00,9.90,3.15
5-September-2011,254.00,263.00,250.25,252.50,255.111111111111111111,684,56,174496.00,12.75,-1.50
6-September-2011,253.00,254.35,246.00,252.50,250.111434108527131782,2064,112,516230.00,8.35,-0.50
7-September-2011,253.00,263.00,251.50,256.10,257.889558870199936528,6302,316,1625220.00,11.50,3.10
8-September-2011,259.35,260.50,253.50,256.65,259.227894736842105263,1900,136,492533.00,7.00,-2.70
9-September-2011,260.00,263.80,251.00,253.85,259.823949246629659000,3783,205,982914.00,12.80,-6.15
12-September-2011,252.00,252.00,240.70,241.75,244.345599588265568708,3886,194,949527.00,11.30,-10.25
13-September-2011,245.00,245.00,239.75,241.35,244.325380675040348045,14251,111,3481881.00,5.25,-3.65
14-September-2011,244.75,244.90,240.00,241.40,241.232160804020100502,1990,94,480052.00,4.90,-3.35
15-September-2011,246.00,247.90,241.80,242.50,244.518151815181518151,606,78,148178.00,6.10,-3.50
16-September-2011,243.05,246.40,237.05,240.65,240.905660377358490566,1749,121,421344.00,9.35,-2.40
19-September-2011,246.85,249.00,240.55,242.70,243.301690039554117224,2781,168,676622.00,8.45,-4.15
20-September-2011,246.80,246.85,238.30,239.55,240.821403508771929824,2850,111,686341.00,8.55,-7.25
21-September-2011,242.00,243.90,238.25,239.90,240.537839124226558781,2101,96,505370.00,5.65,-2.10
22-September-2011,238.00,242.45,238.00,238.40,239.374248223072717331,3658,121,875631.00,4.45,0.40
23-September-2011,238.00,238.00,226.75,231.90,230.588453512636216090,12939,377,2983584.00,11.25,-6.10
26-September-2011,230.15,230.15,220.00,225.00,224.227522241150861253,5283,266,1184594.00,10.15,-5.15
27-September-2011,229.95,231.70,223.50,227.60,227.878626208736245415,2999,153,683408.00,8.20,-2.35
28-September-2011,230.00,230.00,220.30,223.90,224.306536438767843726,2662,152,597104.00,9.70,-6.10
29-September-2011,222.05,223.70,220.00,221.25,221.319630010277492291,2919,168,646032.00,3.70,-0.80
30-September-2011,220.15,229.90,220.00,223.75,224.194095769409576940,4302,191,964483.00,9.90,3.60
3-October-2011,227.45,227.45,219.00,219.70,221.856203419552827707,2281,129,506054.00,8.45,-7.75
4-October-2011,221.00,227.25,219.05,222.30,221.483690587138863000,1073,76,237652.00,8.20,1.30
5-October-2011,215.30,227.00,215.30,224.80,221.181603773584905660,2968,143,656467.00,11.70,9.50
7-October-2011,227.95,229.95,220.95,222.10,224.952964723542656992,3997,175,899137.00,9.00,-5.85
10-October-2011,225.00,225.00,214.90,216.45,217.573202614379084967,3060,240,665774.00,10.10,-8.55
11-October-2011,219.00,221.90,216.05,217.75,218.489513108614232209,2670,103,583367.00,5.85,-1.25
12-October-2011,220.95,220.95,218.60,219.40,219.453651685393258426,712,38,156251.00,2.35,-1.55
13-October-2011,220.05,253.40,210.00,230.45,238.381901559156221339,65420,3323,15594944.00,43.40,10.40
