Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,258.95,258.95,248.00,255.70,253.313195548489666136,1258,50,318668.00,10.95,-3.25
21-July-2011,262.70,262.70,250.00,255.10,254.736173393124065769,1338,38,340837.00,12.70,-7.60
22-July-2011,259.00,261.90,254.00,260.80,258.997979797979797979,495,30,128204.00,7.90,1.80
25-July-2011,264.90,266.00,258.00,265.00,261.971248876909254267,1113,44,291574.00,8.00,0.10
26-July-2011,263.00,270.00,260.50,260.65,264.321757618710134656,1411,49,372958.00,9.50,-2.35
27-July-2011,269.00,269.00,259.00,264.45,264.006711409395973154,447,21,118011.00,10.00,-4.55
28-July-2011,260.00,260.00,252.80,253.20,255.090561599529550132,3401,67,867563.00,7.20,-6.80
29-July-2011,303.80,303.80,270.00,277.10,279.608418125513493016,15823,692,4424244.00,33.80,-26.70
1-August-2011,272.40,282.70,270.50,278.10,278.450926290894757587,5074,172,1412860.00,12.20,5.70
2-August-2011,271.00,281.00,271.00,276.95,275.239514348785871964,2718,83,748101.00,10.00,5.95
3-August-2011,275.00,280.00,272.00,278.55,276.217340771734077173,4302,99,1188287.00,8.00,3.55
4-August-2011,277.60,282.70,276.10,276.65,278.235778175313059033,2795,65,777669.00,6.60,-0.95
5-August-2011,272.95,274.00,260.15,263.45,264.485037406483790523,2406,92,636351.00,13.85,-9.50
8-August-2011,267.95,275.05,259.00,262.65,267.390568167565533676,7973,247,2131905.00,16.05,-5.30
9-August-2011,260.00,269.00,245.00,250.30,251.535247482322691236,4667,222,1173915.00,24.00,-9.70
10-August-2011,257.00,258.70,246.50,250.05,252.203749383325111001,2027,95,511217.00,12.20,-6.95
11-August-2011,253.25,254.50,251.25,252.60,252.816551724137931034,725,30,183292.00,3.25,-0.65
12-August-2011,259.75,263.00,251.15,251.80,254.663189269746646795,671,44,170879.00,11.85,-7.95
16-August-2011,269.85,269.85,244.10,251.00,251.474576271186440677,708,57,178044.00,25.75,-18.85
17-August-2011,254.95,254.95,250.00,250.00,250.142348754448398576,281,20,70290.00,4.95,-4.95
18-August-2011,250.00,250.00,242.15,247.65,245.883587786259541984,1572,74,386529.00,7.85,-2.35
19-August-2011,250.00,250.50,243.05,244.10,247.640124555160142348,2248,107,556695.00,7.45,-5.90
22-August-2011,250.00,250.00,241.55,246.50,244.285714285714285714,301,31,73530.00,8.45,-3.50
23-August-2011,244.50,249.50,244.50,246.85,245.828054298642533936,221,8,54328.00,5.00,2.35
24-August-2011,249.90,250.00,245.50,247.75,248.351104341203351104,1313,61,326085.00,4.50,-2.15
25-August-2011,250.00,251.00,248.00,249.10,249.309904153354632587,313,71,78034.00,3.00,-0.90
