Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,314.70,314.70,304.00,305.50,307.725672371638141809,4090,150,1258598.00,10.70,-9.20
21-July-2011,308.00,308.95,303.00,305.05,305.958934032328527741,2289,70,700340.00,5.95,-2.95
22-July-2011,305.25,308.00,305.00,307.15,305.990836197021764032,2619,63,801390.00,3.00,1.90
25-July-2011,305.05,309.95,305.00,307.00,305.978532201697453819,4006,121,1225750.00,4.95,1.95
26-July-2011,310.00,312.85,306.00,309.15,308.426037601986520042,2819,62,869453.00,6.85,-0.85
27-July-2011,312.00,329.50,306.00,318.30,318.311771961079895847,14594,592,4645442.00,23.50,6.30
28-July-2011,320.00,322.00,308.05,315.15,313.567438529481976605,4189,255,1313534.00,13.95,-4.85
29-July-2011,319.95,319.95,307.00,307.50,310.132450331125827814,2869,129,889770.00,12.95,-12.45
1-August-2011,308.50,310.00,300.60,301.55,303.093090608191973520,4834,166,1465152.00,9.40,-6.95
2-August-2011,301.50,301.50,280.15,292.05,291.610014513788098693,13780,494,4018386.00,21.35,-9.45
3-August-2011,285.00,299.00,285.00,293.25,291.736740766672501312,5713,289,1666692.00,14.00,8.25
4-August-2011,296.00,299.80,290.00,292.00,292.175982690227190768,2773,102,810204.00,9.80,-4.00
5-August-2011,289.95,295.90,280.05,294.60,292.636447260834014717,9784,268,2863155.00,15.85,4.65
8-August-2011,293.00,293.00,285.25,290.00,289.827414194176877146,119077,157,34511779.00,7.75,-3.00
9-August-2011,285.30,285.30,266.00,280.45,277.297582145071295722,4839,261,1341843.00,19.30,-4.85
10-August-2011,283.20,310.50,283.20,302.90,298.383140972794723825,9704,333,2895510.00,27.30,19.70
11-August-2011,303.00,309.00,298.25,306.45,305.120823309275594760,3741,196,1141457.00,10.75,3.45
12-August-2011,309.00,312.00,297.00,303.95,302.216580310880829015,1930,163,583278.00,15.00,-5.05
16-August-2011,305.00,309.75,301.00,307.75,305.273188038520020273,1973,96,602304.00,8.75,2.75
17-August-2011,307.00,308.00,297.00,306.20,302.553398058252427184,824,118,249304.00,11.00,-0.80
18-August-2011,304.95,305.00,289.70,292.75,297.957627118644067796,1298,160,386749.00,15.30,-12.20
19-August-2011,291.95,294.35,284.20,286.00,286.292003593890386343,1113,139,318643.00,10.15,-5.95
22-August-2011,286.05,294.80,283.00,285.60,286.963397790055248618,1448,96,415523.00,11.80,-0.45
23-August-2011,282.00,288.00,280.00,282.35,284.415325670498084291,1305,112,371162.00,8.00,0.35
24-August-2011,293.95,293.95,285.05,288.00,287.022161917684305744,2211,97,634606.00,8.90,-5.95
25-August-2011,287.00,289.95,285.00,286.50,286.523255813953488372,1032,62,295692.00,4.95,-0.50
26-August-2011,292.70,293.90,285.10,287.45,289.707882534775888717,647,59,187441.00,8.80,-5.25
29-August-2011,287.05,293.90,287.05,293.00,291.792693288020390824,1177,42,343440.00,6.85,5.95
30-August-2011,300.00,300.00,287.00,293.85,292.332380952380952380,1050,142,306949.00,13.00,-6.15
2-September-2011,300.00,300.00,293.40,294.05,295.436619718309859154,355,26,104880.00,6.60,-5.95
5-September-2011,299.85,302.00,292.00,296.45,296.319482110051614032,11431,123,3387228.00,10.00,-3.40
6-September-2011,298.00,306.00,298.00,305.35,301.780707010185739964,1669,95,503672.00,8.00,7.35
7-September-2011,307.85,308.95,305.00,307.00,306.512616401321718233,6658,81,2040761.00,3.95,-0.85
8-September-2011,306.00,309.50,300.05,304.05,304.603913491246138002,4855,99,1478852.00,9.45,-1.95
9-September-2011,311.95,311.95,304.00,308.00,304.488950276243093922,1448,43,440900.00,7.95,-3.95
12-September-2011,304.95,305.00,297.10,299.00,300.266272189349112426,845,79,253725.00,7.90,-5.95
13-September-2011,300.00,306.50,300.00,304.70,304.595814743998300403,9414,216,2867465.00,6.50,4.70
14-September-2011,307.95,308.50,304.10,306.35,305.830173913043478260,11500,98,3517047.00,4.40,-1.60
15-September-2011,310.00,313.00,305.05,309.60,310.008917713822456424,2467,91,764792.00,7.95,-0.40
16-September-2011,310.00,313.85,310.00,312.65,311.209248554913294797,6055,57,1884372.00,3.85,2.65
19-September-2011,310.05,313.00,310.00,311.80,311.178717948717948717,11700,67,3640791.00,3.00,1.75
20-September-2011,312.50,314.70,310.55,313.85,311.960741976641476101,10189,107,3178568.00,4.15,1.35
21-September-2011,316.70,316.70,308.25,311.80,311.620381773399014778,6496,126,2024286.00,8.45,-4.90
22-September-2011,307.05,313.00,307.05,312.90,311.302222222222222222,900,33,280172.00,5.95,5.85
23-September-2011,307.25,312.00,299.25,302.10,303.180952380952380952,525,83,159170.00,12.75,-5.15
26-September-2011,302.50,304.35,290.00,294.00,294.286877828054298642,1105,109,325187.00,14.35,-8.50
27-September-2011,296.00,307.00,292.00,292.70,296.091981132075471698,5088,153,1506516.00,15.00,-3.30
28-September-2011,295.00,299.00,293.55,296.20,295.164714946070878274,6490,100,1915619.00,5.45,1.20
29-September-2011,297.95,297.95,293.00,295.05,296.805585392051557465,1862,40,552652.00,4.95,-2.90
30-September-2011,297.00,300.90,295.50,295.85,296.953290870488322717,471,57,139865.00,5.40,-1.15
3-October-2011,299.10,299.35,291.00,293.05,293.463654223968565815,509,69,149373.00,8.35,-6.05
4-October-2011,295.00,295.80,288.05,291.00,290.933621933621933621,2079,69,604851.00,7.75,-4.00
5-October-2011,155.00,155.00,143.00,144.75,146.544822793606671299,1439,109,210878.00,12.00,-10.25
7-October-2011,148.00,150.00,142.95,148.00,145.540524070688604509,1641,126,238832.00,7.05,0.00
10-October-2011,160.00,160.00,146.10,146.85,150.036300348085529587,2011,169,301723.00,13.90,-13.15
11-October-2011,147.60,153.00,147.60,150.10,150.252242152466367713,892,96,134025.00,5.40,2.50
12-October-2011,152.00,157.85,152.00,156.65,155.306458604247941048,2307,136,358292.00,5.85,4.65
13-October-2011,159.45,159.45,156.00,156.95,157.514285714285714285,455,73,71669.00,3.45,-2.50
14-October-2011,155.05,157.95,152.50,155.95,155.617811704834605597,1965,148,305789.00,5.45,0.90
17-October-2011,162.00,163.00,149.00,155.30,151.671622019428907859,6794,276,1030457.00,14.00,-6.70
18-October-2011,155.00,157.95,154.00,155.80,155.543026706231454005,337,37,52418.00,3.95,0.80
19-October-2011,157.35,157.95,154.00,156.90,156.856016597510373443,2410,61,378023.00,3.95,-0.45
20-October-2011,156.00,157.00,154.05,156.40,156.175697865353037766,609,46,95111.00,2.95,0.40
