Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,371.00,378.00,369.20,374.10,373.425031265922460512,21589,975,8061873.00,8.80,3.10
21-July-2011,373.00,376.95,371.30,375.45,374.068684025334271639,14210,348,5315516.00,5.65,2.45
22-July-2011,375.30,380.25,373.00,378.95,377.107693163486677421,17977,638,6779265.00,7.25,3.65
25-July-2011,380.00,386.70,376.05,385.35,383.930816535702084045,35124,973,13485186.00,10.65,5.35
26-July-2011,385.00,395.00,385.00,392.75,390.016064885155063008,44756,1056,17455559.00,10.00,7.75
27-July-2011,387.00,410.95,387.00,396.30,400.826013148783774728,134309,3793,53834541.00,23.95,9.30
28-July-2011,393.00,404.00,390.00,397.15,397.283429242826815493,74897,1552,29755337.00,14.00,4.15
29-July-2011,398.00,407.90,398.00,400.75,403.673012173012173012,84942,1706,34288793.00,9.90,2.75
1-August-2011,404.75,404.80,389.00,391.10,393.626469612648804039,27133,713,10680267.00,15.80,-13.65
2-August-2011,390.00,404.30,389.00,400.65,396.112716105550500454,35168,1160,13930492.00,15.30,10.65
3-August-2011,399.45,404.00,393.00,395.20,398.586402172473175255,30196,951,12035715.00,11.00,-4.25
4-August-2011,396.00,397.70,390.00,395.00,393.993703431629761779,19058,466,7508732.00,7.70,-1.00
5-August-2011,386.20,401.00,370.20,393.90,384.353219149402827348,50153,1299,19276467.00,30.80,7.70
8-August-2011,385.00,396.10,384.00,391.30,391.793389162125038769,45138,1425,17684770.00,12.10,6.30
9-August-2011,380.00,387.00,380.00,381.80,383.416435533718995166,25238,934,9676664.00,7.00,1.80
10-August-2011,388.30,395.00,382.30,384.35,390.188094325153374233,52160,1741,20352211.00,12.70,-3.95
11-August-2011,380.10,393.00,380.10,390.40,389.843007067894624116,37352,1308,14561416.00,12.90,10.30
12-August-2011,392.00,395.90,381.00,385.70,389.656634624022998832,11131,442,4337268.00,14.90,-6.30
16-August-2011,385.00,388.00,377.50,380.70,380.741820890391336732,17453,496,6645087.00,10.50,-4.30
17-August-2011,384.10,386.00,375.00,382.05,380.561857103141506811,7194,269,2737762.00,11.00,-2.05
18-August-2011,379.30,381.65,369.00,372.55,373.991090089099109008,9091,393,3399953.00,12.65,-6.75
19-August-2011,371.70,375.75,366.20,370.40,371.555671833349787738,50645,408,18817437.00,9.55,-1.30
22-August-2011,374.40,380.95,365.00,370.15,368.239424944955316668,38605,734,14215883.00,15.95,-4.25
23-August-2011,372.90,387.40,371.35,377.65,377.636300932430706348,39145,531,14782573.00,16.05,4.75
24-August-2011,387.00,394.00,379.05,380.20,385.073177758571016997,10413,408,4009767.00,14.95,-6.80
25-August-2011,389.00,389.00,375.05,384.20,381.128242494899446225,24017,825,9153557.00,13.95,-4.80
26-August-2011,388.00,392.50,377.15,379.60,387.378872579074548274,27727,981,10740854.00,15.35,-8.40
