Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,899.95,899.95,882.05,889.80,892.482996125699526474,2323,53,2073238.00,17.90,-10.15
21-July-2011,871.20,895.25,871.20,880.60,886.942307692307692307,416,43,368968.00,24.05,9.40
22-July-2011,888.00,960.00,885.05,918.55,935.675942252589817059,18148,1386,16980647.00,74.95,30.55
25-July-2011,929.40,940.00,881.25,918.75,915.815291571880375076,18023,1089,16505739.00,58.75,-10.65
26-July-2011,920.00,938.00,899.05,902.80,916.127610966057441253,3064,243,2807015.00,38.95,-17.20
27-July-2011,909.95,910.00,883.30,892.60,897.115320334261838440,1795,157,1610322.00,26.70,-17.35
28-July-2011,894.00,906.00,878.00,896.75,894.383935151068533529,1357,153,1213679.00,28.00,2.75
29-July-2011,913.95,914.00,880.00,880.60,894.635971997845988152,1857,122,1661339.00,34.00,-33.35
1-August-2011,917.00,917.00,870.10,872.35,885.414754098360655737,1220,100,1080206.00,46.90,-44.65
2-August-2011,865.05,880.05,862.05,869.10,877.745378151260504201,5950,72,5222585.00,18.00,4.05
3-August-2011,865.00,889.00,861.10,865.60,868.336228287841191066,806,46,699879.00,27.90,0.60
4-August-2011,872.00,879.00,863.00,864.05,868.592857142857142857,700,56,608015.00,16.00,-7.95
5-August-2011,856.00,856.00,823.25,832.15,832.081094284318514899,2047,256,1703270.00,32.75,-23.85
8-August-2011,820.00,853.85,775.00,830.95,832.989705530284893464,4177,375,3479398.00,78.85,10.95
9-August-2011,808.00,845.00,795.60,805.95,813.996163682864450127,3128,207,2546180.00,49.40,-2.05
10-August-2011,830.00,842.00,816.30,833.10,829.512078042737689687,6458,234,5356989.00,25.70,3.10
11-August-2011,833.00,833.00,802.00,821.45,820.455861070911722141,1382,123,1133870.00,31.00,-11.55
12-August-2011,827.00,834.90,791.05,810.30,810.061557788944723618,1592,107,1289618.00,43.85,-16.70
