Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,674.50,674.50,658.30,663.25,665.538826102807145461,5486,316,3651146.00,16.20,-11.25
21-July-2011,660.70,669.85,659.00,661.05,661.521054558769681435,2731,132,1806614.00,10.85,0.35
22-July-2011,662.25,667.90,659.25,663.20,662.943726937269372693,2168,124,1437262.00,8.65,0.95
25-July-2011,679.00,679.00,655.05,662.65,664.054476351351351351,2368,103,1572481.00,23.95,-16.35
26-July-2011,665.00,679.00,662.00,669.25,671.722115119801707518,3631,256,2439023.00,17.00,4.25
27-July-2011,575.55,677.00,550.00,670.80,662.226915974145891043,4332,262,2868767.00,127.00,95.25
28-July-2011,661.70,679.00,660.05,665.85,670.313241106719367588,3036,243,2035071.00,18.95,4.15
29-July-2011,671.65,671.65,660.00,661.70,665.070102135561745589,2154,151,1432561.00,11.65,-9.95
1-August-2011,674.25,674.25,645.10,648.25,651.796667257578443538,5641,346,3676785.00,29.15,-26.00
2-August-2011,649.00,649.00,632.00,634.10,637.954820415879017013,5290,275,3374781.00,17.00,-14.90
3-August-2011,636.50,636.70,611.00,624.80,620.237667428944789284,6122,319,3797095.00,25.70,-11.70
4-August-2011,634.75,637.00,619.00,622.70,629.624518468162247903,4413,261,2778533.00,18.00,-12.05
5-August-2011,611.80,616.95,597.50,604.35,604.121173367436655742,12511,399,7558160.00,19.45,-7.45
8-August-2011,605.00,605.00,591.00,596.65,597.521314387211367673,6756,308,4036854.00,14.00,-8.35
9-August-2011,591.20,599.90,573.05,581.25,589.594665031427257396,6523,309,3845926.00,26.85,-9.95
10-August-2011,592.50,600.00,587.25,591.90,591.601677148846960167,5247,255,3104134.00,12.75,-0.60
11-August-2011,595.00,595.90,583.65,590.65,591.316511245200219418,1823,129,1077970.00,12.25,-4.35
12-August-2011,601.00,601.00,588.15,592.35,590.989467348781221787,3323,159,1963858.00,12.85,-8.65
16-August-2011,597.00,605.90,594.00,602.45,601.415028535193405199,3154,201,1896863.00,11.90,5.45
17-August-2011,604.85,604.90,594.00,597.50,596.565684575389948006,2885,113,1721092.00,10.90,-7.35
18-August-2011,595.05,597.00,589.00,593.85,592.167577413479052823,3843,138,2275700.00,8.00,-1.20
19-August-2011,585.30,589.50,578.00,583.95,583.428172386272944932,2506,164,1462071.00,11.50,-1.35
22-August-2011,579.00,592.50,579.00,586.60,583.893838862559241706,1055,75,616008.00,13.50,7.60
23-August-2011,588.00,594.90,577.00,593.95,589.305305305305305305,999,56,588716.00,17.90,5.95
24-August-2011,592.15,597.75,583.10,587.55,588.289663461538461538,832,67,489457.00,14.65,-4.60
25-August-2011,590.00,590.00,580.00,582.70,584.658803706823925863,1187,74,693990.00,10.00,-7.30
