Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
20-July-2011,94.25,96.90,93.75,96.35,95.658075000752368804,431969,2924,41321323.00,3.15,2.10
21-July-2011,97.20,99.25,96.85,98.55,98.403736412682852597,1130282,6955,111223972.00,2.40,1.35
22-July-2011,99.40,110.05,99.10,108.15,104.773177927839048067,3015509,19409,315944461.00,10.95,8.75
25-July-2011,108.00,110.40,103.90,104.20,106.457204513302249468,960627,9239,102265665.00,6.50,-3.80
26-July-2011,104.50,106.85,102.60,104.15,104.717713019311944436,619979,4719,64922783.00,4.25,-0.35
27-July-2011,104.00,106.65,104.00,106.10,105.572892161058078683,479057,3426,50575433.00,2.65,2.10
28-July-2011,105.30,105.90,102.20,103.00,104.551694886010720283,347752,2763,36358061.00,3.70,-2.30
29-July-2011,102.50,103.50,101.10,101.95,102.619801804132044359,618580,1959,63478557.00,2.40,-0.55
1-August-2011,101.95,106.50,101.35,106.05,105.383937104894393264,727179,4135,76632986.00,5.15,4.10
2-August-2011,106.00,106.55,101.55,104.00,103.883393022332990763,798863,5374,82988599.00,5.00,-2.00
3-August-2011,102.10,105.65,101.65,105.10,104.276145000058733011,340524,2807,35508530.00,4.00,3.00
4-August-2011,105.25,107.50,103.50,104.05,105.604022843252238462,352139,3581,37187295.00,4.00,-1.20
5-August-2011,101.90,104.40,99.70,103.85,102.030464264963215551,590331,3829,60231746.00,4.70,1.95
8-August-2011,103.00,103.30,100.70,102.15,102.392017948938584162,313779,2419,32128465.00,2.60,-0.85
9-August-2011,100.00,105.85,99.80,102.15,103.657546514947532559,690047,6610,71528579.00,6.05,2.15
10-August-2011,104.05,106.00,100.00,101.80,102.651458932920079698,903400,8219,92735328.00,6.00,-2.25
11-August-2011,100.50,102.60,99.45,101.00,100.895103659989626992,356695,3155,35988779.00,3.15,0.50
12-August-2011,101.80,103.00,101.00,101.45,101.821225716525829776,229580,2244,23376117.00,2.00,-0.35
16-August-2011,102.00,102.00,99.65,100.25,100.448210996847369421,152571,1300,15325484.00,2.35,-1.75
17-August-2011,98.00,100.80,98.00,99.05,99.220125693668254995,203988,1535,20239715.00,2.80,1.05
18-August-2011,99.10,99.95,95.25,96.25,97.030960992888855645,187171,1934,18161382.00,4.70,-2.85
19-August-2011,95.00,96.50,93.35,95.55,95.376009276756571035,232840,1853,22207350.00,3.15,0.55
22-August-2011,96.50,97.75,95.60,96.45,96.688731296070151691,135934,1319,13143286.00,2.15,-0.05
23-August-2011,97.20,98.25,94.75,96.70,96.828548216388652862,268332,2404,25982198.00,3.50,-0.50
24-August-2011,96.10,98.55,96.10,96.80,97.293592550604484522,231106,2132,22485133.00,2.45,0.70
25-August-2011,97.40,99.45,96.65,97.05,97.984335423582933726,203325,1696,19922665.00,2.80,-0.35
26-August-2011,97.10,98.20,91.80,92.95,94.621450625094903072,158056,1612,14955488.00,6.40,-4.15
29-August-2011,95.90,97.50,94.00,96.90,95.765555623402566361,114637,1490,10978276.00,3.50,1.00
30-August-2011,97.90,100.80,97.10,99.70,99.447946456943120432,251760,2484,25037015.00,3.70,1.80
2-September-2011,100.30,104.00,100.30,102.95,102.877395419962416338,185719,2117,19106287.00,3.70,2.65
5-September-2011,102.00,105.90,102.00,104.75,104.781381091574437700,358528,2727,37567059.00,3.90,2.75
6-September-2011,103.50,106.05,103.30,104.65,104.758810594904278711,148713,1281,15578997.00,2.75,1.15
7-September-2011,104.95,107.50,104.70,105.65,106.367575866434021006,233832,2221,24872143.00,2.80,0.70
8-September-2011,106.60,112.40,105.10,111.55,110.072145214629999029,608093,4521,66934101.00,7.30,4.95
9-September-2011,112.50,113.25,108.15,108.90,110.664388667992047713,507024,4012,56109501.00,5.10,-3.60
12-September-2011,108.00,111.20,107.00,108.40,109.271842189248475985,247537,2527,27048824.00,4.20,0.40
13-September-2011,110.00,111.95,108.20,110.35,110.465153213029869778,258790,2628,28587277.00,3.75,0.35
14-September-2011,110.00,111.50,106.10,108.00,108.805894349383207321,201040,2081,21874337.00,5.40,-2.00
15-September-2011,108.50,110.00,106.25,107.15,108.163274155698398122,156816,1664,16961732.00,3.75,-1.35
16-September-2011,108.00,108.70,105.25,105.65,107.144304693280149258,124348,1226,13323180.00,3.45,-2.35
19-September-2011,105.10,107.00,104.40,106.15,106.074089495298898924,280998,1409,29806607.00,2.60,1.05
20-September-2011,106.50,108.00,105.70,106.90,106.758697330997720894,106182,1022,11335852.00,2.30,0.40
21-September-2011,107.05,108.70,105.90,106.95,107.345452847224384320,160595,1485,17239143.00,2.80,-0.10
