Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
6-June-2011,535.95,542.00,526.60,536.40,533.446428571428571428,896,32,477968.00,15.40,0.45
7-June-2011,542.85,565.00,536.00,558.80,553.019319663387459997,8437,364,4665824.00,29.00,15.95
8-June-2011,568.00,620.00,556.50,603.10,599.243027565673546270,49373,2026,29586426.00,63.50,35.10
9-June-2011,616.00,700.00,611.00,673.90,658.689038278819747237,153662,5856,101215475.00,89.00,57.90
10-June-2011,680.00,690.00,637.35,645.85,661.929415233415233415,101750,4120,67351318.00,52.65,-34.15
13-June-2011,644.90,723.80,637.00,682.90,691.247473139673696776,402080,19447,277936784.00,86.80,38.00
14-June-2011,685.00,695.95,650.25,661.50,676.084868788386376326,34029,1502,23006492.00,45.70,-23.50
15-June-2011,662.00,664.00,620.50,634.35,632.466867686122478282,27858,1267,17619262.00,43.50,-27.65
16-June-2011,641.20,675.00,630.50,663.35,660.363926207700257261,45479,2075,30032691.00,44.50,22.15
17-June-2011,667.00,674.40,651.55,658.25,664.821514672873888103,12029,424,7997138.00,22.85,-8.75
20-June-2011,644.00,654.00,571.00,610.15,621.907921160282632949,13445,456,8361552.00,83.00,-33.85
21-June-2011,619.95,628.50,595.10,601.65,609.739103931728131667,6562,449,4001108.00,33.40,-18.30
22-June-2011,605.50,609.90,585.00,589.25,591.427854220899962811,5378,244,3180699.00,24.90,-16.25
23-June-2011,585.00,598.00,573.55,580.90,582.133660806618407445,3868,310,2251693.00,24.45,-4.10
24-June-2011,587.40,619.00,575.60,594.25,599.263200160610319213,9962,610,5969860.00,43.40,6.85
27-June-2011,601.20,605.00,586.00,591.30,596.129683762955089024,3763,227,2243236.00,19.00,-9.90
28-June-2011,587.50,621.00,587.50,597.15,604.509955131800336511,7132,476,4311365.00,33.50,9.65
29-June-2011,593.10,645.00,593.00,633.00,635.207044179018563822,27796,1433,17656215.00,52.00,39.90
30-June-2011,640.00,644.45,612.00,617.55,633.315870570107858243,5841,308,3699198.00,32.45,-22.45
1-July-2011,626.95,626.95,614.90,617.15,620.333753148614609571,1588,87,985090.00,12.05,-9.80
4-July-2011,619.00,642.00,619.00,625.35,630.061413348289399887,3566,360,2246799.00,23.00,6.35
5-July-2011,628.80,629.90,614.00,617.35,620.434014139827179890,2546,175,1579625.00,15.90,-11.45
6-July-2011,628.50,628.50,614.00,615.85,619.818797291915571485,2511,260,1556365.00,14.50,-12.65
7-July-2011,620.95,660.00,620.95,638.70,646.906940760389036251,18096,937,11706428.00,39.05,17.75
