Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
6-June-2011,33.55,34.00,32.60,33.10,33.311619166927654243,3193,45,106364.00,1.40,-0.45
7-June-2011,34.00,34.80,33.15,33.40,33.763493621197252208,1019,54,34405.00,1.65,-0.60
8-June-2011,36.20,36.20,33.10,33.10,33.736926147704590818,2505,52,84511.00,3.10,-3.10
9-June-2011,33.75,33.75,32.60,32.65,33.018651362984218077,1394,11,46028.00,1.15,-1.10
10-June-2011,34.00,34.00,32.00,32.65,32.810085227272727272,7040,95,230983.00,2.00,-1.35
13-June-2011,33.95,34.00,32.20,33.95,33.252602875557759048,4034,88,134141.00,1.80,0.00
14-June-2011,33.10,34.15,33.10,33.35,33.486603284356093344,4628,36,154976.00,1.05,0.25
15-June-2011,32.60,34.00,32.60,33.25,33.192223439211391018,3652,45,121218.00,1.40,0.65
16-June-2011,32.35,33.70,32.35,33.00,33.013683010262257696,2631,16,86859.00,1.35,0.65
17-June-2011,33.25,33.25,32.20,32.30,32.718722271517302573,1127,15,36874.00,1.05,-0.95
20-June-2011,32.10,33.40,32.00,32.00,32.104653909756673753,4233,39,135899.00,1.40,-0.10
21-June-2011,32.00,36.00,31.05,33.40,34.280111985407961992,47149,331,1616273.00,4.95,1.40
22-June-2011,33.50,33.90,33.00,33.00,33.154482158398607484,2298,36,76189.00,0.90,-0.50
23-June-2011,33.50,33.50,32.60,33.10,33.021792189679218967,5736,43,189413.00,0.90,-0.40
24-June-2011,33.75,33.75,33.00,33.00,33.171215880893300248,1612,25,53472.00,0.75,-0.75
27-June-2011,33.00,33.50,31.60,33.05,32.578513898140858717,16513,189,537969.00,1.90,0.05
28-June-2011,33.00,33.25,32.45,33.10,32.955840693217797033,6001,48,197768.00,0.80,0.10
29-June-2011,32.65,33.25,32.55,32.95,32.967568828744750349,8572,20,282598.00,0.70,0.30
30-June-2011,34.95,34.95,31.70,31.85,32.317299396031061259,4636,51,149823.00,3.25,-3.10
1-July-2011,33.25,33.25,31.75,32.55,32.458775313404050144,4148,49,134639.00,1.50,-0.70
4-July-2011,32.55,33.50,32.20,32.85,33.082751053877692440,17317,76,572894.00,1.30,0.30
5-July-2011,32.65,32.95,32.60,32.60,32.787610619469026548,1017,17,33345.00,0.35,-0.05
6-July-2011,33.00,33.00,32.30,32.65,32.700612310667096358,3103,32,101470.00,0.70,-0.35
7-July-2011,36.00,36.00,32.60,32.65,33.037469287469287469,1628,13,53785.00,3.40,-3.35
8-July-2011,32.55,33.00,32.25,32.30,32.526954177897574123,1484,17,48270.00,0.75,-0.25
11-July-2011,32.85,32.85,31.85,31.95,32.113516192994051553,6052,43,194351.00,1.00,-0.90
12-July-2011,31.25,32.75,31.25,31.85,31.725886917960088691,3608,31,114467.00,1.50,0.60
13-July-2011,32.70,32.70,31.55,31.90,31.987460815047021943,319,19,10204.00,1.15,-0.80
14-July-2011,31.65,32.80,31.65,32.80,32.204102564102564102,1950,25,62798.00,1.15,1.15
15-July-2011,32.80,32.80,32.10,32.20,32.676982591876208897,1034,12,33788.00,0.70,-0.60
18-July-2011,32.75,32.75,31.60,31.90,32.178990081154192966,2218,42,71373.00,1.15,-0.85
19-July-2011,31.70,32.25,31.70,31.75,31.886433566433566433,3575,25,113994.00,0.55,0.05
20-July-2011,32.70,32.70,31.65,31.70,32.013398294762484774,2463,30,78849.00,1.05,-1.00
21-July-2011,34.65,34.65,30.70,30.90,31.217543859649122807,9405,74,293601.00,3.95,-3.75
22-July-2011,31.95,31.95,30.90,31.05,31.116959064327485380,513,18,15963.00,1.05,-0.90
25-July-2011,31.65,31.65,30.85,31.65,31.495085547870404077,2747,23,86517.00,0.80,0.00
