Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
6-June-2011,1074.90,1074.90,1036.50,1050.50,1063.278787878787878787,2970,54,3157938.00,38.40,-24.40
7-June-2011,1051.00,1061.95,1035.00,1040.95,1047.716190476190476190,525,97,550051.00,26.95,-10.05
8-June-2011,1045.90,1051.90,1032.00,1038.90,1038.888888888888888888,90,26,93500.00,19.90,-7.00
9-June-2011,1039.00,1040.00,1025.05,1039.90,1034.978947368421052631,190,35,196646.00,14.95,0.90
10-June-2011,1049.90,1058.00,1041.05,1046.15,1050.209756097560975609,410,43,430586.00,16.95,-3.75
13-June-2011,1075.00,1075.00,1025.60,1050.00,1040.025163679650816744,30242,46,31452441.00,49.40,-25.00
14-June-2011,1040.05,1065.50,1040.00,1065.50,1048.477419354838709677,155,32,162514.00,25.50,25.45
15-June-2011,1065.00,1065.00,1046.00,1056.70,1059.717171717171717171,99,24,104912.00,19.00,-8.30
16-June-2011,1060.00,1060.00,1040.25,1056.90,1054.385416666666666666,96,22,101221.00,19.75,-3.10
17-June-2011,1057.00,1063.65,1045.00,1056.00,1052.062222222222222222,225,45,236714.00,18.65,-1.00
20-June-2011,1067.00,1074.30,1045.00,1055.00,1051.343930635838150289,346,27,363765.00,29.30,-12.00
21-June-2011,1055.00,1055.00,1040.00,1045.75,1045.000000000000000000,247,17,258115.00,15.00,-9.25
22-June-2011,1071.30,1071.30,1030.00,1039.65,1034.868686868686868686,198,34,204904.00,41.30,-31.65
23-June-2011,1050.00,1050.00,1030.00,1038.25,1039.552631578947368421,76,31,79006.00,20.00,-11.75
24-June-2011,1049.00,1050.00,1030.30,1032.65,1035.857512953367875647,386,49,399841.00,19.70,-16.35
27-June-2011,1001.70,1053.00,1001.70,1052.00,1047.888268156424581005,358,24,375144.00,51.30,50.30
28-June-2011,1052.50,1059.50,1052.50,1055.05,1053.972727272727272727,220,17,231874.00,7.00,2.55
