Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
6-June-2011,161.00,161.65,159.25,159.85,160.155600953353762342,67551,900,10818671.00,2.40,-1.15
7-June-2011,160.00,162.85,156.65,157.45,158.634257560935844134,196272,2520,31135463.00,6.20,-2.55
8-June-2011,157.50,158.60,153.25,154.85,155.783589209818718015,115290,1850,17960290.00,5.35,-2.65
9-June-2011,155.05,157.40,153.55,154.85,155.161658155269998709,108482,1447,16832247.00,3.85,-0.20
10-June-2011,153.50,155.65,150.80,151.90,152.421121264223480091,103526,1650,15779549.00,4.85,-1.60
13-June-2011,152.35,155.55,150.00,154.70,153.265530571530878451,136843,2014,20973315.00,5.55,2.35
14-June-2011,160.80,160.80,154.45,156.50,156.162869119990100081,129294,1606,20190922.00,6.35,-4.30
15-June-2011,157.10,158.65,153.10,154.10,156.063289611633642829,132581,1807,20691027.00,5.55,-3.00
16-June-2011,153.00,154.00,150.50,151.50,151.894278402339822685,109410,2037,16618753.00,3.50,-1.50
17-June-2011,152.00,152.60,147.50,148.00,149.035484952921675473,205721,2285,30659729.00,5.10,-4.00
20-June-2011,151.10,152.00,142.00,146.85,147.123624954645380231,234265,3837,34465916.00,10.00,-4.25
21-June-2011,148.10,149.40,144.20,148.20,147.577019243752648169,214771,2692,31695264.00,5.20,0.10
22-June-2011,148.20,150.00,146.40,147.90,147.933021242515540978,104884,1794,15515807.00,3.60,-0.30
23-June-2011,147.90,151.20,144.10,149.95,148.193179507090428383,108174,1554,16030649.00,7.10,2.05
24-June-2011,150.40,155.65,150.40,153.95,153.962642831900106019,135824,2096,20911822.00,5.25,3.55
27-June-2011,153.70,157.90,153.70,156.00,156.345639896281035768,140765,1626,22007994.00,4.20,2.30
28-June-2011,156.90,158.80,156.55,157.00,157.239387563869097081,113122,1138,17787234.00,2.25,0.10
29-June-2011,158.10,158.70,156.15,156.80,156.888715648345784418,119936,1066,18816605.00,2.55,-1.30
30-June-2011,157.00,162.95,157.00,161.40,161.293228296654287150,493288,5498,79564014.00,5.95,4.40
1-July-2011,162.45,164.50,160.50,162.30,162.735223291074727654,235455,2511,38316822.00,4.00,-0.15
4-July-2011,162.50,163.75,160.20,160.85,161.481284859888448356,133929,1062,21627027.00,3.55,-1.65
5-July-2011,161.60,161.65,159.15,159.80,160.015993292625051412,63214,1294,10115251.00,2.50,-1.80
6-July-2011,160.00,163.85,159.50,161.15,162.157621957108182409,155321,1947,25186484.00,4.35,1.15
7-July-2011,162.00,165.50,160.00,161.90,163.063540803889483714,297006,2698,48430850.00,5.50,-0.10
8-July-2011,162.65,162.65,157.25,157.85,159.784755512943432406,95956,1257,15332306.00,5.40,-4.80
11-July-2011,158.20,158.30,155.25,157.00,156.788244405494639872,49066,1065,7692972.00,3.05,-1.20
12-July-2011,157.00,157.00,153.50,154.00,154.755699229474802940,112910,2121,17473466.00,3.50,-3.00
13-July-2011,154.90,156.45,152.55,154.65,154.722361375669311415,66673,1106,10315804.00,3.90,-0.25
14-July-2011,153.50,157.50,153.10,156.05,155.779771459952686718,94688,1190,14750475.00,4.40,2.55
15-July-2011,157.50,158.80,154.60,156.65,156.916293320974303517,77676,1158,12188630.00,4.20,-0.85
18-July-2011,157.95,158.00,154.15,154.90,155.738269115039929736,61483,823,9575256.00,3.85,-3.05
19-July-2011,154.55,161.20,153.30,160.20,158.106612088883817782,280456,2691,44341948.00,7.90,5.65
20-July-2011,162.00,162.95,154.55,155.70,158.654031274560286186,368990,3655,58541751.00,8.40,-6.30
21-July-2011,155.45,158.80,154.10,156.80,156.244737076663552543,302921,2409,47329812.00,4.70,1.35
22-July-2011,156.10,161.80,156.10,160.55,160.270113496086961732,333756,3741,53491112.00,5.70,4.45
25-July-2011,160.00,161.95,158.00,158.75,159.170205688307368187,144296,2837,22967624.00,3.95,-1.25
26-July-2011,159.50,163.00,158.15,158.85,160.830779300785461265,207776,2399,33416776.00,4.85,-0.65
27-July-2011,160.00,160.20,155.55,156.15,157.306897607604542489,75113,1275,11815793.00,4.65,-3.85
28-July-2011,154.15,159.10,153.90,154.85,156.513071482083264416,102781,1749,16086570.00,5.20,0.70
29-July-2011,154.00,156.40,136.00,143.80,144.218128101912475548,1484568,14684,214101618.00,20.40,-10.20
1-August-2011,145.80,152.45,144.00,145.20,146.149451460022433381,593758,4876,86777406.00,8.45,-0.60
2-August-2011,145.50,145.60,138.25,141.35,141.940222706782333073,360923,5656,51229491.00,7.35,-4.15
3-August-2011,139.00,143.85,138.15,142.65,140.915084148282920172,140704,2485,19827316.00,5.70,3.65
4-August-2011,143.00,147.00,137.15,138.95,139.466077010239295458,1549716,7779,216132811.00,9.85,-4.05
5-August-2011,135.00,140.50,132.10,139.55,137.472574672388798782,278684,3825,38311407.00,8.40,4.55
8-August-2011,137.00,139.90,130.10,136.25,136.932592977042793257,140653,2255,19259980.00,9.80,-0.75
9-August-2011,132.50,137.80,128.00,133.25,131.804836016377563451,841395,3579,110899930.00,9.80,0.75
10-August-2011,135.00,139.00,135.00,137.90,137.967259845327632511,2164834,2422,298676215.00,4.00,2.90
11-August-2011,136.75,138.00,134.55,135.65,136.359416978319662254,112037,1535,15277300.00,3.45,-1.10
12-August-2011,137.65,137.65,135.25,136.70,136.557944642259949245,101666,1141,13883300.00,2.40,-0.95
16-August-2011,138.00,141.80,137.55,139.20,139.577597173144876325,127350,1811,17775207.00,4.25,1.20
17-August-2011,139.70,141.00,136.00,138.15,137.518692413013052935,2171389,1381,298606576.00,5.00,-1.55
18-August-2011,139.00,140.00,134.65,136.25,136.826792503069481220,67601,1183,9249628.00,5.35,-2.75
19-August-2011,134.20,137.70,132.15,135.60,135.679972505364806866,119296,1690,16186078.00,5.55,1.40
22-August-2011,136.50,137.80,134.85,136.55,136.199183259230620529,41384,697,5636467.00,2.95,0.05
23-August-2011,136.80,139.30,134.20,138.05,136.758295033645548509,51567,1124,7052215.00,5.10,1.25
24-August-2011,138.80,147.40,138.80,146.55,145.024378278939837841,513695,7358,74498298.00,8.60,7.75
25-August-2011,147.00,149.50,139.00,140.35,145.116468181634058411,197496,3015,28659922.00,10.50,-6.65
26-August-2011,139.55,142.65,139.00,140.20,140.915395194353624993,154152,3120,21722390.00,3.65,0.65
29-August-2011,141.05,147.40,140.95,145.00,145.318412379742562471,112571,1863,16358639.00,6.45,3.95
30-August-2011,145.00,152.90,145.00,152.15,150.592916497618296292,399294,4550,60130848.00,7.90,7.15
2-September-2011,153.00,158.00,151.10,157.00,156.358082139485454573,193841,3171,30308607.00,6.90,4.00
5-September-2011,155.85,160.45,154.70,157.15,157.842572687224669603,141875,2476,22393915.00,5.75,1.30
6-September-2011,157.15,157.45,151.10,154.55,153.923704653048413674,114699,2260,17654895.00,6.35,-2.60
7-September-2011,155.55,161.50,154.55,159.60,159.516796470023010594,316376,4611,50467286.00,6.95,4.05
8-September-2011,161.90,163.80,158.50,160.70,161.686330605682257093,222658,3017,36000755.00,5.30,-1.20
9-September-2011,161.05,161.90,153.10,154.40,157.752380296651847188,101668,2130,16038369.00,8.80,-6.65
12-September-2011,155.00,156.40,148.00,152.35,153.093121061036412175,82033,1310,12558688.00,8.40,-2.65
13-September-2011,153.40,155.85,151.50,152.10,154.076956624448038378,55031,1050,8479009.00,4.35,-1.30
14-September-2011,152.60,153.05,147.65,149.10,150.175162050677666470,108608,1562,16310224.00,5.40,-3.50
15-September-2011,150.40,151.65,148.25,149.60,149.774235618026372989,82812,1219,12403104.00,3.40,-0.80
16-September-2011,151.00,152.65,149.05,150.80,151.023164953547285236,700282,1816,105758804.00,3.60,-0.20
19-September-2011,149.40,155.60,148.15,153.70,153.782862017882651711,151208,2304,23253199.00,7.45,4.30
20-September-2011,155.00,157.00,152.60,154.05,154.395710292148988109,101592,1575,15685369.00,4.40,-0.95
21-September-2011,154.60,158.00,154.20,156.70,156.619070346699678581,134093,1756,21001521.00,3.80,2.10
22-September-2011,151.50,153.60,145.10,146.60,148.757217607378087144,251122,3532,37356210.00,8.50,-4.90
23-September-2011,146.00,151.00,144.00,149.50,148.404839453805526672,145223,2402,21551796.00,7.00,3.50
26-September-2011,151.00,153.50,147.10,152.30,149.966167581537410025,140457,2138,21063798.00,6.40,1.30
27-September-2011,154.00,158.70,152.70,157.00,156.405436486055083147,275656,2823,43114097.00,6.00,3.00
28-September-2011,157.10,161.10,156.25,160.20,160.011809117940075961,390461,4060,62478371.00,4.85,3.10
29-September-2011,160.45,165.00,158.00,162.65,161.595185146383740642,419992,3807,67868685.00,7.00,2.20
30-September-2011,160.00,169.40,160.00,164.25,166.521945778015697547,646343,6285,107630294.00,9.40,4.25
3-October-2011,164.50,164.50,151.80,153.55,157.651482879395065484,154463,2674,24351321.00,12.70,-10.95
4-October-2011,153.00,157.50,147.20,148.10,151.617148777118712927,147684,2562,22391427.00,10.30,-4.90
5-October-2011,148.00,155.70,148.00,150.50,149.958376538168604384,108977,1927,16342014.00,7.70,2.50
7-October-2011,153.00,157.20,151.10,156.05,154.433160524588407078,149298,2419,23056562.00,6.10,3.05
10-October-2011,154.50,157.25,154.00,154.90,155.429351622531275798,62988,1222,9790184.00,3.25,0.40
11-October-2011,154.25,159.40,152.70,153.75,156.142883692939448112,112994,1958,17643209.00,6.70,-0.50
12-October-2011,154.15,156.70,153.55,154.90,155.063377891282913346,61867,1239,9593306.00,3.15,0.75
