Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
6-June-2011,374.20,375.00,370.00,371.20,372.764259510528167244,39798,110,14835272.00,5.00,-3.00
7-June-2011,371.00,374.00,368.05,373.05,371.660321715817694369,41030,278,15249223.00,5.95,2.05
8-June-2011,370.30,373.75,370.05,371.10,371.601024173507041192,13279,59,4934490.00,3.70,0.80
9-June-2011,365.00,397.00,365.00,373.60,383.011184913727286608,26196,957,10033361.00,32.00,8.60
10-June-2011,371.10,376.00,370.00,370.20,370.109698469846984698,8888,70,3289535.00,6.00,-0.90
13-June-2011,367.00,374.85,367.00,372.80,370.160945285002514055,21877,97,8098011.00,7.85,5.80
14-June-2011,372.00,376.00,371.00,371.30,372.641828168722147372,9649,60,3595621.00,5.00,-0.70
15-June-2011,374.25,374.25,369.15,370.00,370.158447948115844794,8943,47,3310327.00,5.10,-4.25
16-June-2011,368.20,372.40,368.00,368.45,369.457062740974412898,2853,69,1054061.00,4.40,0.25
17-June-2011,372.00,372.00,360.25,363.00,364.467376529225192569,4414,89,1608759.00,11.75,-9.00
20-June-2011,369.00,369.00,337.10,360.00,358.981163666806195060,4778,166,1715212.00,31.90,-9.00
21-June-2011,360.00,360.00,354.55,357.00,356.946251378169790518,3628,49,1295001.00,5.45,-3.00
22-June-2011,355.30,359.90,354.60,354.95,355.028519417475728155,1648,52,585087.00,5.30,-0.35
23-June-2011,351.10,354.00,350.05,350.90,351.200392927308447937,1018,34,357522.00,3.95,-0.20
24-June-2011,352.00,355.00,350.10,351.30,351.337488869100623330,1123,47,394552.00,4.90,-0.70
27-June-2011,351.15,354.95,350.35,351.10,351.039073806078147612,691,14,242568.00,4.60,-0.05
28-June-2011,357.00,357.00,349.00,350.55,350.549643088903309539,4623,43,1620591.00,8.00,-6.45
29-June-2011,356.50,356.50,349.10,352.80,352.519480519480519480,770,34,271440.00,7.40,-3.70
30-June-2011,354.95,355.70,349.60,350.80,351.511607910576096302,3489,54,1226424.00,6.10,-4.15
1-July-2011,354.85,354.85,347.10,349.20,349.944805194805194805,2156,37,754481.00,7.75,-5.65
4-July-2011,352.00,353.95,349.00,352.60,351.658585858585858585,990,34,348142.00,4.95,0.60
5-July-2011,358.90,358.90,349.00,350.55,351.877876106194690265,565,36,198811.00,9.90,-8.35
6-July-2011,347.75,354.00,347.75,349.15,350.109090909090909090,110,5,38512.00,6.25,1.40
7-July-2011,350.50,353.00,350.50,350.60,351.764705882352941176,51,3,17940.00,2.50,0.10
8-July-2011,354.80,362.85,352.00,355.85,358.172799075322673858,5191,145,1859275.00,10.85,1.05
11-July-2011,355.00,360.90,352.00,352.75,353.066212094024762246,5573,58,1967638.00,8.90,-2.25
12-July-2011,352.50,352.50,351.00,351.40,351.324649052902593023,16313,23,5731159.00,1.50,-1.10
