Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
6-June-2011,598.00,602.45,587.15,596.60,594.396088019559902200,409,70,243108.00,15.30,-1.40
7-June-2011,597.10,597.10,582.50,584.80,586.134598792062122519,1159,96,679330.00,14.60,-12.30
8-June-2011,587.00,595.85,583.05,589.00,589.859168241965973534,2116,170,1248142.00,12.80,2.00
9-June-2011,595.00,613.00,593.10,603.65,604.953954697363535090,5386,336,3258282.00,19.90,8.65
10-June-2011,609.95,615.00,582.35,588.05,594.993747887799932409,5918,320,3521173.00,32.65,-21.90
13-June-2011,590.05,670.00,584.50,636.80,646.602547069541451563,158064,8183,102204585.00,85.50,46.75
14-June-2011,640.00,652.95,629.05,639.20,643.242486429233417185,30212,1306,19433642.00,23.90,-0.80
15-June-2011,635.25,635.25,610.00,612.25,618.490405932268175215,13081,755,8090473.00,25.25,-23.00
16-June-2011,610.00,623.50,608.05,613.25,615.834571570084200099,4038,241,2486740.00,15.45,3.25
17-June-2011,610.10,619.40,596.40,601.15,604.829622458857696030,5165,223,3123945.00,23.00,-8.95
20-June-2011,597.50,600.00,571.15,576.35,578.097706482831764549,7543,395,4360591.00,28.85,-21.15
21-June-2011,580.00,593.00,576.50,587.35,587.568171021377672209,2105,195,1236831.00,16.50,7.35
22-June-2011,590.00,594.80,581.00,582.00,586.457601453664445790,3302,134,1936483.00,13.80,-8.00
23-June-2011,582.00,582.00,572.00,574.10,574.789302325581395348,2150,121,1235797.00,10.00,-7.90
24-June-2011,575.85,592.00,575.85,588.00,586.967192082111436950,5456,276,3202493.00,16.15,12.15
27-June-2011,582.00,595.70,578.30,579.65,583.164203612479474548,4263,232,2486029.00,17.40,-2.35
28-June-2011,583.00,625.00,576.00,599.85,607.990386677149596168,27982,1701,17012787.00,49.00,16.85
29-June-2011,607.00,619.45,596.60,599.15,606.172820573316031614,8477,461,5138527.00,22.85,-7.85
30-June-2011,604.00,613.50,596.60,600.10,604.947964601769911504,5650,270,3417956.00,16.90,-3.90
1-July-2011,604.95,625.00,604.50,622.70,618.542039834246758454,14962,706,9254626.00,20.50,17.75
4-July-2011,622.10,624.80,616.60,621.35,621.721090670170827858,3044,178,1892519.00,8.20,-0.75
5-July-2011,620.00,648.00,620.00,634.10,637.064532456029355940,15806,793,10069442.00,28.00,14.10
6-July-2011,638.00,659.00,638.00,651.15,652.628211776908208005,21211,1101,13842897.00,21.00,13.15
7-July-2011,648.85,677.95,648.85,663.10,665.909601927268555695,26151,1177,17414202.00,29.10,14.25
8-July-2011,666.00,668.00,645.00,649.20,656.853554249064671298,3742,244,2457946.00,23.00,-16.80
11-July-2011,649.10,655.35,642.00,648.90,648.088911088911088911,3003,200,1946211.00,13.35,-0.20
12-July-2011,649.00,705.70,645.05,669.05,686.228501422008313279,114275,5125,78418762.00,60.65,20.05
13-July-2011,676.45,696.00,670.25,675.00,684.674766770324300310,45020,1963,30824058.00,25.75,-1.45
14-July-2011,672.60,688.80,663.25,672.55,678.255818815331010452,14350,738,9732971.00,25.55,-0.05
15-July-2011,678.60,688.00,669.55,680.00,679.768363728470111448,15792,731,10734902.00,18.45,1.40
