Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
6-June-2011,707.50,712.50,707.50,707.85,708.900579150579150579,1036,50,734421.00,5.00,0.35
7-June-2011,712.45,712.45,705.10,711.30,709.575277337559429477,631,24,447742.00,7.35,-1.15
8-June-2011,703.35,724.00,703.35,721.65,717.196960297766749379,9672,149,6936729.00,20.65,18.30
9-June-2011,727.20,735.95,725.00,728.95,730.245997403721332756,9244,344,6750394.00,10.95,1.75
10-June-2011,730.00,734.00,722.60,730.35,729.215102974828375286,874,67,637334.00,11.40,0.35
13-June-2011,710.00,744.00,710.00,741.60,736.025757575757575757,2640,198,1943108.00,34.00,31.60
14-June-2011,743.90,757.00,743.00,754.25,751.323313609467455621,8450,249,6348682.00,14.00,10.35
15-June-2011,756.15,772.30,742.05,769.35,761.311937238120709637,11217,369,8539636.00,30.25,13.20
16-June-2011,776.90,776.90,752.05,766.10,763.429795467108899944,3618,170,2762089.00,24.85,-10.80
17-June-2011,770.00,771.75,753.00,756.80,759.406072106261859582,2108,134,1600828.00,18.75,-13.20
20-June-2011,762.00,762.00,731.10,733.80,739.680939947780678851,5745,115,4249467.00,30.90,-28.20
21-June-2011,732.00,751.00,732.00,745.80,742.581608746583365872,5122,124,3803503.00,19.00,13.80
22-June-2011,738.15,747.75,738.15,742.70,741.634391944229279628,2582,48,1914900.00,9.60,4.55
23-June-2011,744.30,756.00,737.05,742.65,745.357429718875502008,2490,139,1855940.00,18.95,-1.65
24-June-2011,741.00,758.75,741.00,750.70,747.557239243446521402,9041,122,6758665.00,17.75,9.70
27-June-2011,755.00,755.00,740.30,745.55,746.539365158710322419,4001,129,2986904.00,14.70,-9.45
28-June-2011,765.00,774.00,743.30,745.85,745.204315279612505504,2271,42,1692359.00,30.70,-19.15
29-June-2011,754.80,754.80,741.15,745.45,745.743852459016393442,976,83,727846.00,13.65,-9.35
30-June-2011,759.90,760.00,742.00,753.85,746.469225199131064446,9667,160,7216118.00,18.00,-6.05
1-July-2011,750.10,759.00,745.20,753.10,752.670481057660259971,9001,89,6774787.00,13.80,3.00
4-July-2011,753.10,767.80,751.10,766.65,760.246409674981103552,3969,90,3017418.00,16.70,13.55
5-July-2011,760.00,774.90,760.00,769.90,767.980904868398417340,5813,143,4464273.00,14.90,9.90
6-July-2011,772.00,783.00,765.00,781.05,776.054429429429429429,7992,322,6202227.00,18.00,9.05
7-July-2011,775.00,786.95,770.10,780.65,778.417066968070076292,7078,284,5509636.00,16.85,5.65
8-July-2011,780.35,784.00,775.00,780.05,780.195955369595536959,1434,83,1118801.00,9.00,-0.30
11-July-2011,775.00,780.00,762.30,766.65,768.888888888888888888,1053,82,809640.00,17.70,-8.35
12-July-2011,765.15,773.90,760.15,773.60,769.902210475732820759,4162,72,3204333.00,13.75,8.45
13-July-2011,775.00,780.00,770.50,778.05,775.309960159362549800,1255,74,973014.00,9.50,3.05
14-July-2011,780.00,804.90,778.60,798.60,792.044784845650140318,8552,264,6773567.00,26.30,18.60
15-July-2011,800.40,819.00,800.40,805.55,808.446013963305731449,6159,211,4979219.00,18.60,5.15
18-July-2011,807.00,819.00,794.10,796.65,799.015147101660355374,3433,125,2743019.00,24.90,-10.35
19-July-2011,790.00,798.00,785.05,797.00,793.127570289550986151,2383,84,1890023.00,12.95,7.00
20-July-2011,790.00,799.60,789.95,794.50,791.502049180327868852,2440,69,1931265.00,9.65,4.50
21-July-2011,795.00,795.00,772.30,779.75,783.167053364269141531,2155,168,1687725.00,22.70,-15.25
22-July-2011,790.00,810.00,773.10,806.35,797.323539067629678266,12184,326,9714590.00,36.90,16.35
25-July-2011,804.00,813.00,800.00,810.55,808.838283828382838283,5151,194,4166326.00,13.00,6.55
26-July-2011,808.00,817.95,803.05,812.20,811.572250264115506514,8519,149,6913784.00,14.90,4.20
27-July-2011,808.10,854.80,808.10,840.70,840.630511925538103548,34380,1173,28900877.00,46.70,32.60
28-July-2011,825.15,852.00,735.80,752.55,784.889926463801113811,130004,2959,102038830.00,116.20,-72.60
29-July-2011,750.00,760.00,742.00,752.95,753.028927680798004987,24060,832,18117876.00,18.00,2.95
1-August-2011,754.35,770.00,754.35,765.55,762.200684972661178874,16643,549,12685306.00,15.65,11.20
2-August-2011,777.00,777.00,746.00,758.75,762.977937219730941704,11150,395,8507204.00,31.00,-18.25
3-August-2011,751.15,770.00,750.00,766.00,761.674070981210855949,11975,350,9121047.00,20.00,14.85
