Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
6-June-2011,164.20,169.00,164.20,165.35,166.377579238459902148,4701,149,782141.00,4.80,1.15
7-June-2011,166.00,174.30,165.15,172.60,170.316918146134178400,55538,821,9459061.00,9.15,6.60
8-June-2011,174.50,177.50,168.30,169.40,172.533397076902062559,36605,580,6315585.00,9.20,-5.10
9-June-2011,172.85,172.85,167.50,168.45,169.303215229073686128,10979,202,1858780.00,5.35,-4.40
10-June-2011,169.05,173.00,168.10,169.50,170.181861510179069925,14687,301,2499461.00,4.90,0.45
13-June-2011,172.00,174.60,168.00,170.15,172.144734823300772260,39106,670,6731892.00,6.60,-1.85
14-June-2011,172.00,174.00,169.95,173.50,171.684201285247743793,28477,281,4889051.00,4.05,1.50
15-June-2011,173.65,174.40,170.60,171.30,172.296939439982635120,9214,146,1587544.00,3.80,-2.35
16-June-2011,170.75,179.00,170.00,175.70,174.067066243585223488,25527,393,4443410.00,9.00,4.95
17-June-2011,175.70,187.70,174.55,175.95,181.704133118055703086,188284,3196,34211981.00,13.15,0.25
20-June-2011,179.70,182.00,175.10,176.15,177.308237704918032786,73200,1597,12978963.00,6.90,-3.55
21-June-2011,176.15,178.45,174.95,175.65,176.127693282636248415,9468,381,1667577.00,3.50,-0.50
22-June-2011,172.05,179.50,172.05,176.30,176.285344189489267209,16212,407,2857938.00,7.45,4.25
23-June-2011,175.95,179.00,172.10,173.10,175.926012775935958599,12367,290,2175677.00,6.90,-2.85
24-June-2011,172.30,175.70,172.30,175.10,174.633714152483096292,4289,75,749004.00,3.40,2.80
27-June-2011,175.00,176.00,172.05,175.20,174.127295418078088785,5609,115,976680.00,3.95,0.20
28-June-2011,175.55,184.25,174.00,183.05,181.123139782673781722,56781,1058,10284353.00,10.25,7.50
29-June-2011,184.80,187.80,183.05,185.70,185.524717872102019582,37483,1044,6954023.00,4.75,0.90
30-June-2011,187.20,189.00,184.00,185.70,185.809805285118219749,14380,250,2671945.00,5.00,-1.50
1-July-2011,184.10,185.40,179.15,180.80,180.963028515240904621,10170,222,1840394.00,6.25,-3.30
4-July-2011,178.30,181.50,176.50,180.20,179.064907550077041602,10384,198,1859410.00,5.00,1.90
5-July-2011,177.40,179.00,176.55,178.80,178.285292782569223785,4406,88,785525.00,2.45,1.40
6-July-2011,173.10,178.00,173.10,177.00,177.112256371814092953,16008,135,2835213.00,4.90,3.90
7-July-2011,177.00,179.00,176.05,178.50,177.898030127462340672,2589,50,460578.00,2.95,1.50
8-July-2011,179.20,183.00,179.20,180.45,180.273752675778033920,12146,116,2189605.00,3.80,1.25
11-July-2011,180.10,185.75,180.10,182.40,182.543499752842313395,16184,209,2954284.00,5.65,2.30
12-July-2011,181.55,183.25,178.70,179.55,180.470300061236987140,4899,86,884124.00,4.55,-2.00
13-July-2011,182.90,183.50,178.30,178.85,180.146998284734133790,5830,76,1050257.00,5.20,-4.05
14-July-2011,178.40,179.00,177.10,177.85,178.380433355219960604,7615,89,1358367.00,1.90,-0.55
15-July-2011,178.50,179.00,177.15,178.55,178.062825130052020808,4998,75,889958.00,1.85,0.05
18-July-2011,179.50,184.40,179.50,183.00,182.640253420255256633,10891,238,1989135.00,4.90,3.50
19-July-2011,183.00,184.95,181.20,183.50,183.329984544049459041,5176,111,948916.00,3.75,0.50
20-July-2011,182.50,186.00,182.50,185.10,185.018323008463484861,11461,194,2120495.00,3.50,2.60
21-July-2011,185.25,188.45,184.00,187.25,186.492998591432595906,12069,123,2250784.00,4.45,2.00
22-July-2011,189.00,193.50,187.50,192.50,191.237200622083981337,16075,315,3074138.00,6.00,3.50
25-July-2011,192.00,230.00,192.00,221.60,213.647919077932098765,746496,11805,159487317.00,38.00,29.60
26-July-2011,222.75,227.70,213.10,216.90,221.850669716817131678,220317,4308,48877474.00,14.60,-5.85
27-July-2011,218.40,230.80,211.00,223.55,225.776698883644264628,200205,3674,45201624.00,19.80,5.15
28-July-2011,222.30,239.80,220.05,235.90,234.535418970359424998,306573,6242,71902227.00,19.75,13.60
29-July-2011,240.00,245.80,227.00,234.55,239.195422370804773733,107086,2253,25614481.00,18.80,-5.45
1-August-2011,234.00,244.60,231.00,236.70,238.174610908106645012,110835,1955,26398083.00,13.60,2.70
2-August-2011,235.80,239.40,226.80,233.70,231.957124166184072239,46623,1147,10814537.00,12.60,-2.10
3-August-2011,235.00,235.00,220.10,221.30,224.164264011894757256,15469,462,3467597.00,14.90,-13.70
4-August-2011,223.10,226.70,215.00,217.35,220.627969014518032114,38986,557,8601402.00,11.70,-5.75
5-August-2011,209.50,220.00,193.50,211.15,202.612743837478417398,54442,1192,11030643.00,26.50,1.65
8-August-2011,207.10,210.00,198.60,202.10,204.154759218305727309,22157,543,4523457.00,11.40,-5.00
9-August-2011,192.55,212.80,192.00,206.70,207.702189563998555864,47087,882,9780073.00,20.80,14.15
10-August-2011,211.00,213.00,200.00,205.80,205.487269244740926653,30281,910,6222360.00,13.00,-5.20
11-August-2011,204.00,210.00,204.00,206.55,207.620770128354725787,13712,336,2846896.00,6.00,2.55
12-August-2011,208.00,209.90,204.00,205.95,206.509228561531990697,20209,392,4173345.00,5.90,-2.05
16-August-2011,206.50,210.85,206.00,207.05,208.181818181818181818,10461,263,2177790.00,4.85,0.55
17-August-2011,206.00,208.50,204.55,206.25,206.247040737893927747,13010,294,2683274.00,3.95,0.25
18-August-2011,206.00,207.50,202.00,203.90,204.241289651586063442,9615,183,1963780.00,5.50,-2.10
19-August-2011,200.00,200.90,190.20,197.00,195.687602597958746699,14011,354,2741779.00,10.70,-3.00
22-August-2011,197.50,204.60,197.50,203.15,201.746839164951484857,3401,100,686141.00,7.10,5.65
23-August-2011,204.35,205.05,203.00,204.00,204.504968297530046370,10567,134,2161004.00,2.05,-0.35
24-August-2011,205.30,205.30,200.65,200.95,203.214863044454422990,4454,89,905119.00,4.65,-4.35
25-August-2011,204.00,204.00,200.60,201.45,201.553558926487747957,4285,68,863657.00,3.40,-2.55
26-August-2011,204.00,205.00,197.25,201.05,201.698292848166402052,193363,369,39000987.00,7.75,-2.95
29-August-2011,202.00,206.50,201.00,206.05,204.028790786948176583,11462,158,2338578.00,5.50,4.05
30-August-2011,207.00,207.50,201.20,202.50,203.995196156925540432,17486,127,3567060.00,6.30,-4.50
2-September-2011,202.05,205.20,202.00,203.75,203.497172683775554588,2299,65,467840.00,3.20,1.70
5-September-2011,202.70,206.85,199.00,204.40,202.992099665755089638,6582,174,1336094.00,7.85,1.70
6-September-2011,203.10,204.50,200.10,203.00,202.890230932847158918,13164,160,2670847.00,4.40,-0.10
7-September-2011,203.85,204.70,201.10,202.40,203.386440677966101694,11210,148,2279962.00,3.60,-1.45
8-September-2011,202.60,204.00,201.00,201.80,202.368053535059645039,3437,73,695539.00,3.00,-0.80
9-September-2011,203.50,203.50,199.15,200.70,201.027818023761228629,3451,64,693747.00,4.35,-2.80
12-September-2011,200.00,202.00,198.25,199.15,199.859536082474226804,1552,47,310182.00,3.75,-0.85
13-September-2011,200.90,200.90,197.00,199.45,199.433734939759036144,913,55,182083.00,3.90,-1.45
14-September-2011,200.00,200.00,194.10,196.30,195.936052687486721903,4707,116,922271.00,5.90,-3.70
15-September-2011,196.10,198.45,195.50,198.00,197.266205704407951598,2314,59,456474.00,2.95,1.90
16-September-2011,197.50,199.90,197.50,198.70,198.570676031606672519,2278,36,452344.00,2.40,1.20
19-September-2011,200.00,200.85,198.80,199.30,199.627108249003373198,3261,77,650984.00,2.05,-0.70
20-September-2011,196.10,200.75,196.10,198.85,199.170333027803238619,6546,96,1303769.00,4.65,2.75
21-September-2011,198.50,199.00,196.25,197.05,197.731707317073170731,369,31,72963.00,2.75,-1.45
22-September-2011,195.00,197.85,178.00,183.75,186.808215076941500508,16701,507,3119884.00,19.85,-11.25
23-September-2011,185.00,185.00,172.40,174.25,178.743580356675906071,19121,321,3417756.00,12.60,-10.75
26-September-2011,179.90,179.90,162.00,164.80,167.434976772066536790,33365,371,5586468.00,17.90,-15.10
27-September-2011,170.00,170.00,158.15,160.50,162.672236244321049974,19810,483,3222537.00,11.85,-9.50
28-September-2011,160.15,166.45,160.15,164.10,163.268888697003712978,57905,1293,9454085.00,6.30,3.95
29-September-2011,162.25,180.20,162.25,175.25,174.616829543032849270,65694,2051,11471278.00,17.95,13.00
30-September-2011,178.00,188.00,175.00,184.60,184.117527400263042525,57025,896,10499302.00,13.00,6.60
3-October-2011,182.55,182.95,173.65,175.90,180.357479906663209748,19285,370,3478194.00,9.30,-6.65
4-October-2011,174.80,178.60,174.65,176.45,176.455277280858676207,7826,197,1380939.00,3.95,1.65
5-October-2011,179.50,186.00,177.95,179.40,182.820395738203957382,15768,336,2882712.00,8.05,-0.10
7-October-2011,183.00,184.45,180.00,181.40,182.164803880219316743,9484,95,1727651.00,4.45,-1.60
10-October-2011,181.40,183.00,180.40,180.65,181.897981451172940534,1833,75,333419.00,2.60,-0.75
11-October-2011,183.00,183.85,180.05,180.40,182.646232179226069246,4910,72,896793.00,3.80,-2.60
12-October-2011,179.00,187.75,179.00,186.10,185.138154027042915931,6804,152,1259680.00,8.75,7.10
13-October-2011,187.05,197.90,187.05,189.15,193.449056253768028567,21563,419,4171342.00,10.85,2.10
14-October-2011,191.95,194.00,188.00,193.10,192.402635591374428229,9182,233,1766641.00,6.00,1.15
17-October-2011,195.45,198.25,191.15,193.45,194.694373791840472072,9829,217,1913651.00,7.10,-2.00
18-October-2011,191.05,200.95,191.05,198.75,196.103389208369019943,16346,360,3205506.00,9.90,7.70
19-October-2011,203.60,205.00,199.10,204.65,202.907943082370231812,14969,312,3037329.00,5.90,1.05
20-October-2011,206.65,207.00,180.15,189.65,191.727259587310580875,172963,4708,33161722.00,26.85,-17.00
21-October-2011,187.70,188.85,184.00,185.15,185.377238292011019283,23232,609,4306684.00,4.85,-2.55
24-October-2011,189.00,189.00,184.40,185.10,185.848022079116835326,5435,181,1010084.00,4.60,-3.90
25-October-2011,186.85,188.00,179.10,181.50,182.653976051581209702,6514,235,1189808.00,8.90,-5.35
26-October-2011,184.00,186.85,182.75,183.85,184.114369501466275659,1023,52,188349.00,4.10,-0.15
28-October-2011,187.00,189.80,183.10,183.60,185.023828125000000000,7680,220,1420983.00,6.70,-3.40
31-October-2011,183.00,185.00,176.50,180.25,180.569892473118279569,13578,308,2451778.00,8.50,-2.75
1-November-2011,181.00,181.00,175.25,176.55,177.715213018833424757,10938,352,1943849.00,5.75,-4.45
2-November-2011,175.05,176.00,168.10,170.55,170.762991184158064944,22573,486,3854633.00,7.90,-4.50
3-November-2011,172.40,175.05,171.15,174.00,173.605851569933396764,4204,217,729839.00,3.90,1.60
4-November-2011,175.00,175.90,172.55,173.45,174.111351937144405310,3691,124,642645.00,3.35,-1.55
8-November-2011,173.00,175.55,171.50,173.65,173.711278195488721804,1330,70,231036.00,4.05,0.65
9-November-2011,172.00,174.10,170.25,172.75,172.715659869180454020,5198,107,897776.00,3.85,0.75
11-November-2011,173.00,173.00,168.00,169.10,169.585925144965735371,18970,426,3217045.00,5.00,-3.90
14-November-2011,171.35,176.00,171.30,174.25,174.345969983324068927,8995,237,1568242.00,4.70,2.90
15-November-2011,176.55,176.75,171.00,171.20,174.447735928903935674,2363,89,412220.00,5.75,-5.35
16-November-2011,173.55,173.55,165.35,169.05,168.174809160305343511,7860,170,1321854.00,8.20,-4.50
17-November-2011,168.30,168.30,164.25,165.10,165.961778757809628812,2721,75,451582.00,4.05,-3.20
18-November-2011,164.90,165.05,162.50,163.05,163.050221565731166912,16925,54,2759625.00,2.55,-1.85
21-November-2011,165.75,168.85,160.30,162.05,162.769541390250937409,3467,91,564322.00,8.55,-3.70
22-November-2011,163.50,164.85,162.00,162.75,162.801118210862619808,1252,35,203827.00,2.85,-0.75
23-November-2011,160.65,162.55,156.15,158.35,159.336944745395449620,3692,107,588272.00,6.40,-2.30
24-November-2011,156.00,156.00,148.00,150.85,151.163914012321405164,15258,255,2306459.00,8.00,-5.15
25-November-2011,150.50,154.85,147.05,152.25,151.112645545626861630,3693,110,558059.00,7.80,1.75
28-November-2011,153.00,155.70,152.10,153.05,153.789473684210526315,3496,118,537648.00,3.60,0.05
