Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
6-June-2011,66.25,69.70,66.25,68.50,68.646913460606647931,20638,331,1416735.00,3.45,2.25
7-June-2011,68.25,77.45,68.25,74.40,75.354436310084700665,565639,5260,42623408.00,9.20,6.15
8-June-2011,73.30,77.00,73.20,74.80,75.328989608351366133,126159,1215,9503430.00,3.80,1.50
9-June-2011,75.80,77.70,75.40,75.80,76.530841233052491271,100531,1048,7693722.00,2.30,0.00
10-June-2011,75.80,76.50,75.10,75.35,75.737029193767962486,39666,296,3004185.00,1.40,-0.45
13-June-2011,75.35,77.50,74.70,77.25,76.675431711145996860,50960,530,3907380.00,2.80,1.90
14-June-2011,78.50,82.25,77.20,80.35,80.137397806899713354,405727,3627,32513906.00,5.05,1.85
15-June-2011,80.30,83.70,77.35,77.65,80.570021432465330933,133909,1495,10789051.00,6.35,-2.65
16-June-2011,77.50,79.80,76.25,76.80,77.494183950981355876,30519,374,2365045.00,3.55,-0.70
17-June-2011,77.00,78.25,75.25,75.85,75.947499231321102797,39028,351,2964079.00,3.00,-1.15
20-June-2011,76.10,76.10,71.00,71.90,73.051011501334976381,38952,414,2845483.00,5.10,-4.20
21-June-2011,73.80,74.95,71.05,71.45,73.086577678902484241,32364,307,2365374.00,3.90,-2.35
22-June-2011,71.75,72.80,69.50,70.75,70.903534427204679522,20173,301,1430337.00,3.30,-1.00
23-June-2011,71.80,72.00,69.65,70.35,71.279993435089446906,24372,144,1737236.00,2.35,-1.45
24-June-2011,70.10,72.30,70.10,71.45,71.491731160896130346,12275,213,877561.00,2.20,1.35
27-June-2011,70.95,76.80,70.50,74.25,74.372881717221239315,46913,785,3489055.00,6.30,3.30
28-June-2011,74.35,74.90,72.70,73.85,73.893059799214316892,9164,162,677156.00,2.20,-0.50
29-June-2011,73.90,74.65,72.45,72.70,73.292506788375989369,17309,162,1268620.00,2.20,-1.20
30-June-2011,73.50,74.20,71.85,73.55,73.001066747942700396,13124,235,958066.00,2.35,0.05
1-July-2011,73.90,74.90,72.55,73.20,73.451677852348993288,14900,182,1094430.00,2.35,-0.70
4-July-2011,73.55,75.80,73.55,74.65,74.652899209624396726,28594,234,2134625.00,2.25,1.10
5-July-2011,74.40,75.00,74.00,74.40,74.491538172245204964,15954,146,1188438.00,1.00,0.00
