Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
6-June-2011,39.55,41.25,39.00,40.35,40.495645128620619809,34559,396,1399489.00,2.25,0.80
7-June-2011,40.95,42.60,40.25,41.60,41.647252069755152369,113540,909,4728629.00,2.35,0.65
8-June-2011,41.45,43.15,41.45,42.35,42.475505548065954578,96430,784,4095913.00,1.70,0.90
9-June-2011,42.50,44.30,42.50,43.55,43.561013347861618087,91775,859,3997812.00,1.80,1.05
10-June-2011,43.90,44.50,42.60,42.85,43.438150240810624856,47963,354,2083424.00,1.90,-1.05
13-June-2011,43.25,43.25,42.00,42.60,42.539670459302104341,26279,285,1117900.00,1.25,-0.65
14-June-2011,42.35,43.10,41.50,42.75,42.344116300683876874,72089,398,3052545.00,1.60,0.40
15-June-2011,42.10,43.50,42.00,43.00,43.155363506271219731,71278,438,3076028.00,1.50,0.90
16-June-2011,43.45,43.45,41.75,42.10,42.277119190516343435,20161,223,852349.00,1.70,-1.35
17-June-2011,42.15,43.00,40.85,41.40,41.846145057790810594,52517,324,2197634.00,2.15,-0.75
20-June-2011,41.30,42.25,40.25,40.45,40.738311411166724867,51546,280,2099897.00,2.00,-0.85
21-June-2011,41.00,41.00,39.65,39.95,40.050323273346871134,42843,222,1715876.00,1.35,-1.05
22-June-2011,40.00,40.90,39.95,40.10,40.188322329915250269,21357,206,858302.00,0.95,0.10
23-June-2011,40.50,40.50,39.90,40.00,40.051998090561920349,29328,132,1174645.00,0.60,-0.50
24-June-2011,40.05,41.55,40.05,41.35,41.257620073891625615,64960,381,2680095.00,1.50,1.30
27-June-2011,42.00,42.50,41.20,41.55,41.774429570212996585,18451,185,770780.00,1.30,-0.45
28-June-2011,42.40,43.60,41.50,43.30,42.843800856361883996,63291,446,2711627.00,2.10,0.90
29-June-2011,44.00,45.00,41.85,42.30,43.537567602971723712,106874,824,4653034.00,3.15,-1.70
30-June-2011,42.80,42.80,41.30,42.60,42.067733111322549952,33632,353,1414822.00,1.50,-0.20
1-July-2011,42.80,43.60,42.30,43.00,43.128712206047032474,44650,350,1925697.00,1.30,0.20
4-July-2011,43.50,44.40,43.25,44.10,44.001830264121191642,71028,524,3125362.00,1.15,0.60
5-July-2011,44.00,45.00,43.15,44.20,44.308711270767849124,93534,671,4144371.00,1.85,0.20
6-July-2011,45.00,46.25,43.60,44.05,43.978245261344055140,41784,346,1837587.00,2.65,-0.95
7-July-2011,44.80,45.40,44.50,44.95,44.896661244093268262,77454,468,3477426.00,0.90,0.15
8-July-2011,45.00,45.20,43.80,45.05,44.582078132367725691,112399,470,5010981.00,1.40,0.05
11-July-2011,46.45,47.00,44.60,44.90,45.718855638288836669,353210,2001,16148357.00,2.40,-1.55
12-July-2011,45.00,45.00,43.50,43.85,44.126194835956792715,59527,476,2626700.00,1.50,-1.15
13-July-2011,44.95,45.00,42.70,43.10,43.767513238664804910,75914,1108,3322567.00,2.30,-1.85
14-July-2011,43.10,43.85,42.85,43.50,43.428965160461672940,112114,589,4868995.00,1.00,0.40
15-July-2011,43.70,44.00,43.00,43.50,43.448173748877148642,131362,1015,5707439.00,1.00,-0.20
18-July-2011,42.70,44.20,42.70,43.20,43.566490720245189851,35238,275,1535196.00,1.50,0.50
19-July-2011,43.50,44.70,43.10,44.30,43.648030146010847062,421681,377,18405545.00,1.60,0.80
20-July-2011,44.50,45.10,44.00,44.20,44.604735302679549203,72139,395,3217741.00,1.10,-0.30
21-July-2011,44.20,44.70,44.00,44.10,44.205144530752578632,39265,268,1735715.00,0.70,-0.10
22-July-2011,44.60,44.60,43.85,44.15,44.062596743235712958,32302,203,1423310.00,0.75,-0.45
25-July-2011,44.50,44.95,44.00,44.70,44.597033836357434089,61561,399,2745438.00,0.95,0.20
26-July-2011,44.95,45.00,43.00,43.35,44.120947732027309731,61663,456,2720630.00,2.00,-1.60
27-July-2011,44.00,47.40,43.90,46.10,45.872128328272947544,300043,2423,13763611.00,3.50,2.10
28-July-2011,46.10,46.80,45.55,46.30,46.223108755037459767,73946,679,3418014.00,1.25,0.20
29-July-2011,46.00,46.35,45.00,45.05,45.379365759588600814,46670,305,2117855.00,1.35,-0.95
1-August-2011,45.25,46.80,44.10,46.20,45.358489621905085967,99922,691,4532311.00,2.70,0.95
2-August-2011,46.00,46.00,45.20,45.55,45.532194784214170320,38997,244,1775619.00,0.80,-0.45
3-August-2011,45.40,45.55,44.25,45.00,44.990876941212649274,19511,214,877817.00,1.30,-0.40
4-August-2011,45.05,45.10,44.10,44.50,44.578701577093860052,26124,256,1164574.00,1.00,-0.55
5-August-2011,43.50,44.35,42.00,43.90,43.248223705458068683,74312,626,3213862.00,2.35,0.40
8-August-2011,43.05,43.20,40.90,41.90,42.079420429267119581,49899,551,2099721.00,2.30,-1.15
9-August-2011,42.00,42.95,40.00,42.15,41.847660790391321193,41296,354,1728141.00,2.95,0.15
10-August-2011,42.95,44.05,42.65,43.75,43.529390227666089735,30044,271,1307797.00,1.40,0.80
11-August-2011,43.70,43.90,43.25,43.40,43.477883658085620822,7031,91,305693.00,0.65,-0.30
12-August-2011,44.00,44.30,42.95,43.20,43.508983389204866473,26549,256,1155120.00,1.35,-0.80
16-August-2011,43.20,43.95,42.50,42.90,43.264921773415544649,23841,215,1031479.00,1.45,-0.30
17-August-2011,41.70,43.25,41.15,42.55,42.554690168750427000,14637,196,622873.00,2.10,0.85
18-August-2011,42.75,42.75,41.05,41.35,41.765541014255667211,17116,202,714859.00,1.70,-1.40
19-August-2011,40.50,42.00,40.40,41.80,41.242564124896572747,22963,215,947053.00,1.60,1.30
22-August-2011,42.00,42.90,40.95,42.40,41.513121182414599200,26522,203,1101011.00,1.95,0.40
23-August-2011,42.45,42.70,42.00,42.50,42.415645483043602165,7018,95,297673.00,0.70,0.05
