Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
6-June-2011,251.00,254.50,247.00,252.40,251.051558166095611029,6129,182,1538695.00,7.50,1.40
7-June-2011,252.00,252.00,244.00,248.20,247.383125864453665283,15906,383,3934876.00,8.00,-3.80
8-June-2011,249.00,251.90,249.00,250.20,250.071521456436931079,3845,119,961525.00,2.90,1.20
9-June-2011,252.00,259.00,249.20,257.15,256.013306586425944500,14955,376,3828679.00,9.80,5.15
10-June-2011,258.00,264.50,257.05,261.25,261.557838836296467328,17324,511,4531228.00,7.45,3.25
13-June-2011,260.50,262.85,259.95,261.10,260.892068788501026694,23376,735,6098613.00,2.90,0.60
14-June-2011,262.45,267.30,261.10,265.45,264.774110258199581297,14330,685,3794213.00,6.20,3.00
15-June-2011,264.25,266.95,262.75,263.10,263.942150370081807557,5134,114,1355079.00,4.20,-1.15
16-June-2011,262.00,263.00,257.55,258.35,258.988960531457600625,10236,263,2651011.00,5.45,-3.65
17-June-2011,257.50,264.45,256.00,258.35,260.281484002722940776,8814,371,2294121.00,8.45,0.85
20-June-2011,260.00,262.00,240.00,254.60,256.114512602140637587,17378,602,4450758.00,22.00,-5.40
21-June-2011,255.00,256.95,249.10,251.55,253.533617929562433297,2811,125,712683.00,7.85,-3.45
22-June-2011,251.55,253.85,247.05,248.00,250.018527095877721167,2159,127,539790.00,6.80,-3.55
23-June-2011,248.00,248.00,241.10,242.75,244.002272727272727272,3520,162,858888.00,6.90,-5.25
24-June-2011,245.00,249.75,242.00,243.40,245.476091745496954775,7717,541,1894339.00,7.75,-1.60
27-June-2011,241.00,248.85,241.00,246.45,245.843305439330543933,4780,246,1175131.00,7.85,5.45
28-June-2011,252.00,255.50,244.00,252.20,247.401753838688433676,57702,471,14275576.00,11.50,0.20
29-June-2011,253.00,253.00,243.25,246.30,247.749672123559272345,64811,646,16056904.00,9.75,-6.70
30-June-2011,245.00,248.90,238.20,239.95,240.899962694397164774,85778,990,20663917.00,10.70,-5.05
