Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,172.15,174.00,171.05,171.45,     20799,
20110607,171.50,177.00,171.10,174.45,     24921,SPH
20110608,174.00,174.50,170.60,171.90,      6692,
20110609,172.65,174.00,169.10,170.30,     13120,
20110610,170.95,172.30,168.50,169.35,     17876,
20110613,169.90,169.90,166.75,167.20,     15380,
20110614,168.50,174.00,168.05,172.25,     36360,
20110615,172.50,172.55,169.45,170.05,     22990,
20110616,169.30,171.00,167.00,167.30,     13671,
20110617,167.50,171.80,167.50,169.80,     29902,SPH
20110620,170.50,170.50,163.25,164.35,     21967,
20110621,165.70,169.90,163.05,164.05,     16400,
20110622,165.20,166.90,162.25,162.85,      5587,
20110623,163.00,165.70,162.00,164.05,     18614,SPL
20110624,166.75,167.90,163.55,166.45,     16727,
20110627,166.45,170.30,166.35,169.45,     15163,
20110628,170.30,172.25,169.00,171.00,     17052,
20110629,170.90,177.00,170.90,174.70,     57087,
20110630,174.10,176.00,170.60,172.90,     15755,
20110701,173.50,174.70,170.10,170.60,      7530,
20110704,172.50,175.55,171.55,174.15,     98391,SPL
20110705,172.10,178.00,172.10,175.50,     63049,
20110706,176.00,179.50,174.00,174.90,     28710,
20110707,175.20,184.95,175.20,178.65,    230214,
20110708,179.90,181.40,177.80,180.10,     50126,
20110711,181.00,185.25,177.15,181.35,    136976,
20110712,178.80,182.40,176.10,179.00,     73668,
20110713,181.00,182.00,180.10,181.10,     34747,
20110714,179.30,184.40,179.30,181.05,     73171,
20110715,180.50,183.90,179.25,180.45,     31459,SPL
20110718,181.00,183.65,180.40,181.90,     19465,
20110719,183.00,191.20,183.00,189.70,    300227,
20110720,192.20,198.80,189.00,190.20,    322873,SPH
20110721,191.00,191.00,183.25,184.60,     64448,
20110722,187.95,193.90,185.20,191.90,    164658,
20110725,191.00,193.50,189.45,191.40,     64643,
20110726,192.30,192.30,186.00,189.20,     45217,
20110727,189.40,190.40,185.75,187.45,     19563,
20110728,188.00,191.00,182.80,188.20,     45383,
20110729,184.05,192.50,184.05,189.10,     26401,
20110801,190.05,192.80,186.50,188.00,     11366,SPH
20110802,186.35,187.40,183.50,185.40,     17035,
20110803,187.00,187.40,182.95,185.60,      9624,
20110804,188.00,189.60,185.80,187.25,     13597,
20110805,181.25,181.95,171.50,176.95,     67569,
20110808,167.00,175.60,166.20,173.00,     45616,
20110809,166.00,168.50,160.10,164.90,     76940,
20110810,168.00,172.60,167.55,170.75,     35618,SPH
20110811,171.00,171.95,167.35,168.15,      9103,
20110812,171.00,171.00,157.00,165.95,     61083,
20110816,163.25,167.00,159.80,163.45,     15771,
20110817,163.00,163.75,155.00,160.45,     45845,
20110818,159.95,159.95,147.55,149.80,     17405,
20110819,147.00,154.40,140.00,149.75,     87855,SPL
20110822,150.00,152.95,146.05,148.50,     16326,
20110823,154.30,154.30,147.60,148.90,      6147,SPH
20110824,149.90,154.25,147.10,148.80,     15474,
20110825,149.00,149.00,141.20,145.90,     43706,
20110826,143.05,148.60,140.15,143.75,     16040,
20110829,148.00,148.05,143.40,145.85,     21362,
20110830,149.40,152.00,143.05,149.00,     39289,SPL
20110902,149.00,151.25,144.25,144.65,     14383,
20110905,146.40,151.90,144.50,151.30,     20765,
20110906,150.15,155.45,148.05,150.10,     96741,
20110907,150.30,152.90,150.00,151.20,     32333,
20110908,151.30,156.65,151.00,153.35,     51033,SPH
20110909,153.35,155.00,148.55,149.85,     18543,
20110912,148.00,149.40,142.70,146.45,     26708,
20110913,149.00,149.00,144.25,146.40,     12371,
20110914,148.00,148.20,145.00,146.00,     10010,
20110915,148.70,148.85,143.05,144.80,     10423,
20110916,146.00,147.20,141.00,142.10,     26829,SPL
20110919,142.00,143.45,141.30,141.85,     12020,
20110920,143.50,151.85,142.55,150.45,     46174,
20110921,151.95,153.80,149.55,150.50,    233033,
20110922,146.50,149.00,142.90,148.95,    417438,
20110923,143.45,152.75,143.00,151.00,    132706,
20110926,151.00,155.00,149.00,152.15,     26848,
20110927,153.10,153.10,149.55,151.05,      5809,
20110928,150.20,156.45,150.20,151.10,     20369,SPH
20110929,154.00,154.50,150.20,150.70,      9357,
20110930,150.00,153.05,149.50,150.75,      7191,
20111003,149.90,152.85,148.30,150.10,      7450,
20111004,150.00,151.00,146.00,146.60,      4099,
20111005,149.90,149.90,144.10,144.75,      4989,SPL
20111007,148.00,148.00,145.50,145.95,      8699,
20111010,146.80,152.95,145.15,145.55,     13067,
20111011,148.00,150.50,145.25,146.05,     14085,
20111012,148.00,151.00,148.00,148.40,     11969,
20111013,149.25,151.40,149.00,149.15,      6895,
20111014,149.00,154.30,148.00,152.15,     29193,
20111017,155.00,172.50,155.00,169.30,    344997,SPH
20111018,168.00,168.00,157.35,161.55,     96125,
20111019,162.70,166.70,160.35,165.15,     43530,
20111020,163.50,164.40,160.30,161.55,     18042,
20111021,163.10,169.15,162.50,166.75,     76363,
20111024,169.25,169.65,161.15,161.65,     13635,
20111025,163.00,164.00,162.10,163.15,      6271,
20111026,163.10,164.55,160.00,163.65,     12592,
20111028,164.30,167.00,162.20,162.80,      7001,SPH
20111031,163.00,164.05,160.70,161.20,     11679,
20111101,163.00,164.00,159.50,160.50,      9806,
20111102,158.45,160.90,158.45,160.05,      7354,
20111103,159.90,159.90,157.35,158.20,      5102,
20111104,163.00,163.00,158.50,159.35,      7315,
20111108,160.00,160.50,158.00,158.10,      3259,
20111109,157.35,159.00,154.50,155.35,      7960,
20111111,154.10,158.30,152.00,156.40,     10499,SPL
20111114,156.40,169.60,156.40,168.15,    121986,
20111115,167.60,171.50,164.55,168.10,     98922,SPH
20111116,168.15,170.40,163.50,168.00,     26451,
20111117,168.00,169.65,160.50,162.25,      5470,
20111118,160.65,163.70,156.55,160.50,     32717,
20111121,160.45,163.00,155.55,159.55,      6127,
20111122,162.00,165.50,159.00,163.85,     12076,
20111123,164.30,169.80,160.10,163.35,    242452,
20111124,162.00,164.90,161.00,163.70,      9986,
20111125,163.00,165.90,162.65,164.15,      7514,
20111128,165.10,166.00,163.95,164.05,      7125,SPH
20111129,164.20,165.75,162.60,163.25,      3965,
20111130,162.50,164.00,152.70,156.65,     49955,SPL
20111201,160.00,163.85,159.00,160.05,      7978,
20111202,159.95,162.90,158.50,160.40,      6606,
20111205,162.25,162.30,159.50,159.95,      3095,
20111207,159.95,162.85,158.80,159.70,      3273,
20111208,161.00,161.00,157.60,159.00,      3781,
20111209,158.00,159.50,156.70,157.50,      2359,
20111212,159.00,160.90,156.75,157.30,      5030,
20111213,159.50,162.70,157.30,157.65,     20235,SPH
20111214,159.10,160.60,156.60,156.85,      4964,
20111215,156.10,157.00,146.15,148.45,     16400,
20111216,153.00,153.40,147.55,149.30,     13977,
20111219,150.00,152.25,136.90,139.00,     20395,
20111220,141.10,144.90,136.60,137.75,     23030,SPL
20111221,140.20,142.50,138.10,139.50,      5657,
20111222,139.50,142.45,137.10,141.45,      5173,
20111223,144.00,146.95,142.80,145.20,      9176,
20111226,147.90,152.80,145.25,151.50,      9214,
20111227,154.35,154.35,149.05,150.30,      4060,
20111228,149.10,150.90,144.80,145.70,     10349,
20111229,145.95,147.00,143.20,143.95,      3365,SPL
