Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,79.20,79.50,77.70,78.10,      2680,
20110607,78.45,78.45,76.20,76.45,      2509,
20110608,75.80,76.45,75.80,76.40,      1746,SPL
20110609,76.40,77.25,76.05,76.95,      1158,
20110610,78.85,78.85,76.05,77.85,      2296,
20110613,78.00,79.85,78.00,79.20,      8260,
20110614,81.80,81.80,78.10,78.40,      3183,
20110615,79.00,79.45,78.30,78.45,      1461,
20110616,77.15,77.15,77.15,77.15,       496,
20110617,83.00,83.00,75.75,75.80,      9274,SPH
20110620,77.70,77.75,72.60,72.90,      4133,
20110621,73.50,74.00,73.05,73.25,       527,
20110622,74.50,75.55,73.05,74.80,      4117,
20110623,74.50,75.15,73.00,74.45,      4615,
20110624,72.20,76.00,72.20,73.95,     13419,
20110627,75.00,75.00,73.25,73.55,      1809,
20110628,73.55,74.90,73.50,73.95,      1021,
20110629,74.00,74.95,71.30,72.45,      7088,SPL
20110630,72.20,74.70,72.20,72.65,      2032,
20110701,73.50,75.30,72.60,74.05,      1881,
20110704,74.15,75.50,74.15,74.35,      1115,
20110705,74.25,74.55,73.00,73.25,      3074,
20110706,74.45,74.45,73.10,73.90,       876,
20110707,73.15,75.75,73.15,75.00,      1127,SPH
20110708,73.25,75.25,73.25,73.60,      1104,
20110711,72.60,75.40,72.60,72.80,       678,SPL
20110712,74.75,74.80,73.10,73.30,       150,
20110713,73.00,74.30,73.00,73.00,       653,
20110714,72.65,73.95,72.65,72.85,      1614,
20110715,72.65,75.40,72.65,74.80,      1237,
20110718,74.75,76.90,73.70,74.50,      3306,SPH
20110719,73.50,75.95,73.50,74.05,      8917,
20110720,73.80,75.10,73.15,73.45,      1906,
20110721,73.90,74.00,72.75,73.50,      4753,
20110722,72.10,74.75,72.10,73.20,      2102,SPL
20110725,73.20,74.45,73.20,73.75,      6158,
20110726,74.10,74.10,73.55,74.00,      1771,
20110727,73.10,75.00,73.10,74.00,      2855,
20110728,73.00,74.25,72.70,74.15,       575,
20110729,73.80,74.00,73.05,73.70,      1760,
20110801,74.50,74.90,73.50,74.00,      2287,
20110802,74.40,74.40,73.60,73.85,      1333,
20110803,75.00,75.45,73.25,73.60,      1011,
20110804,73.60,75.50,73.60,74.50,      9799,
20110805,72.10,74.95,72.10,74.50,     11813,
20110808,70.10,76.00,70.10,74.10,     10355,SPL
20110809,71.05,75.00,71.05,74.50,      7205,
20110810,74.00,77.50,73.90,77.15,      2343,
20110811,77.90,79.45,75.65,77.80,     12568,
20110812,80.00,84.90,80.00,84.05,     28494,
20110816,86.95,91.40,84.00,85.40,     69786,SPH
20110817,86.85,86.85,84.50,85.55,     11100,
20110818,87.85,87.85,82.30,82.50,     12582,
20110819,82.35,83.00,80.10,81.85,      8165,
20110822,82.00,82.00,79.95,80.10,      4750,
20110823,80.90,83.50,79.65,82.55,      5516,
20110824,81.00,83.90,81.00,81.55,       768,
20110825,80.00,82.70,80.00,81.25,      4055,
20110826,82.00,82.00,78.25,78.45,      5297,SPL
20110829,80.00,81.90,78.60,80.25,      5749,
20110830,80.20,81.50,80.20,80.80,      3464,
20110902,81.90,83.25,80.05,82.60,      5350,
20110905,83.25,86.00,81.00,84.70,      6046,
20110906,84.15,90.00,84.00,87.85,     15461,
20110907,87.40,90.50,87.35,90.10,     12936,
20110908,90.40,91.00,86.25,90.85,      3995,
20110909,88.05,92.00,87.60,89.60,      8260,
20110912,89.50,92.00,88.20,90.90,     13345,
20110913,90.90,91.50,89.80,90.15,      9644,
20110914,90.80,90.85,87.15,88.75,     10023,
20110915,86.10,90.50,86.10,89.35,      4479,SPL
20110916,90.75,94.00,87.50,92.90,     13523,
20110919,94.00,95.00,92.70,93.00,     15191,
20110920,92.75,95.35,92.70,94.85,      8359,
20110921,94.25,96.25,94.25,95.65,      6757,SPH
20110922,94.25,94.95,92.00,92.15,      7233,
20110923,93.70,94.00,90.00,93.40,     17599,
20110926,92.20,92.95,87.00,90.05,     20463,
20110927,90.10,92.70,90.10,90.40,      1352,
20110928,90.15,93.00,89.35,92.55,      3014,
20110929,92.25,92.25,90.25,90.95,       452,
20110930,89.10,91.00,87.15,87.80,      4795,SPH
20111003,90.00,90.00,83.80,86.00,      4712,SPL
20111004,85.55,88.10,85.55,87.20,      9112,
20111005,86.70,88.85,86.60,88.35,      3203,
20111007,88.00,90.75,88.00,88.15,       852,
20111010,85.50,89.70,85.25,89.00,      2448,
20111011,87.15,90.00,87.15,89.95,      1437,
20111012,88.70,92.70,88.70,91.35,      3118,
20111013,86.65,92.00,86.65,91.40,      2119,SPL
20111014,90.15,93.00,90.15,91.80,      4223,SPH
20111017,91.60,91.60,90.00,90.05,      3040,
20111018,90.90,92.00,89.00,90.50,      2373,
20111019,92.50,92.50,89.75,90.20,      3108,
20111020,89.50,90.50,89.00,90.00,      5205,
20111021,91.45,91.80,89.20,90.35,       720,
20111024,91.00,92.45,90.00,90.20,      7178,
20111025,90.05,91.00,89.30,90.00,       960,SPL
20111026,90.60,91.80,90.20,91.00,      4722,
20111028,91.45,94.00,91.00,92.85,      9158,
20111031,93.00,93.00,90.30,90.90,     12878,
20111101,96.40,107.95,94.20,96.95,    323576,SPH
20111102,96.40,96.95,93.40,94.45,     22817,
20111103,94.80,94.80,92.40,93.00,     12309,
20111104,93.50,93.50,91.00,91.85,     13936,
20111108,92.50,92.80,89.50,90.05,     16533,
20111109,89.00,90.90,86.00,86.45,     13816,
20111111,82.10,85.95,79.10,81.80,     26663,
20111114,82.30,82.30,78.50,78.85,     13567,SPH
20111115,79.80,79.80,77.15,77.65,      7570,
20111116,77.00,77.40,75.00,76.10,     15864,
20111117,77.85,77.85,73.25,74.05,      4000,
20111118,76.00,76.00,72.05,74.55,     12675,SPL
20111121,74.80,75.40,72.05,74.95,     15838,
20111122,77.35,77.35,74.05,76.25,      4520,
20111123,78.00,78.90,75.00,77.70,      8944,
20111124,76.20,82.00,76.20,81.50,      4864,
20111125,80.10,83.45,80.10,82.90,      7773,
20111128,84.80,84.80,82.15,83.65,     11971,
20111129,75.00,84.70,75.00,83.80,       602,SPL
20111130,82.05,84.95,81.60,82.90,     11430,
20111201,80.10,84.50,80.10,83.05,      2072,
20111202,84.00,84.00,81.10,81.65,      1494,
20111205,86.00,88.00,82.10,82.85,     34315,SPH
20111207,83.00,83.85,82.00,83.25,     14644,
20111208,75.00,83.35,75.00,81.35,     16393,
20111209,82.00,82.25,81.50,82.05,     23337,
20111212,75.25,83.50,75.25,81.00,      5993,
20111213,75.75,82.70,75.75,80.35,      3482,
20111214,86.00,86.00,77.10,78.25,      2802,
20111215,83.00,83.00,76.60,77.70,      4487,
20111216,86.00,86.00,76.10,76.85,      2289,SPH
20111219,75.30,76.80,75.00,75.25,     17175,
20111220,74.30,76.95,74.30,75.60,     24399,
20111221,77.00,77.50,75.35,77.15,     24521,
20111222,75.20,77.40,75.00,75.20,      3152,
20111223,76.50,76.60,75.15,76.10,     15628,
20111226,75.95,79.90,74.60,75.70,       454,
20111227,76.50,77.20,74.30,74.70,       768,
20111228,74.05,76.00,74.00,75.90,     11530,SPL
20111229,76.30,77.20,75.50,76.10,    124368,
20111230,90.00,90.00,74.95,77.20,    104668,SPH
20120102,78.00,78.00,74.20,76.70,     29879,
20120103,77.00,78.65,76.00,76.85,     22195,
20120104,79.50,79.50,76.05,76.80,     29280,
20120105,77.75,77.75,76.50,76.85,     20936,
20120106,75.55,78.00,75.55,76.85,     29934,SPL
20120107,78.00,84.00,77.10,78.00,       661,
20120109,78.00,79.00,77.10,78.55,      1322,
20120110,79.80,80.15,78.10,78.90,      6258,
20120111,79.95,79.95,78.10,79.75,      1230,
20120112,78.75,79.95,78.00,78.20,      1220,
20120113,79.00,79.00,77.50,78.00,       162,
20120116,79.00,81.00,79.00,80.05,      3925,
20120117,78.60,81.10,78.60,80.10,      1218,
20120118,80.70,80.70,78.90,79.50,       459,
20120119,81.25,81.40,80.00,80.80,     29662,
20120120,80.50,80.90,79.50,80.10,       821,
20120123,78.60,81.35,78.50,80.15,     30678,SPL
20120124,79.35,80.90,79.30,80.50,     12079,
20120125,81.00,81.40,79.85,81.10,      3103,
20120127,80.05,82.30,80.05,81.95,     18810,
20120130,80.30,82.70,80.30,81.95,     21341,
20120131,81.00,82.50,80.70,81.30,     20306,
20120201,81.00,81.45,80.00,80.50,      3497,
20120202,80.85,81.35,80.00,80.95,      4300,
20120203,81.00,81.55,80.25,80.80,       151,
20120206,82.70,83.00,80.40,82.70,      1597,
20120207,83.05,85.80,83.05,84.75,     12494,
20120208,86.65,86.65,81.60,82.40,      2501,
20120209,77.70,84.50,77.70,79.95,      5437,
20120210,77.45,83.70,77.45,81.00,      3446,SPL
20120213,82.80,82.80,80.50,81.00,      2598,
20120214,80.05,81.45,80.05,81.30,      2344,
20120215,85.80,90.80,81.00,86.65,     40444,
20120216,95.00,95.00,84.00,84.80,      9132,SPH
20120217,82.00,86.00,82.00,85.00,      4967,
20120221,86.00,86.00,84.15,85.05,     15398,
20120222,84.30,85.80,84.00,84.50,     12694,
20120223,84.90,85.80,84.20,85.45,      9816,
20120224,87.80,87.80,84.80,85.65,     11941,
20120227,85.05,85.45,84.25,84.80,     27104,
20120228,84.10,85.30,82.50,83.15,      2218,SPH
20120229,85.00,85.00,80.50,82.45,     16092,
20120301,80.40,83.00,80.30,82.75,      4213,SPL
20120302,85.00,85.00,82.25,82.40,      3281,
20120303,82.05,82.05,82.05,82.05,       110,
20120305,82.05,82.05,81.00,81.70,      2653,
20120306,81.35,83.00,81.00,81.15,      4260,
20120307,82.00,82.00,81.25,81.45,      1891,
20120309,82.95,82.95,80.85,81.05,      8215,
20120312,83.90,83.90,80.85,81.00,      4147,SPH
20120313,81.90,82.60,80.50,80.65,     16526,
20120314,80.40,81.85,79.90,80.85,      9170,
20120315,80.95,80.95,80.00,80.20,      1507,
20120316,79.60,80.50,79.45,79.60,      3043,
20120319,79.60,80.00,79.05,79.05,       635,
20120320,78.30,80.95,78.30,80.35,      3228,
20120321,80.00,81.30,80.00,80.70,      2812,
20120322,81.30,81.30,79.30,80.30,     14458,
20120323,79.50,80.95,79.50,80.90,      2352,
20120326,79.30,81.75,78.25,80.35,     17411,
20120327,80.40,82.00,78.35,78.90,     51967,
20120328,80.00,80.55,77.10,78.70,      7084,SPL
20120329,77.85,79.20,77.85,78.05,       374,
20120330,78.50,78.50,78.00,78.00,      1515,
20120402,81.00,81.00,79.00,80.00,       256,
20120403,83.60,83.60,81.10,81.75,      4443,
20120404,81.50,81.50,80.00,80.35,      1429,
20120409,79.30,82.50,79.30,81.10,      1438,
20120410,82.45,82.45,81.00,82.00,      1434,
20120411,81.20,81.65,79.50,79.65,       424,
20120412,84.80,84.80,79.40,80.00,      5842,SPH
20120413,81.75,81.75,79.50,79.90,      3886,
20120416,81.75,81.75,79.30,79.85,      5197,
20120417,79.30,80.70,79.30,79.80,      3153,
20120418,80.25,80.50,79.40,79.75,      1822,
20120419,79.95,80.95,79.40,79.70,      4475,
20120420,81.80,81.80,79.25,80.25,      2201,
20120423,81.85,81.85,80.20,80.55,       811,SPH
20120424,79.40,80.00,79.20,79.25,      4102,
20120425,80.85,80.85,79.15,79.40,      4425,
20120426,79.40,79.40,79.15,79.15,      1107,
20120427,78.65,79.60,78.00,78.55,      4098,SPL
20120428,80.00,80.00,80.00,80.00,         1,
20120430,81.80,81.80,80.00,80.00,       801,
20120502,81.85,81.85,79.20,79.20,      1002,
20120503,80.95,81.30,78.45,80.00,      6450,
20120504,82.80,82.80,78.30,79.10,      1840,SPH
20120507,79.50,80.00,78.40,79.30,       550,
20120508,80.00,80.40,79.50,79.50,       316,
20120509,79.00,80.35,78.50,79.00,      9475,
20120510,79.00,79.70,78.75,79.00,      3273,
20120511,80.00,80.00,78.50,79.90,      2154,
20120514,78.65,79.00,78.35,78.50,      1270,
20120515,79.85,80.10,78.35,79.90,      2315,
20120516,80.00,80.00,78.35,79.85,       252,
20120517,81.00,81.00,77.25,77.60,       348,SPL
20120518,77.40,79.70,77.30,79.55,      3738,
20120521,80.45,81.40,79.50,80.45,      7431,
20120522,82.60,88.95,82.15,87.10,     33348,
20120523,88.30,88.40,86.00,87.40,      5953,
20120524,89.00,90.00,87.30,88.90,      7016,
20120525,83.25,87.90,83.25,86.95,      1358,
20120528,89.70,89.70,86.00,86.30,      2694,
20120529,88.80,88.80,84.60,85.25,      1949,
