Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,400.00,400.00,397.75,400.00,       733,SPL
20110607,404.00,430.00,400.00,422.05,     18727,
20110608,435.00,436.00,417.05,422.15,      1191,
20110609,433.00,433.00,415.00,416.55,       454,
20110610,420.00,420.00,412.50,415.85,       989,
20110613,416.25,424.10,415.00,415.85,      1719,
20110614,419.95,423.00,415.05,419.80,      1192,
20110615,436.50,438.80,404.50,406.90,      1928,SPH
20110616,405.00,421.70,402.00,409.10,      1213,SPL
20110617,411.00,415.00,411.00,411.25,      1317,
20110620,419.40,419.80,411.00,411.00,      2896,
20110621,411.00,411.00,411.00,411.00,       740,
20110622,411.00,414.40,411.00,411.00,      3015,
20110623,411.50,414.35,411.00,411.10,      1033,
20110624,419.40,419.40,410.00,411.00,      5825,
20110627,408.40,416.80,408.40,411.75,      6062,
20110628,411.20,411.20,408.00,409.30,     16012,
20110629,411.00,418.20,405.50,411.00,      5316,SPL
20110630,420.00,440.00,416.55,432.95,     11754,
20110701,437.80,437.80,425.15,435.50,       720,
20110704,436.00,438.55,428.35,435.05,     10568,
20110705,435.00,440.00,435.00,436.00,       665,
20110706,439.00,456.95,437.05,453.00,     12842,
20110707,458.70,460.10,450.00,450.55,      1882,
20110708,450.00,458.00,450.00,450.00,       509,SPL
20110711,456.00,499.00,451.00,479.00,      1080,
20110712,475.50,537.90,475.50,492.40,     10939,
20110713,500.00,517.00,480.00,484.10,      4185,
20110714,497.80,497.80,481.30,492.90,      1398,
20110715,591.00,591.00,492.00,495.85,      3413,
20110718,495.00,495.00,472.00,483.50,      1507,
20110719,484.00,484.00,473.00,482.90,       543,
20110720,483.00,490.00,467.00,467.25,       873,SPL
20110721,490.50,506.00,488.00,500.15,     16569,
20110722,515.00,600.15,492.10,577.60,    157039,SPH
20110725,585.00,598.40,566.90,577.15,     62864,
20110726,584.50,584.50,562.00,569.15,     20580,
20110727,569.00,574.75,555.50,561.95,      4880,
20110728,561.00,561.00,545.30,549.20,      5161,
20110729,563.00,565.00,515.00,523.05,      6695,
20110801,530.00,538.95,512.00,529.75,      6574,
20110802,530.00,536.65,520.00,527.60,      5097,
20110803,520.60,527.00,520.00,523.15,      4722,
20110804,527.00,535.00,510.00,511.75,      2711,
20110805,545.00,548.00,495.00,516.65,      8527,SPH
20110808,491.00,519.50,477.25,509.75,      6549,SPL
20110809,500.00,514.70,491.15,512.00,      9507,
20110810,503.05,524.70,500.00,502.75,      1574,
20110811,505.00,515.00,502.75,511.20,       865,
20110812,506.00,515.00,505.00,513.10,      1062,
20110816,522.90,523.00,505.00,508.85,       634,
20110817,499.00,505.00,496.00,502.00,      2985,
20110818,500.00,513.50,500.00,500.00,      2502,
20110819,495.00,513.75,495.00,506.00,      4181,SPL
20110822,523.90,523.90,503.55,509.25,       373,
20110823,510.00,534.40,505.00,520.20,      4243,
20110824,525.00,534.50,511.05,515.45,      1695,SPH
20110825,513.00,519.95,513.00,514.70,      1409,
20110826,514.00,519.00,506.00,507.30,      2549,
20110829,519.00,519.00,510.05,513.05,       790,
20110830,523.95,523.95,505.90,507.60,      1530,
20110902,524.95,524.95,505.00,512.55,       792,SPL
20110905,522.00,522.00,506.50,517.95,       742,
20110906,510.00,525.00,510.00,520.40,       949,
20110907,529.80,547.95,521.00,542.35,      4255,
20110908,550.00,550.00,540.00,549.10,      1134,
20110909,558.00,558.00,526.50,528.05,       951,SPH
20110912,505.00,529.65,505.00,510.40,      1522,
20110913,520.05,520.05,510.00,515.25,       481,SPL
20110914,523.00,523.00,513.00,513.00,      1668,
20110915,520.00,526.00,510.05,514.90,       694,
20110916,517.00,525.95,510.50,515.05,      1306,
20110919,516.00,522.90,512.35,513.00,       681,
20110920,518.00,527.00,514.00,521.35,      2768,
20110921,528.95,549.00,520.50,527.80,      3404,SPH
20110922,525.00,525.00,514.00,518.75,      1396,
20110923,516.00,519.00,507.15,515.00,      1725,
20110926,510.05,521.55,502.50,509.95,       493,
20110927,510.25,525.00,510.25,513.55,       947,
20110928,518.00,519.50,508.55,511.70,       889,
20110929,515.00,519.80,510.00,517.00,       455,
20110930,517.90,517.90,506.25,509.95,       742,SPH
20111003,509.70,509.70,498.00,498.00,      3387,
20111004,500.00,505.00,495.05,500.00,       300,
20111005,500.00,500.00,488.05,490.00,      4451,SPL
20111007,499.00,502.95,490.00,490.00,       760,
20111010,504.45,505.00,490.00,494.60,      2894,
20111011,515.00,515.00,491.30,495.25,      2394,
20111012,502.00,510.00,493.00,508.45,      1089,
20111013,505.00,510.10,504.65,509.95,      2024,
20111014,516.90,516.90,505.00,505.70,       853,
20111017,510.10,532.00,510.10,526.80,      1652,
20111018,523.00,553.60,523.00,547.05,      4527,
20111019,556.80,556.80,475.30,499.95,     18363,SPH
20111020,500.00,518.50,494.10,498.10,      2228,
20111021,509.00,509.00,494.00,495.60,       880,
20111024,503.00,503.00,488.00,489.10,       213,
20111025,505.00,505.00,480.00,482.25,       704,
20111026,522.00,522.00,485.00,487.15,       171,
20111028,478.50,499.00,478.50,483.45,       627,
20111031,497.50,497.50,472.50,481.20,      2667,SPH
20111101,487.80,487.80,473.60,475.50,    257441,
20111102,476.00,485.90,470.00,482.40,       916,
20111103,480.00,484.00,476.00,476.00,       454,
20111104,487.90,487.90,472.75,477.40,       287,
20111108,472.00,473.10,465.00,465.30,      1605,
20111109,470.10,470.10,453.00,455.25,      1181,
20111111,451.00,463.60,440.00,461.10,      3140,SPL
20111114,469.90,469.90,455.00,464.20,      2679,
20111115,465.05,470.00,455.00,462.00,      2739,
20111116,470.00,470.00,450.00,450.00,       657,
20111117,460.00,469.90,456.10,463.40,      2961,
20111118,463.00,467.00,450.00,459.65,      1268,
20111121,469.80,469.80,465.00,465.30,       837,
20111122,468.50,484.00,455.60,462.15,       951,SPH
20111123,458.05,466.90,455.00,464.50,      1604,
20111124,460.00,465.00,460.00,465.00,       511,
20111125,469.50,469.50,453.60,462.65,       278,
20111128,465.00,474.30,460.00,471.95,       500,
20111129,465.05,465.10,450.05,450.05,       336,SPL
20111130,459.70,469.00,452.00,469.00,       622,
20111201,463.00,475.00,463.00,472.50,      1082,
20111202,470.00,480.00,470.00,476.00,       541,
20111205,468.00,479.75,467.00,467.00,      2666,
20111207,470.00,479.85,467.00,467.10,       409,
20111208,467.00,472.00,467.00,467.85,       816,
20111209,470.00,476.50,468.00,474.05,       372,
20111212,460.30,478.00,460.30,472.20,       899,
20111213,465.00,493.50,465.00,489.90,      7241,SPH
20111214,485.00,485.00,475.00,480.00,       501,
20111215,478.00,478.00,470.00,476.00,      2277,
20111216,481.00,482.00,476.00,479.00,      1011,
20111219,458.20,481.00,458.20,471.65,      3659,
20111220,470.00,472.00,465.15,467.00,      9354,
20111221,451.35,474.85,451.35,453.20,       435,
20111222,447.05,447.05,437.20,441.80,       413,
20111223,449.90,450.00,440.00,440.00,       334,
20111226,459.00,459.00,444.00,450.00,       612,SPH
20111227,445.50,452.00,445.00,452.00,       311,
20111228,456.00,456.00,422.10,423.75,      2176,
20111229,415.00,434.00,415.00,421.15,       373,
20111230,424.00,424.00,400.00,416.75,      1867,SPL
20120102,421.95,421.95,405.00,405.35,      1087,
20120103,406.00,419.90,406.00,417.85,      1221,
20120104,418.00,422.90,412.00,414.70,       852,
20120105,413.05,421.60,413.05,418.35,        57,
20120106,420.00,420.00,416.00,416.00,        45,
20120109,422.00,422.00,420.00,420.60,       169,
20120110,428.50,441.95,428.50,437.55,       500,SPL
20120111,449.00,449.90,436.00,439.15,       665,
20120112,432.00,480.00,432.00,471.50,      2099,
20120113,481.90,481.90,461.00,463.00,        78,
20120116,463.00,470.00,450.00,451.75,       535,
20120117,443.60,455.30,443.60,447.10,       215,
20120118,450.00,461.20,444.00,447.00,       178,
20120119,438.50,455.00,438.50,454.60,       138,SPL
20120120,450.00,450.00,441.00,442.00,       149,
20120123,456.00,503.90,450.00,498.15,      5488,
20120124,495.00,508.90,482.25,493.00,      4112,
20120125,499.50,499.50,470.05,476.30,       552,
20120127,489.40,489.40,470.00,470.45,       508,
20120130,483.00,500.00,470.45,472.85,      1147,
20120131,488.00,488.00,467.00,467.70,       147,SPL
20120201,489.50,519.30,472.05,473.85,       551,
20120202,475.00,483.95,475.00,478.80,       641,
20120203,484.00,484.00,469.50,479.00,        40,
20120206,480.00,574.20,480.00,493.05,      2973,SPH
20120207,485.00,490.00,480.00,483.35,       349,
20120208,475.10,489.95,472.25,482.75,       331,
20120209,484.90,490.00,480.00,485.70,       612,
20120210,500.00,500.00,470.15,480.00,       844,SPL
20120213,485.00,485.00,475.00,480.25,       265,
20120214,489.20,491.90,485.00,489.90,     13130,
20120215,490.20,500.10,490.20,495.55,      1185,SPH
20120216,500.00,500.00,483.00,484.85,      4320,
20120217,493.00,497.90,477.10,484.15,    111918,
20120221,488.00,492.75,475.50,481.25,      2092,
20120222,490.50,490.90,469.05,469.45,      1330,
20120223,471.00,471.00,464.25,469.55,       135,
20120224,488.00,490.00,467.00,489.40,     40480,
20120227,488.80,489.00,472.55,474.45,       384,
20120228,456.55,483.00,456.55,475.00,      4470,SPL
20120229,489.85,489.85,469.00,469.55,       740,SPH
20120301,471.00,480.00,460.00,460.45,       861,
20120302,474.00,474.00,463.10,465.00,      6026,
20120303,460.00,465.00,460.00,465.00,       311,
20120305,477.00,485.00,461.25,470.95,     14664,
20120306,470.00,477.55,463.30,463.30,     10333,
20120307,466.00,475.70,450.00,453.25,      1072,SPL
20120309,461.00,471.00,461.00,467.35,       912,
20120312,475.00,493.00,463.25,485.10,      3392,SPH
20120313,485.20,487.00,474.30,482.00,      3138,
20120314,480.00,488.00,476.50,484.00,     11123,
20120315,487.00,487.00,477.55,483.00,      1244,
20120316,468.00,493.00,458.90,469.25,      1630,
20120319,470.10,482.00,459.95,460.90,      1323,
20120320,458.00,458.00,445.50,448.75,       939,
20120321,455.00,455.00,445.00,450.65,      1072,SPL
20120322,450.10,490.00,447.00,473.75,     62994,
20120323,465.55,476.00,462.00,464.85,      2812,
20120326,475.00,475.00,450.00,450.80,       575,
20120327,453.80,491.00,448.70,484.35,     92631,
20120328,487.00,487.00,471.00,472.25,      1672,
20120329,461.55,490.00,461.55,484.85,      1600,
20120330,477.00,490.00,471.10,485.75,    101461,
20120402,490.00,493.00,470.00,472.35,      2856,SPH
20120403,479.95,484.00,475.00,475.10,      2388,
20120404,485.00,485.00,461.25,468.70,      5408,
20120409,457.10,475.00,457.10,470.00,      1797,
20120410,483.00,483.00,462.25,465.90,      6152,
20120411,461.55,463.70,451.00,452.30,      3736,
20120412,453.00,467.00,451.00,457.50,      3473,
20120413,453.35,463.80,441.00,446.70,      2862,SPL
20120416,454.75,454.75,445.00,446.95,       975,
20120417,455.00,461.95,452.00,456.55,      2705,
20120418,454.65,466.50,454.65,456.30,       425,
20120419,459.00,465.00,453.50,456.80,       847,
20120420,466.80,466.80,453.50,458.20,      1500,
20120423,469.80,469.80,450.30,456.20,      2245,SPH
20120424,455.00,458.40,431.00,439.85,      8774,
20120425,440.00,440.00,425.10,428.80,      4271,
20120426,435.95,435.95,425.55,426.15,      1879,
20120427,431.60,431.60,423.00,423.05,      2024,
20120428,427.00,427.00,425.00,425.00,        70,
20120430,421.00,425.00,410.00,414.95,      1786,
20120502,426.70,427.00,412.40,422.15,      1106,
20120503,414.10,430.70,413.80,421.00,      3705,
20120504,420.10,424.95,416.00,416.55,       767,
20120507,410.00,420.10,400.05,420.00,      2436,SPL
20120508,420.20,434.00,420.20,421.25,       662,
20120509,416.00,429.00,416.00,421.00,       271,
20120510,422.10,460.00,422.00,451.30,     10163,
20120511,458.90,458.90,432.00,450.50,      1045,
20120514,432.05,460.00,431.25,444.65,      1733,
20120515,434.05,436.60,422.50,426.35,      1325,
20120516,422.00,490.00,421.55,484.65,    512162,SPH
20120517,474.00,480.00,455.10,469.95,     98681,
20120518,459.10,470.00,455.25,460.55,       624,
20120521,456.05,465.00,456.00,458.70,       661,
20120522,456.05,459.00,440.00,444.25,       365,
20120523,445.00,445.00,429.95,434.30,       434,
