Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,603.00,607.00,596.00,598.35,      8739,SPH
20110607,600.00,602.80,594.05,597.90,     10092,
20110608,600.00,603.95,598.70,600.65,      4764,
20110609,600.05,607.00,598.05,599.40,      5673,
20110610,599.15,601.50,592.00,595.40,      5206,
20110613,568.00,600.00,568.00,587.45,      5355,
20110614,595.00,595.00,583.10,584.35,      6142,SPH
20110615,587.95,589.80,582.50,585.25,      3998,
20110616,578.55,585.00,576.00,579.60,      3063,
20110617,580.35,591.00,577.00,586.20,      4891,
20110620,590.00,593.00,556.00,571.70,      9954,
20110621,576.90,577.25,556.00,559.75,      4565,
20110622,560.00,560.00,537.35,542.65,      8319,
20110623,542.00,557.00,529.95,552.80,     21824,SPL
20110624,556.00,576.00,556.00,567.80,     43155,
20110627,560.00,586.85,558.00,576.55,     12341,
20110628,577.80,587.65,577.80,583.05,     10038,
20110629,584.85,598.00,583.00,592.40,      6842,
20110630,598.80,598.95,578.00,580.50,      6609,
20110701,573.05,594.95,573.05,587.85,      5575,
20110704,590.00,600.00,587.20,594.80,      4311,
20110705,579.90,619.00,579.90,608.80,     25419,SPH
20110706,612.95,614.50,592.05,606.75,     11814,
20110707,610.00,615.35,605.00,608.40,      4339,
20110708,606.05,613.50,594.00,603.70,      6340,
20110711,609.00,609.00,597.05,599.20,      2057,
20110712,594.35,599.40,586.00,591.80,      4535,
20110713,594.35,599.00,590.00,594.05,      2214,
20110714,594.05,600.05,585.10,596.90,      2471,
20110715,604.30,604.30,585.00,589.65,      4490,SPH
20110718,589.50,593.00,582.95,584.80,      2888,
20110719,585.05,589.90,580.00,582.60,      5120,
20110720,588.95,588.95,575.00,577.20,      4070,
20110721,582.95,582.95,569.00,570.90,      5289,
20110722,567.00,574.00,556.60,570.60,      9711,
20110725,573.00,581.00,565.10,576.40,     10034,
20110726,575.00,578.75,552.90,557.25,     12456,SPH
20110727,578.00,578.00,555.00,560.85,      6309,
20110728,557.10,559.30,540.00,544.85,     11753,
20110729,540.00,558.40,535.00,550.45,     26893,
20110801,559.70,559.85,539.00,540.50,      4802,
20110802,545.00,545.00,530.10,533.90,      4093,
20110803,530.00,535.00,520.00,531.00,      4582,
20110804,546.65,546.65,520.15,522.00,      4511,SPH
20110805,518.00,518.00,497.30,499.85,     14880,
20110808,497.30,499.95,484.65,491.20,      7228,
20110809,488.90,495.00,475.00,481.05,     11512,
20110810,501.55,501.55,480.00,484.65,     46081,
20110811,466.25,496.00,461.15,483.55,      4521,
20110812,484.10,489.80,479.95,480.85,      3342,
20110816,485.00,485.00,450.00,452.15,     11982,SPH
20110817,457.50,457.50,427.00,444.00,     21412,
20110818,446.00,457.00,426.00,438.30,     22219,
20110819,428.00,430.00,413.00,422.00,     17896,SPL
20110822,422.35,445.00,417.55,441.60,     25577,
20110823,445.00,454.75,434.15,449.50,     34387,
20110824,450.00,453.00,443.50,448.30,     11298,
20110825,446.65,450.10,440.40,447.25,      5851,
20110826,440.20,442.90,432.35,438.10,     10279,
20110829,440.05,456.00,440.05,452.40,      5224,
20110830,453.15,468.70,453.15,464.10,      8515,
20110902,463.00,467.30,458.20,464.10,      5658,
20110905,465.00,475.00,459.25,471.90,     11809,
20110906,479.70,479.70,466.05,468.35,      7235,
20110907,475.70,478.00,469.00,472.95,      3740,
20110908,474.35,476.50,467.60,470.05,      6838,
20110909,470.00,470.00,452.10,455.85,     11011,
20110912,450.00,462.00,445.50,455.85,      5240,SPL
20110913,459.25,477.65,456.10,473.25,     15984,
20110914,482.00,493.00,480.00,483.75,     60190,
20110915,487.85,488.50,477.80,479.90,     12378,
20110916,481.00,486.00,473.05,481.45,     12243,
20110919,480.80,481.45,473.00,475.35,      3774,
20110920,474.00,485.20,464.90,479.45,      9894,
20110921,480.00,495.00,480.00,492.15,     19638,SPH
20110922,473.20,484.25,425.00,468.05,     19882,SPL
20110923,462.00,462.00,449.95,454.75,     11685,
20110926,456.50,456.50,438.00,449.20,      9141,
20110927,460.50,479.00,460.25,472.10,     13679,
20110928,473.30,473.30,458.95,462.60,      5200,
20110929,459.00,467.95,455.70,463.00,      6152,
20110930,455.50,471.75,443.90,458.50,      4129,
20111003,450.00,462.00,448.05,457.50,      3557,
20111004,458.00,467.00,454.00,455.85,      3251,
20111005,463.60,463.60,445.10,450.70,      3504,SPL
20111007,457.00,469.90,455.05,467.60,      4930,
20111010,467.00,499.90,465.00,492.00,     23442,
20111011,494.00,503.90,482.05,489.25,     11332,
20111012,495.00,502.00,483.65,489.70,     10749,
20111013,493.60,495.50,482.05,487.80,      7692,
20111014,487.80,523.00,485.05,514.40,    110271,SPH
20111017,520.00,522.00,506.95,508.30,     38319,
20111018,501.00,501.00,489.10,491.40,     17064,
20111019,498.45,499.85,490.00,493.85,      7533,
20111020,495.00,499.20,480.80,484.15,     10343,
20111021,480.50,491.85,476.10,481.40,     17785,SPL
20111024,485.00,493.50,478.30,482.25,     23492,
20111025,481.80,492.00,480.00,484.50,     32404,
20111026,488.00,498.00,485.00,496.50,      3223,
20111028,497.20,528.95,497.20,524.50,     65720,
20111031,526.00,543.00,525.00,528.70,     35507,
20111101,522.60,528.50,515.40,522.15,     60212,
20111102,513.60,521.50,512.75,518.35,     36565,
20111103,516.00,536.00,516.00,531.95,     15618,
