Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,236.00,240.00,235.05,239.10,      4062,
20110607,234.10,240.50,230.05,238.60,      5195,SPL
20110608,239.00,240.00,237.25,239.80,      4692,
20110609,239.95,240.00,238.00,238.05,     14758,
20110610,238.00,239.95,234.10,236.05,      6146,
20110613,236.00,240.00,234.60,239.95,      6701,
20110614,240.65,243.90,240.65,242.05,      6051,
20110615,244.00,245.00,243.00,243.65,      3041,SPH
20110616,244.00,245.00,241.00,244.70,      1314,
20110617,242.85,242.85,236.05,241.95,      6514,
20110620,239.80,244.75,227.50,240.05,      6827,SPL
20110621,239.90,240.00,235.00,238.75,     10513,
20110622,239.00,242.90,236.60,241.05,      9822,
20110623,241.00,241.00,238.00,238.95,      1826,
20110624,241.00,245.00,237.60,242.85,      6443,SPH
20110627,243.00,243.00,239.05,240.80,      7221,
20110628,241.00,241.00,237.30,238.15,      1311,
20110629,240.00,243.00,238.00,242.75,      2269,
20110630,243.70,245.00,238.00,238.80,      4289,
20110701,243.85,243.85,236.05,237.20,      1764,
20110704,236.25,239.90,236.25,238.75,      3549,
20110705,240.00,240.00,236.15,237.00,      3418,
20110706,239.20,240.00,236.15,237.75,      5496,
20110707,239.45,240.95,235.60,238.90,      6419,SPL
20110708,238.75,239.25,237.25,239.00,      1414,
20110711,239.40,251.65,239.30,247.20,     12132,
20110712,247.20,253.50,244.00,251.20,     12646,
20110713,253.10,262.40,253.10,257.45,     52895,
20110714,259.70,259.70,255.00,257.45,      4340,
20110715,256.00,265.40,255.00,261.85,     20834,
20110718,262.00,262.90,259.00,259.35,      3908,
20110719,259.90,263.90,256.50,258.45,      7294,
20110720,261.45,261.45,257.00,258.00,     71682,
20110721,256.15,267.45,253.50,262.10,    119147,SPH
20110722,264.50,265.00,256.50,258.80,      8285,
20110725,261.45,263.40,259.15,262.50,      2671,
20110726,263.90,265.00,258.05,262.35,      4572,
20110727,262.00,264.00,261.00,262.10,     12111,
20110728,262.00,263.00,257.00,259.65,     10997,
20110729,260.05,261.50,256.10,257.10,     10953,
20110801,257.00,259.90,255.50,256.50,      4828,SPH
20110802,257.05,257.05,248.50,252.30,      2474,
20110803,248.80,250.00,244.15,246.75,     25060,
20110804,247.00,251.00,242.10,243.75,      4069,
20110805,240.00,248.00,235.05,244.60,      7453,
20110808,235.10,244.90,231.00,242.10,      6643,SPL
20110809,240.00,241.00,237.55,237.70,      1156,
20110810,240.00,245.90,240.00,243.50,      2976,
20110811,244.00,245.00,240.55,243.70,      1186,
20110812,246.00,247.00,240.00,242.05,      1590,
20110816,244.00,249.90,243.20,245.75,      1754,SPH
20110817,248.70,249.00,243.00,244.25,       409,
20110818,241.65,241.65,231.75,236.45,      4486,
20110819,232.00,243.00,225.00,238.55,     11609,SPL
20110822,243.00,243.00,236.05,238.45,      3644,
20110823,236.00,242.95,235.70,240.15,       881,
20110824,244.00,244.00,236.20,238.00,      1823,
20110825,236.50,242.00,236.50,240.75,      4147,SPH
20110826,240.00,240.00,230.00,233.30,      4340,
20110829,236.00,239.90,233.05,236.10,      1607,
20110830,240.00,240.00,234.55,236.30,       423,
20110902,240.00,240.00,236.15,236.15,       548,
20110905,239.90,239.90,235.00,239.35,        72,
20110906,235.00,236.00,233.55,235.20,      2742,
20110907,235.00,236.95,231.35,234.85,      9492,
20110908,190.00,238.00,190.00,234.60,       942,SPH
20110909,237.95,237.95,229.10,230.45,      3391,
20110912,227.05,234.80,226.50,228.95,      5842,
20110913,227.25,232.50,227.20,229.55,      2384,
20110914,229.95,229.95,226.35,228.15,        75,
20110915,223.25,229.45,223.20,229.45,      3724,
20110916,229.85,232.00,226.15,230.35,      5827,
20110919,234.00,236.75,231.10,236.20,      3514,
20110920,233.75,239.95,233.75,237.65,      4608,
20110921,239.85,243.00,239.25,241.45,      1627,SPH
20110922,238.00,241.65,234.10,236.50,      1347,
20110923,234.50,238.40,234.50,237.45,      1297,
20110926,232.55,238.90,226.60,233.00,      3271,SPL
20110927,236.00,236.95,233.05,234.45,       470,
20110928,237.40,237.40,232.60,234.65,       620,
20110929,234.00,234.95,232.25,232.75,        55,
20110930,229.05,235.50,229.00,235.00,    132529,
20111003,235.00,237.85,234.00,234.25,       343,
20111004,236.00,236.00,231.15,231.70,      1171,
20111005,235.00,235.00,231.65,232.00,    111527,
20111007,237.30,237.30,232.00,232.05,       334,
20111010,238.00,238.00,232.00,232.40,       132,SPH
20111011,231.75,235.20,230.00,234.00,      4185,SPL
20111012,234.95,236.00,231.45,234.00,       652,
20111013,231.15,235.50,231.15,233.25,      3123,
20111014,235.00,236.80,233.15,234.35,       204,
20111017,236.00,237.85,233.00,235.00,       411,
