Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,150.20,150.20,145.25,146.40,       506,
20110607,147.00,147.80,146.00,146.45,      3333,
20110608,147.00,150.95,147.00,148.05,      7122,
20110609,149.75,149.75,145.50,147.90,      1749,
20110610,144.35,147.95,144.35,145.15,       612,
20110613,145.50,159.00,144.10,157.20,     19771,SPL
20110614,158.10,158.10,154.25,155.30,      5843,
20110615,158.75,164.50,153.20,154.65,     13678,SPH
20110616,153.00,155.95,151.35,152.25,      1888,
20110617,151.60,154.90,151.55,153.65,      4780,
20110620,151.75,152.65,148.00,148.95,      1329,
20110621,150.00,151.90,146.20,147.70,       909,
20110622,149.00,151.90,146.10,148.70,      1898,
20110623,146.10,147.00,144.10,145.80,      1317,SPL
20110624,146.10,155.90,146.10,148.95,      3541,
20110627,145.80,151.85,145.80,148.00,      2133,
20110628,146.60,150.00,146.40,148.15,      1503,
20110629,160.00,160.00,152.00,155.60,     22964,
20110630,157.00,162.00,155.05,158.45,     14755,
20110701,160.00,164.00,157.60,160.00,     16565,
20110704,163.40,164.50,160.30,161.65,      4040,
20110705,161.65,165.45,156.00,164.00,      8225,SPL
20110706,163.80,164.55,160.35,161.75,      5932,
20110707,163.70,164.95,159.60,162.00,      3937,
20110708,162.65,163.80,161.00,163.10,      3964,
20110711,160.10,164.50,160.10,164.30,      5197,
20110712,164.20,168.00,163.05,164.95,      8770,SPH
20110713,164.50,167.80,164.15,166.55,      5248,
20110714,164.80,166.00,162.30,164.25,      4687,
20110715,160.65,165.50,160.65,162.65,      1963,
20110718,163.50,165.00,161.20,162.55,      2929,
20110719,167.90,167.90,161.30,163.60,      4706,
20110720,164.00,166.00,162.00,162.70,      3266,
20110721,160.15,165.00,160.10,164.35,      5929,SPL
20110722,167.65,168.00,164.05,165.40,      8921,
20110725,172.00,176.95,170.50,173.60,     47896,SPH
20110726,174.00,176.90,170.30,171.05,     12706,
20110727,170.05,174.40,170.00,171.45,      5093,
20110728,171.00,171.00,168.00,169.85,      6060,
20110729,169.95,175.00,168.05,170.55,     10959,
20110801,169.90,172.65,167.00,169.10,      8997,
20110802,168.00,168.00,160.00,165.55,      7277,
20110803,163.80,172.35,158.00,170.25,      5444,
20110804,173.00,175.00,163.05,166.55,      7715,SPH
20110805,162.00,163.00,148.05,154.35,     36359,
20110808,150.00,155.65,148.10,153.30,     17753,
20110809,150.00,152.35,146.60,150.45,     14906,
20110810,156.00,156.00,151.55,152.20,      4124,
20110811,152.00,153.90,151.50,153.00,      1415,
20110812,153.00,156.40,151.75,155.15,      4896,
20110816,153.95,155.55,147.35,151.00,      5242,SPH
20110817,148.00,150.00,145.00,145.75,      6618,
20110818,145.00,146.95,138.00,139.40,     12581,
20110819,138.50,140.75,137.60,138.50,      8630,
20110822,141.00,142.50,140.30,141.85,      8065,
20110823,143.30,143.30,140.00,141.25,      2698,
20110824,140.50,144.90,135.30,137.10,      3299,
20110825,136.50,141.95,136.50,141.70,      1456,
20110826,144.40,144.40,129.80,132.90,      9258,SPL
20110829,134.50,138.90,132.10,133.80,      6860,
20110830,138.45,139.40,135.00,137.85,      4146,
20110902,139.00,142.00,136.50,140.15,      4807,
20110905,139.00,140.85,139.00,140.60,      1258,
20110906,140.60,141.90,136.20,140.50,      5567,
20110907,142.50,145.00,141.00,143.50,      9666,
20110908,143.50,145.00,142.45,143.15,      2728,
20110909,145.45,145.90,141.65,142.30,      4331,
20110912,143.00,143.00,136.00,139.35,      5719,SPL
20110913,141.00,142.95,139.60,140.40,      2649,
20110914,142.00,143.00,139.00,142.05,      3472,
20110915,144.00,145.30,141.50,143.80,      2896,
20110916,144.00,151.70,144.00,145.05,     10831,
20110919,145.00,153.75,145.00,148.20,     11922,
20110920,149.70,150.00,147.20,148.80,      2234,
20110921,154.95,157.25,153.30,155.80,     38591,SPH
20110922,154.30,154.30,151.50,152.30,     25531,
20110923,152.35,152.35,146.00,148.80,      6748,
20110926,149.00,151.90,138.05,141.85,     10172,SPL
20110927,144.10,147.00,144.00,145.15,      5063,
20110928,146.50,146.50,143.05,143.50,      2276,
20110929,140.65,144.00,140.60,141.50,      1824,
20110930,140.10,144.00,140.00,141.05,      2320,
20111003,138.30,142.45,138.30,139.95,      2373,
20111004,141.00,143.00,139.10,139.85,      2823,
20111005,143.00,143.00,137.00,138.95,       936,SPL
20111007,142.00,143.00,139.10,140.80,      1622,
20111010,140.50,144.00,140.00,141.80,      3380,
20111011,144.00,147.00,144.00,145.70,      4810,
20111012,147.45,147.45,143.60,146.60,      3211,
20111013,147.05,148.00,147.00,147.70,      1024,
20111014,149.00,149.00,147.00,147.00,      1981,
20111017,149.00,151.55,148.55,150.45,      7340,
20111018,157.00,175.00,157.00,167.45,    362536,SPH
20111019,167.50,169.45,161.00,161.60,     61068,
20111020,161.55,161.55,153.00,155.05,     25742,
20111021,154.25,155.35,148.15,148.95,     16699,
20111024,150.00,155.75,149.30,150.65,     10291,
20111025,152.50,152.50,148.00,149.05,      4784,SPL
20111026,155.90,155.90,150.20,152.90,      5298,
20111028,152.80,156.95,152.45,154.20,      9451,
20111031,152.65,156.00,152.65,155.55,      3827,
20111101,154.00,156.00,152.50,155.15,      3737,
20111102,154.65,154.95,151.00,151.85,      2978,
20111103,152.50,152.90,150.15,151.95,      1063,
20111104,154.95,154.95,152.30,152.85,      3708,
20111108,153.00,161.00,153.00,157.35,     38495,SPH
20111109,159.95,159.95,151.20,152.30,      6820,
20111111,151.70,159.00,148.00,148.65,      9588,
20111114,153.00,153.00,140.00,141.75,      8347,
20111115,144.95,145.85,136.00,137.80,      5961,
20111116,139.90,139.90,135.25,136.50,      4801,
20111117,138.85,139.15,132.50,135.15,      6875,
20111118,133.10,135.90,128.90,130.15,     15224,SPH
20111121,134.80,134.80,126.05,127.00,      6719,
20111122,130.00,130.75,128.00,130.05,      1405,
20111123,129.00,129.00,123.00,125.40,      7775,
20111124,127.00,127.00,121.50,125.35,      2783,
20111125,125.00,126.95,122.10,124.65,      5453,
20111128,128.00,130.70,127.50,130.15,      4292,
20111129,129.00,129.95,127.00,128.90,      2036,
20111130,125.00,127.50,125.00,126.60,      1143,
20111201,110.00,130.50,110.00,125.70,      3897,SPL
20111202,127.00,128.50,125.05,127.25,      3111,
20111205,127.45,131.80,127.45,131.10,      2382,
20111207,131.00,133.00,130.30,132.20,      1744,SPH
20111208,132.80,132.80,127.00,127.00,      4386,
20111209,128.50,128.50,125.10,125.65,      2462,
20111212,129.00,129.00,121.00,121.95,      4148,
20111213,120.00,125.00,120.00,122.80,      2634,
20111214,124.95,124.95,121.00,121.70,       362,
20111215,120.00,121.80,105.00,118.45,      3326,SPL
