Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,408.95,408.95,405.00,405.00,       137,
20110607,402.60,404.95,399.00,401.25,       706,
20110608,406.00,409.55,398.00,406.20,       454,
20110609,407.00,417.90,407.00,413.00,       626,
20110610,419.00,419.00,405.10,405.65,       297,SPH
20110613,396.75,410.00,396.75,409.85,      1907,
20110614,410.00,410.00,400.30,405.05,       329,
20110615,405.05,409.95,401.00,403.00,       266,
20110616,405.00,409.00,401.15,403.35,       498,
20110617,412.95,412.95,388.95,393.50,      2808,
20110620,399.00,399.00,380.00,382.95,      1064,
20110621,380.65,385.00,378.25,380.35,       686,SPL
20110622,385.00,397.00,385.00,392.45,      1164,
20110623,393.85,398.40,388.15,389.90,       501,
20110624,397.70,401.60,394.65,400.30,      1711,
20110627,400.00,402.50,395.05,399.45,      2571,
20110628,392.30,397.00,392.30,395.10,       496,
20110629,399.50,410.00,397.10,405.00,      1006,
20110630,400.00,407.95,396.00,402.50,       864,
20110701,411.85,411.85,394.00,395.25,       799,SPH
20110704,407.40,407.40,390.00,390.85,     29374,
20110705,391.00,397.95,391.00,397.95,       594,
20110706,389.60,407.80,389.60,399.55,       831,SPL
20110707,398.00,405.05,394.50,400.50,      2395,
20110708,407.70,407.70,400.00,400.15,      1076,
20110711,406.25,408.00,395.05,396.50,      1955,
20110712,400.00,403.05,396.05,400.00,     24793,
20110713,404.65,405.00,399.25,401.05,      4104,
20110714,400.00,405.00,400.00,400.30,      4734,
20110715,407.75,407.75,399.00,400.15,      1171,
20110718,400.40,405.00,397.05,400.00,      8320,SPL
20110719,401.00,410.00,400.00,406.40,      4588,
20110720,414.00,438.95,409.00,421.40,      6414,
20110721,423.50,423.50,409.00,409.90,      1095,
20110722,417.50,434.85,411.05,432.55,      3003,
20110725,435.65,441.00,422.00,437.75,      6038,
20110726,444.75,454.70,430.00,430.10,      7025,SPH
20110727,436.70,436.70,423.35,429.00,      2305,
20110728,425.00,425.00,412.25,415.70,      2183,
20110729,410.50,422.00,398.00,409.85,      9884,
20110801,405.00,422.75,403.10,404.85,      4902,
20110802,403.00,403.00,395.30,398.55,       639,
20110803,400.50,401.95,396.00,400.40,       777,
20110804,400.00,400.10,396.10,396.10,       483,
20110805,385.50,390.30,377.55,381.60,      2527,
20110808,380.00,380.00,362.00,370.55,      1986,
20110809,363.25,378.00,358.30,366.00,      1749,SPL
20110810,373.05,374.00,362.25,364.10,      1191,
20110811,367.00,403.00,360.05,398.45,      6473,
20110812,405.00,406.00,383.00,400.00,      4265,SPH
20110816,391.00,399.95,390.00,394.80,       498,
20110817,387.20,393.90,380.00,383.00,       559,
20110818,380.00,388.00,370.55,372.00,       761,
20110819,378.00,383.50,362.50,368.95,      2285,
20110822,375.00,379.35,360.10,362.55,      3226,
20110823,369.50,370.00,363.00,363.55,       389,
20110824,369.90,369.90,362.50,363.00,       331,
20110825,368.00,368.00,355.00,355.00,      1015,SPL
20110826,365.10,365.10,355.10,355.45,       283,
20110829,365.00,367.00,361.00,361.00,     18124,
20110830,368.50,368.50,359.00,359.15,       450,
20110902,370.00,403.10,361.00,393.05,      3181,
20110905,392.40,410.00,385.15,391.30,      2292,SPH
20110906,391.00,397.00,391.00,393.30,      1011,
20110907,399.00,399.90,391.50,394.75,       713,
20110908,393.05,393.05,385.20,391.00,      1026,
20110909,397.90,403.00,385.00,400.05,      2337,
20110912,400.00,400.00,385.15,385.15,       178,
20110913,395.00,395.00,385.00,385.40,      3894,
20110914,392.00,392.00,384.65,388.05,       559,SPL
20110915,396.00,403.00,389.05,396.15,      1330,
20110916,403.85,404.00,387.50,391.25,       369,SPH
20110919,401.95,401.95,385.15,389.05,       596,
20110920,391.70,400.00,390.00,393.15,       768,
20110921,397.00,403.95,392.00,395.95,       790,
20110922,390.00,390.00,385.00,386.30,       160,
20110923,380.05,389.85,380.00,380.60,       342,
20110926,385.70,385.70,360.10,362.15,       853,
20110927,372.25,372.50,364.90,370.15,      1195,
20110928,370.00,373.95,358.00,359.60,       736,SPH
20110929,353.00,359.40,352.40,357.85,      1027,
20110930,359.95,360.00,353.05,354.40,       551,
20111003,347.50,351.15,342.00,342.45,      1123,
20111004,349.00,349.00,335.10,336.35,       793,
20111005,346.40,346.40,330.00,330.85,      1119,SPL
20111007,338.15,339.80,335.25,337.50,       208,
20111010,340.00,340.00,337.50,339.95,       995,
20111011,342.00,342.00,334.25,338.00,      1554,
20111012,343.70,343.70,330.00,340.00,      4523,
20111013,336.15,340.00,330.15,332.35,      2729,
20111014,339.90,385.00,338.00,377.65,      8409,SPH
20111017,380.95,381.00,357.15,360.60,      1399,
20111018,361.00,361.00,353.75,355.10,       209,
20111019,363.75,363.75,351.60,351.85,       928,
20111020,350.00,356.85,350.00,355.20,       284,
20111021,358.60,358.60,353.50,353.90,       419,
20111024,351.05,359.00,351.00,354.00,       494,
20111025,349.00,355.70,347.30,348.00,       627,SPL
20111026,358.95,358.95,352.00,355.10,       520,
20111028,363.40,373.15,351.45,359.20,      1741,SPH
20111031,360.00,368.95,356.55,366.60,       472,
20111101,364.80,364.80,356.25,362.00,        85,
20111102,365.95,365.95,352.00,358.55,       146,
20111103,353.05,364.45,351.60,353.60,       170,
20111104,365.00,365.00,357.25,360.00,      1530,
20111108,363.90,363.90,349.85,352.90,      1487,
20111109,358.95,359.15,350.00,352.55,       587,SPH
20111111,355.65,355.65,342.00,343.45,      1331,
20111114,353.40,357.00,340.60,341.20,       624,
20111115,335.05,340.00,333.00,334.60,       276,
20111116,332.00,339.00,324.00,331.80,      1093,
20111117,332.00,333.55,329.30,329.30,        38,
20111118,330.00,330.00,320.15,327.10,       819,
20111121,335.00,335.00,324.00,324.00,       382,
20111122,334.95,335.00,324.00,324.50,       556,
20111123,331.95,331.95,316.15,319.00,       475,
20111124,315.05,322.00,315.00,321.10,       581,SPL
20111125,328.00,343.95,322.00,327.00,      1306,SPH
20111128,339.95,339.95,330.00,339.25,       225,
20111129,330.10,337.00,330.00,331.60,       364,
20111130,330.00,339.00,326.00,326.15,       371,
20111201,335.00,335.00,315.00,318.10,      1452,
20111202,320.10,329.00,316.00,328.85,       554,
20111205,330.80,330.80,315.00,317.05,       717,
20111207,328.95,328.95,317.10,320.05,       229,SPH
20111208,318.25,323.50,312.35,315.40,      1376,
20111209,311.00,320.80,306.55,309.60,       696,
20111212,315.00,315.00,295.85,297.90,      1886,
20111213,297.90,297.90,289.95,292.15,      4546,
20111214,290.05,298.95,289.00,291.00,       283,
20111215,289.95,289.95,280.25,281.15,      1494,
20111216,283.00,290.00,275.00,276.70,      2213,SPH
20111219,274.00,289.00,266.00,276.25,      2417,
20111220,271.00,278.95,263.00,266.05,      1187,
20111221,270.00,277.00,261.85,270.75,       463,SPL
20111222,265.00,270.00,265.00,269.70,       939,
20111223,275.00,278.00,270.70,278.00,       108,
20111226,289.75,289.75,268.20,269.85,       217,
20111227,277.90,279.00,275.00,275.00,      5918,
20111228,281.70,281.70,275.00,275.00,        53,
20111229,275.00,275.00,275.00,275.00,       391,
20111230,275.20,282.00,275.20,280.45,       212,
20120102,284.60,284.60,275.00,275.35,       443,SPL
20120103,281.95,295.00,280.90,290.20,      1125,
20120104,289.90,294.00,287.00,290.20,       330,
20120105,294.75,308.75,290.00,300.00,       567,
20120106,306.15,306.15,290.05,296.60,       183,
20120107,293.00,293.00,293.00,293.00,         3,
20120109,300.00,303.95,293.05,295.55,       665,
20120110,290.20,311.00,290.20,303.85,      1306,SPL
20120111,306.00,310.00,298.00,304.55,       373,
20120112,301.50,305.00,299.00,302.05,       266,
20120113,300.00,314.00,300.00,313.10,       176,
20120116,315.90,328.50,306.05,316.20,       610,
20120117,323.00,330.00,320.00,324.10,       433,
20120118,301.60,332.95,301.60,322.50,       471,
20120119,343.10,346.60,333.55,341.60,      1155,
20120120,346.85,346.90,325.00,342.65,      1189,SPL
20120123,348.80,348.80,333.05,339.55,       492,
20120124,336.50,339.85,335.00,336.35,       127,
20120125,335.00,360.50,335.00,358.80,      2705,
20120127,365.00,366.00,355.00,364.85,      1785,
20120130,366.95,370.00,350.80,366.95,      1500,
20120131,373.90,373.90,362.00,370.45,      1824,SPH
20120201,361.75,372.95,361.00,361.50,       195,
20120202,366.00,366.00,355.85,355.85,        92,
20120203,351.40,364.95,350.00,350.70,       736,
20120206,363.35,363.35,345.70,349.85,       550,
20120207,349.00,355.55,345.00,351.30,       442,
20120208,352.00,354.85,350.00,352.10,       190,
20120209,362.60,362.60,342.50,345.00,      2255,
20120210,357.70,357.70,342.00,342.30,       260,SPL
20120213,370.00,410.75,370.00,410.75,     18524,
20120214,420.00,443.40,413.00,415.05,     26503,SPH
20120215,417.00,425.00,404.35,407.20,      5069,
20120216,405.00,415.00,400.00,400.80,      3851,
20120217,399.50,404.00,390.00,391.65,      2318,
20120221,381.00,403.00,379.00,400.40,      3929,
20120222,407.00,407.00,390.00,390.65,      1013,
20120223,390.10,394.90,383.05,387.55,      3261,
20120224,390.00,401.70,378.00,395.05,     32983,SPL
20120227,403.90,405.00,381.25,386.65,       960,SPH
20120228,385.25,396.00,385.00,388.55,      6660,
20120229,392.00,405.00,388.00,391.00,      2137,
20120301,392.00,392.00,385.00,386.65,      2530,
20120302,386.80,392.25,382.00,384.45,      1179,
20120305,387.40,398.00,382.00,385.10,      3127,
20120306,391.55,399.00,390.00,391.50,     13208,
20120307,394.00,396.90,392.00,395.75,       960,
20120309,393.00,402.50,392.50,400.80,      2981,
20120312,397.05,403.00,388.00,394.30,      4123,
20120313,392.25,404.00,388.15,388.50,       518,SPH
20120314,394.95,395.00,385.35,385.35,      1386,
20120315,385.10,385.10,383.50,383.85,       364,
20120316,390.10,390.10,367.05,370.95,      2505,
20120319,379.00,379.00,366.50,370.35,       773,SPL
20120320,375.85,376.00,371.00,371.00,        91,
20120321,380.00,386.70,371.00,384.25,      1076,
20120322,389.00,390.00,373.10,375.50,      1465,SPH
20120323,381.00,381.00,372.00,376.20,       248,
20120326,376.00,380.20,373.00,376.80,       263,
20120327,370.20,380.00,369.00,371.55,       741,
20120328,379.75,379.75,363.25,367.30,      1045,
20120329,370.00,370.00,361.30,369.30,       189,SPL
20120330,370.00,371.95,368.00,368.00,       477,
20120402,383.80,388.55,375.00,375.05,       408,
20120403,382.80,383.00,373.00,380.50,      1029,
20120404,382.95,390.00,377.00,387.45,      2676,SPH
20120409,375.00,390.00,375.00,388.90,       366,
20120410,385.00,386.75,379.05,380.50,       660,
20120411,385.55,385.55,375.00,377.65,       521,
20120412,384.00,385.00,370.00,373.90,       957,SPL
20120413,377.55,389.00,374.00,380.40,      4425,
20120416,387.95,390.00,377.50,383.10,      1013,
20120417,384.00,409.40,384.00,407.05,     13336,
20120418,413.80,417.80,395.65,398.45,      9406,
20120419,402.50,421.00,395.00,412.60,     72938,
20120420,415.00,482.00,414.65,447.60,     90186,
20120423,450.50,457.90,427.00,430.15,      8148,SPL
20120424,430.00,444.95,427.00,437.35,      4005,
20120425,439.00,509.00,439.00,473.30,    261828,SPH
20120426,475.10,477.70,450.10,453.65,     47197,
20120427,454.85,462.50,437.05,440.90,      4973,
20120428,447.00,447.00,435.00,436.60,       310,
20120430,444.85,478.00,444.85,460.45,     31010,
20120502,466.00,479.70,452.25,458.40,     24465,
20120503,453.10,462.00,451.00,453.60,      3963,
20120504,455.00,463.90,442.00,450.05,      2865,
20120507,445.00,445.35,432.00,441.60,      3003,
20120508,445.00,447.00,440.10,441.50,      1869,
20120509,441.00,449.50,437.00,440.45,      6236,
20120510,447.75,453.90,421.05,441.25,      6558,
20120511,442.45,442.45,433.00,433.30,       981,
20120514,475.00,475.00,427.30,430.00,      1230,SPH
20120515,427.00,432.00,423.00,430.55,       742,
20120516,430.00,434.65,425.10,425.25,       171,
20120517,424.00,434.80,417.00,430.10,      7103,SPL
20120518,425.00,448.00,425.00,436.50,      2669,
