Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,380.00,384.00,374.50,376.80,     50164,SPH
20110607,378.45,378.80,373.25,374.75,     13248,
20110608,375.00,375.70,370.15,372.15,     17126,
20110609,373.60,377.80,372.15,374.90,     73921,
20110610,375.00,376.00,366.65,370.85,     16955,
20110613,368.45,368.95,362.25,368.35,     16738,
20110614,369.90,375.00,368.00,373.10,     38974,
20110615,375.00,379.00,367.60,370.15,     41585,SPH
20110616,367.65,373.00,366.30,369.45,     23015,
20110617,369.45,377.85,368.00,372.25,    199451,
20110620,371.00,371.45,357.10,364.85,     30308,
20110621,364.90,365.90,360.00,360.10,     19905,
20110622,360.50,363.95,349.30,351.85,     34783,
20110623,350.00,356.00,345.20,352.15,     37874,SPL
20110624,352.70,362.65,350.05,361.50,     35032,
20110627,364.00,369.45,359.10,366.40,     24827,
20110628,368.00,370.65,362.25,366.60,     19523,
20110629,369.40,370.95,366.00,367.15,     25271,
20110630,371.90,374.55,369.50,371.95,     55913,
20110701,374.00,375.25,371.50,372.30,     17395,
20110704,373.90,373.90,368.00,369.50,     16541,SPL
20110705,370.30,379.40,369.00,378.10,     99964,
20110706,378.85,386.45,378.00,384.85,    113577,
20110707,386.00,389.60,381.00,383.20,     66058,SPH
20110708,385.50,385.90,378.40,379.30,     39074,
20110711,379.50,383.00,377.00,382.10,     25867,
20110712,378.50,385.45,374.25,377.90,     29719,
20110713,380.00,383.25,379.60,380.80,     93328,
20110714,382.00,388.00,379.25,383.20,     34702,
20110715,384.80,385.00,380.00,381.15,     15107,
20110718,381.50,384.95,379.60,381.00,     20686,
20110719,382.00,387.25,381.00,383.50,     52911,
20110720,385.00,387.40,381.00,382.40,     17887,SPH
20110721,381.00,383.00,378.20,379.85,     20838,
20110722,382.00,383.50,380.00,382.15,     44338,
20110725,377.00,378.00,372.10,374.30,     36410,
20110726,376.25,376.55,370.00,370.90,     26065,
20110727,372.00,373.90,367.90,371.35,     22315,
20110728,371.30,371.40,362.00,362.95,     24276,
20110729,363.00,366.00,303.00,356.60,     48751,SPH
20110801,361.55,361.55,351.85,354.35,     30455,
20110802,354.35,360.95,350.00,351.40,     38351,
20110803,348.00,352.00,344.20,351.25,     22464,
20110804,351.50,355.95,347.00,351.80,     52162,
20110805,345.10,354.00,338.05,351.80,     61734,
20110808,350.00,360.00,340.00,352.55,    239672,
20110809,342.00,352.60,340.30,350.90,     71250,SPL
20110810,355.00,364.40,352.15,361.25,     63507,
20110811,359.25,366.75,349.05,354.75,     61829,SPH
20110812,357.45,359.00,351.05,354.55,     43896,
20110816,357.20,363.00,352.25,355.05,     42699,
20110817,356.15,359.10,352.00,354.10,     23450,
20110818,354.00,354.90,344.00,346.90,     39395,
20110819,340.00,353.20,337.50,348.50,     57191,
20110822,350.00,355.60,347.05,353.25,     13688,
20110823,354.00,355.50,347.90,348.90,     23159,
20110824,349.00,358.00,348.00,349.80,     71001,SPH
20110825,351.00,353.00,340.65,342.25,     25718,
20110826,343.00,343.00,331.00,334.85,     27615,
20110829,338.80,342.00,328.25,331.75,     97007,SPL
20110830,335.00,337.60,330.30,335.25,     40883,
20110902,339.00,339.35,332.75,335.50,     19333,
20110905,335.60,336.35,331.80,333.20,     32121,
20110906,333.20,334.85,330.60,332.45,     30415,
20110907,333.70,338.20,333.00,336.50,     94798,
20110908,339.45,342.60,336.05,340.20,     43740,SPH
20110909,341.00,342.50,331.25,332.15,     46232,
20110912,333.00,333.00,325.25,329.20,     34708,
20110913,332.00,334.10,325.00,326.70,     24348,
20110914,328.75,331.00,322.75,328.70,     35915,SPL
20110915,331.80,333.00,326.20,329.65,     21473,
20110916,330.10,333.00,325.50,328.10,     33223,
20110919,328.60,331.20,328.20,330.05,     10182,
20110920,330.60,336.15,328.80,334.80,     31315,
20110921,337.40,339.25,334.65,336.95,     43993,SPH
20110922,336.05,336.05,327.10,331.70,     40164,
20110923,329.50,336.45,322.00,324.05,     47759,
20110926,323.00,325.00,315.00,319.35,     29901,
20110927,325.00,328.30,321.80,327.35,     22449,
20110928,328.25,328.25,317.90,320.40,     22909,
20110929,320.50,324.00,317.20,319.25,     36722,
20110930,319.60,321.50,312.60,315.55,     33486,SPH
20111003,316.00,316.00,301.30,303.85,     36544,
20111004,304.00,304.90,298.20,302.15,     46279,
20111005,304.70,305.05,287.80,295.05,     92240,SPL
20111007,299.00,302.95,295.00,297.40,     29927,
20111010,300.00,308.70,297.55,307.55,     29771,
20111011,311.05,313.00,308.50,312.20,     33120,
20111012,313.25,314.90,309.00,314.20,     14334,
20111013,314.10,324.00,312.95,318.90,     33586,SPH
20111014,320.00,321.25,312.00,317.90,     16388,
20111017,320.00,322.95,317.00,318.00,      9761,
20111018,316.85,322.40,313.80,319.15,     23707,
20111019,319.75,322.00,317.00,319.05,     14266,
20111020,318.00,319.00,315.00,315.65,      6627,
20111021,319.70,319.70,308.00,308.90,     23273,
20111024,310.00,313.80,305.25,310.10,     31442,SPL
20111025,313.65,324.00,309.15,320.05,     18938,
20111026,321.25,324.95,320.50,323.60,     14613,
20111028,328.00,340.55,328.00,337.10,     75234,SPH
20111031,336.25,336.25,330.00,332.50,     12246,
20111101,328.00,335.00,320.60,322.25,     39582,
20111102,320.10,331.00,320.00,326.95,     28453,
20111103,329.45,332.00,325.00,328.95,     22734,
20111104,332.00,332.35,329.20,330.50,     28261,
20111108,331.90,332.40,327.00,329.90,      9812,
20111109,330.00,333.90,326.00,330.10,     26343,
20111111,333.00,337.40,322.10,331.55,    176415,SPL
20111114,338.50,340.00,334.00,335.05,     69906,SPH
20111115,334.00,334.50,328.30,330.10,     36185,
20111116,331.00,331.40,325.20,327.05,     37506,
20111117,328.00,333.90,325.00,329.10,     30729,
20111118,330.00,331.90,322.15,329.10,     52029,
20111121,329.50,332.50,327.00,329.60,     35847,
20111122,329.00,332.45,328.10,331.60,     26111,
20111123,330.00,332.00,327.05,329.00,     35855,
20111124,329.95,331.50,326.50,330.25,     25135,SPL
20111125,330.00,348.80,328.00,345.30,    149743,
20111128,352.00,357.50,342.00,343.20,     64459,
20111129,344.10,349.55,340.30,342.05,     38757,
20111130,339.00,347.45,336.00,345.55,     31237,
20111201,351.75,355.00,348.20,349.50,     78428,
20111202,352.00,356.85,350.00,352.00,     66345,
20111205,353.50,353.50,346.60,350.70,     29023,
20111207,353.00,359.90,353.00,355.45,     38991,SPH
20111208,356.80,357.45,349.50,354.75,     24364,
20111209,351.50,354.50,349.80,350.65,     17119,
20111212,351.00,353.85,344.05,346.85,     27018,
20111213,345.00,345.95,340.25,344.75,     29950,
20111214,345.00,345.00,333.25,334.80,     16578,
20111215,333.00,335.70,322.05,334.20,     44140,
20111216,334.00,334.00,323.00,325.75,     20679,SPH
20111219,326.00,326.85,318.00,325.05,     27643,
20111220,322.15,326.00,314.10,315.60,    120775,
20111221,316.00,319.40,312.00,317.25,     25429,
20111222,317.00,324.15,309.15,319.85,     47419,
20111223,321.00,323.40,313.00,313.85,     28576,
20111226,317.90,318.45,315.10,317.00,     13272,
20111227,316.00,318.25,311.25,312.65,     13825,
20111228,312.00,312.60,302.85,306.85,     30029,SPL
20111229,308.90,313.20,303.95,308.65,     19504,
20111230,311.00,314.00,305.05,311.35,     17570,
20120102,317.00,317.00,307.50,308.45,     10539,
20120103,308.20,317.70,308.20,315.90,     19664,
20120104,317.80,319.90,312.75,314.10,     39754,
20120105,314.40,317.20,310.50,311.60,     28339,
20120106,311.00,312.80,308.15,310.90,     22561,SPL
20120107,310.45,323.00,310.45,319.65,     16086,SPH
20120109,320.20,323.00,317.00,318.90,     47939,
20120110,318.50,321.80,318.50,320.30,     32051,
20120111,322.00,322.00,312.50,313.75,     54219,
20120112,315.00,319.25,312.00,314.95,     34280,
20120113,318.80,318.95,313.00,315.00,     29890,
20120116,314.00,317.70,313.35,314.15,     31733,
20120117,316.70,326.95,314.00,324.40,     69318,
20120118,327.90,330.90,320.40,321.85,     56646,
20120119,327.00,329.00,322.15,323.60,     36963,
20120120,325.90,329.00,295.00,323.85,     77536,SPL
20120123,326.00,327.90,323.00,325.95,     17898,
20120124,328.00,334.00,327.50,328.95,     54948,
20120125,331.00,332.40,325.40,326.50,     22321,
20120127,329.80,338.10,329.00,336.35,     73413,
20120130,336.00,336.00,329.00,333.15,     40801,
20120131,336.25,342.60,333.00,340.55,     34759,
20120201,340.00,347.90,336.25,346.15,     63025,SPL
20120202,349.40,351.00,345.40,349.05,     31078,
20120203,348.30,352.00,341.00,344.80,     57514,
20120206,350.85,351.70,346.25,349.40,     44332,
20120207,350.00,350.00,341.50,344.25,     27225,
20120208,344.70,347.70,343.35,346.45,     25367,
20120209,348.00,354.90,345.15,351.20,     58128,
20120210,352.50,361.80,343.90,356.75,    345040,SPL
20120213,360.00,367.40,357.00,362.80,    142800,
20120214,364.90,367.75,358.40,359.90,     43428,
20120215,363.00,369.20,363.00,368.25,     79637,
20120216,368.00,370.75,365.10,368.75,     38271,
20120217,371.80,374.50,368.00,371.00,     44820,SPH
20120221,372.00,373.50,365.05,366.50,     41308,
20120222,369.90,370.80,350.00,354.25,     69242,
20120223,353.00,366.75,346.50,353.15,    182597,
20120224,353.75,363.90,352.10,355.05,     49171,
20120227,360.00,361.00,338.15,342.35,     25882,SPL
20120228,345.05,350.00,340.00,349.10,     36638,
20120229,352.90,365.00,352.90,362.05,     68088,SPH
20120301,363.05,364.70,357.00,359.75,     39740,
20120302,360.00,360.00,354.00,355.30,     20027,
20120303,365.00,365.00,354.50,355.05,      2824,
20120305,354.70,359.35,352.00,354.75,     14644,
20120306,351.00,360.00,351.00,353.85,     18151,
20120307,358.00,358.00,345.10,346.10,     15691,
20120309,349.85,352.00,347.50,350.45,     33232,
20120312,341.50,354.90,341.50,352.95,     40771,SPL
20120313,353.05,365.00,353.05,361.00,     52259,
20120314,363.35,366.40,356.15,357.70,     33084,SPH
20120315,357.10,361.95,354.80,359.00,     40432,
20120316,363.00,363.00,353.50,354.70,     48630,
20120319,357.50,359.00,350.35,353.25,     34069,
20120320,353.25,356.35,351.00,352.80,     19124,
20120321,354.80,357.50,354.00,355.75,     19355,
20120322,355.00,363.65,347.10,349.75,     37043,
20120323,350.00,353.00,346.00,347.35,     19661,SPH
20120326,348.00,348.00,336.60,339.10,     39305,
20120327,341.05,346.90,338.20,340.05,     30335,
20120328,337.15,342.95,337.10,338.35,     28644,
20120329,336.10,345.05,335.55,341.20,     15692,
20120330,344.00,347.05,342.05,345.55,     15468,
20120402,346.00,349.00,342.60,344.20,     12695,
20120403,347.00,348.00,344.65,345.00,    164503,
20120404,345.10,353.80,345.10,350.20,     21884,SPH
20120409,343.50,350.90,339.70,340.60,     25769,
20120410,340.00,341.30,334.00,335.95,     22570,
20120411,335.45,337.75,331.70,335.65,     25843,SPL
20120412,335.10,342.00,335.10,340.45,     14596,
20120413,341.45,346.05,337.10,339.65,     25017,
20120416,343.90,349.90,338.75,347.30,     17202,
20120417,347.30,352.85,347.30,349.10,     16889,
20120418,351.35,353.45,349.00,350.05,     18725,
20120419,350.00,354.60,349.15,352.00,     17836,SPH
20120420,352.00,352.25,341.45,343.30,     12634,
20120423,340.05,346.40,340.05,343.30,     21574,
20120424,346.90,347.00,340.15,341.80,      7823,
20120425,341.80,342.90,336.00,336.60,      8548,
20120426,338.00,339.65,326.50,329.15,     25022,
20120427,330.00,334.85,330.00,332.05,     11367,
20120428,336.85,337.90,333.05,335.70,      2466,
20120430,335.55,338.45,332.75,335.50,      8423,
20120502,338.00,340.85,335.00,336.05,     18092,
20120503,336.00,336.00,331.10,331.90,      6874,
20120504,332.00,334.70,325.25,331.95,     20450,
20120507,329.90,340.00,323.30,337.90,     22421,SPL
20120508,332.00,339.00,332.00,336.20,      7364,
20120509,337.00,338.50,335.00,336.50,     22410,
20120510,337.45,342.85,337.00,340.20,     34961,
20120511,340.20,348.00,329.10,331.35,     29408,SPH
20120514,332.55,335.00,327.20,329.00,      6243,
20120515,327.10,333.00,325.05,327.60,     46069,
20120516,325.00,327.00,322.20,324.95,     10395,
20120517,326.15,330.00,324.00,324.70,      9854,
20120518,325.00,325.00,319.05,320.25,     17055,
20120521,317.00,321.80,313.55,314.70,     30156,
20120522,318.00,318.65,312.55,313.65,     20260,
20120523,313.00,313.50,309.10,310.05,     10788,
20120524,311.00,312.40,309.05,309.60,     13911,
20120525,310.70,312.70,309.00,310.65,     31813,
20120528,313.00,324.75,312.05,323.05,     27836,
20120529,324.95,325.00,316.00,318.65,     14795,
20120530,363.80,363.80,314.00,317.05,     20722,
20120531,317.00,317.00,305.30,308.70,     31254,
20120601,307.00,310.95,306.05,307.15,     18033,
