Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,317.30,319.90,317.00,317.00,      1141,
20110607,317.05,319.55,315.10,318.95,      1228,
20110608,319.00,320.00,316.30,316.85,      6038,
20110609,312.30,317.00,312.30,315.05,      1564,
20110610,318.00,318.00,313.00,314.70,       983,
20110613,315.00,318.00,309.60,316.25,    196541,
20110614,319.30,324.00,316.10,317.45,    426723,
20110615,317.55,325.00,316.05,322.15,    509234,
20110616,319.00,329.80,316.10,318.20,     35879,SPH
20110617,320.20,323.95,313.15,317.10,      8945,
20110620,317.00,317.00,301.00,307.85,      8553,
20110621,307.50,314.00,306.00,310.45,      6360,
20110622,310.00,311.80,301.10,301.60,      4344,
20110623,302.05,307.00,287.90,294.65,      7307,SPL
20110624,306.95,306.95,293.25,297.40,      3923,
20110627,295.00,300.00,293.00,294.55,      3641,
20110628,295.00,297.25,291.30,294.10,      5154,
20110629,294.90,300.00,294.90,297.85,      2824,
20110630,299.00,299.75,295.50,299.00,      2309,
20110701,300.00,307.90,296.40,304.60,      7570,
20110704,309.50,313.90,305.00,310.50,      3950,
20110705,311.90,312.90,309.00,311.25,      2600,
20110706,311.00,311.95,305.00,307.40,      4407,
20110707,305.00,313.30,305.00,311.05,      6859,
20110708,312.95,312.95,307.00,307.95,      2195,
20110711,311.95,314.75,310.00,312.55,      2137,
20110712,314.90,318.40,300.00,305.90,      9680,SPH
20110713,305.10,315.00,305.10,312.00,      4092,
20110714,309.50,313.95,306.65,310.05,      1765,
20110715,311.50,312.25,307.00,308.75,      2740,
20110718,308.00,310.95,306.60,307.45,      1636,
20110719,306.70,308.90,305.10,306.65,      1132,
20110720,304.00,305.55,300.30,301.45,      8616,
20110721,301.50,303.00,291.15,292.55,      3106,
20110722,299.00,300.00,294.70,297.05,      3447,
20110725,297.00,299.90,292.80,294.85,      1747,
20110726,295.20,297.25,285.00,288.85,     26427,
20110727,291.85,292.90,285.00,289.80,    758414,
20110728,292.00,305.00,286.15,290.35,    203963,SPH
20110729,292.10,298.45,275.10,286.25,     70812,
20110801,287.00,287.00,272.00,277.95,     11692,
20110802,278.00,278.00,263.00,264.70,     18711,
20110803,263.00,264.75,260.00,261.65,     58955,
20110804,264.00,267.00,261.00,261.50,      3054,
20110805,259.90,259.90,250.00,256.25,      8464,
20110808,256.00,265.00,249.25,259.95,      5719,SPL
20110809,250.25,262.25,250.00,251.75,      3322,
20110810,254.80,259.35,253.30,258.00,      1842,
20110811,257.50,259.25,251.55,257.65,      3378,
20110812,258.00,264.95,253.05,262.45,      3627,
20110816,260.00,268.00,255.50,265.25,      3728,
20110817,267.35,270.00,264.10,266.25,      2087,SPH
20110818,269.90,269.90,265.50,266.10,      2880,
20110819,265.00,267.00,261.15,264.40,      2095,
20110822,262.10,267.00,257.40,260.25,      1873,
20110823,256.65,262.50,250.30,253.60,      1308,
20110824,254.00,260.00,250.30,251.70,      3279,
20110825,254.90,254.90,249.00,250.00,      3462,
20110826,248.45,252.95,243.00,246.20,      1279,SPL
20110829,252.65,252.70,249.15,250.85,       488,
20110830,252.95,253.00,243.00,248.70,      2476,
20110902,249.05,258.95,249.05,252.20,      1937,
20110905,254.00,263.00,250.25,252.50,       684,
20110906,253.00,254.35,246.00,252.50,      2064,
20110907,253.00,263.00,251.50,256.10,      6302,
20110908,259.35,260.50,253.50,256.65,      1900,
20110909,260.00,263.80,251.00,253.85,      3783,SPH
20110912,252.00,252.00,240.70,241.75,      3886,
20110913,245.00,245.00,239.75,241.35,     14251,
20110914,244.75,244.90,240.00,241.40,      1990,
20110915,246.00,247.90,241.80,242.50,       606,
20110916,243.05,246.40,237.05,240.65,      1749,
20110919,246.85,249.00,240.55,242.70,      2781,
20110920,246.80,246.85,238.30,239.55,      2850,SPH
20110921,242.00,243.90,238.25,239.90,      2101,
20110922,238.00,242.45,238.00,238.40,      3658,
20110923,238.00,238.00,226.75,231.90,     12939,
20110926,230.15,230.15,220.00,225.00,      5283,
20110927,229.95,231.70,223.50,227.60,      2999,
20110928,230.00,230.00,220.30,223.90,      2662,
20110929,222.05,223.70,220.00,221.25,      2919,
