Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,226.20,230.75,226.20,228.35,    629433,
20110607,229.00,230.45,226.70,229.10,    454234,
20110608,228.25,231.50,224.60,226.65,    748825,SPH
20110609,227.00,228.65,225.50,226.95,    483957,
20110610,228.00,228.40,224.15,225.30,    402626,
20110613,224.10,226.75,222.50,225.95,    373997,
20110614,226.50,228.45,224.60,225.70,    354838,
20110615,226.70,227.70,223.45,224.25,    348640,
20110616,223.10,227.50,221.15,226.30,    841266,
20110617,228.00,230.40,225.20,228.25,    945152,
20110620,231.50,232.50,216.50,217.85,    802832,
20110621,219.40,221.05,214.25,218.45,    688063,SPL
20110622,219.90,220.40,215.50,216.25,    365536,
20110623,216.00,223.05,214.40,221.70,    664036,
20110624,221.50,228.90,221.50,227.15,    579639,
20110627,225.00,234.70,225.00,234.30,    984405,
20110628,235.00,236.10,228.75,230.90,    542847,
20110629,231.50,240.60,231.05,240.20,   1276579,
20110630,240.55,242.90,237.55,241.95,    911957,
20110701,243.90,245.00,238.40,240.10,    421567,SPH
20110704,240.80,243.70,238.15,241.10,    536245,
20110705,240.10,241.45,234.60,235.70,    439961,
20110706,234.90,235.00,222.80,224.35,   1432756,
20110707,224.00,227.40,220.60,223.10,   1442863,
20110708,223.00,226.00,216.10,216.70,   1744480,
20110711,215.70,222.25,214.00,220.25,   1475703,
20110712,218.70,221.45,213.50,217.50,    971265,
20110713,218.00,221.30,217.25,218.85,    788253,
20110714,217.50,222.85,217.40,220.85,    805977,
20110715,222.50,224.50,221.05,223.10,    668695,
20110718,224.70,226.90,223.50,226.30,    625307,
20110719,226.30,227.90,222.60,224.05,    419365,SPH
20110720,226.80,227.50,213.05,217.75,   4085159,
20110721,216.70,217.70,210.25,212.50,   1474103,SPL
20110722,215.00,217.70,214.10,216.25,    783033,
20110725,216.60,220.70,213.60,218.45,    491801,
20110726,219.00,221.25,213.40,215.00,    747804,
20110727,215.70,216.45,213.35,214.20,    537741,
20110728,213.70,216.40,211.50,212.45,    531490,SPH
20110729,212.30,214.45,211.30,212.35,    412211,
20110801,214.00,215.20,210.10,211.65,    341836,
20110802,210.10,210.80,205.50,206.05,    570039,
20110803,204.10,210.00,199.75,209.10,    912710,
20110804,210.10,213.20,203.35,204.60,    859018,
20110805,195.25,208.20,195.25,207.45,   1482091,SPL
20110808,200.05,210.40,200.00,204.70,   1575382,
20110809,200.00,209.10,196.05,203.95,   1386215,
20110810,205.10,211.75,205.10,209.95,    561131,
20110811,208.25,211.30,206.60,207.15,    362571,
20110812,210.90,212.95,209.00,210.65,    687564,
20110816,212.50,216.00,209.20,210.45,    543959,SPH
20110817,210.00,214.35,206.25,208.00,    495758,
20110818,207.00,210.40,201.25,203.35,    547845,
20110819,202.00,212.00,197.10,207.10,   1924815,
20110822,209.00,210.90,204.60,208.10,    677737,
20110823,209.50,210.05,205.00,206.50,    594371,
20110824,207.00,208.30,197.65,199.70,    716341,
20110825,201.30,206.70,196.05,205.55,   1607505,SPL
20110826,204.00,205.55,198.00,199.80,    522020,
20110829,202.30,209.30,202.00,205.80,    908174,
20110830,207.60,211.90,206.35,210.75,    960768,
20110902,209.90,217.00,201.20,216.30,    885573,
20110905,215.00,219.45,212.45,217.75,    466810,
20110906,217.00,221.45,214.35,220.00,    512094,
