Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,1221.00,1242.00,1210.00,1231.90,     32746,
20110607,1212.00,1247.00,1206.00,1240.70,     41640,SPH
20110608,1218.30,1234.95,1218.30,1226.05,     37394,
20110609,1210.25,1220.00,1210.00,1217.25,     29603,
20110610,1211.90,1243.00,1191.10,1229.75,    166353,
20110613,1223.00,1237.05,1207.30,1227.60,     99266,
20110614,1207.50,1232.00,1207.50,1222.80,     52846,
20110615,1210.60,1224.95,1206.00,1210.50,     38890,
20110616,1195.00,1198.00,1184.00,1189.45,     49411,
20110617,1227.90,1233.35,1164.00,1167.40,    245170,SPH
20110620,1182.00,1182.00,1132.25,1157.95,     68257,
20110621,1160.05,1169.90,1140.05,1146.45,     36334,
20110622,1148.00,1152.00,1116.00,1119.05,     47952,
20110623,1116.10,1116.10,1095.00,1099.75,     73790,
20110624,1102.00,1125.00,1087.15,1121.25,    115303,SPL
20110627,1113.80,1161.00,1105.50,1153.35,     84203,
20110628,1163.00,1168.40,1143.40,1158.15,     48376,
20110629,1154.00,1180.80,1154.00,1176.55,     44217,
20110630,1173.00,1186.80,1151.05,1158.45,     46485,
20110701,1155.00,1155.00,1130.10,1143.55,     80161,
20110704,1150.00,1160.50,1133.00,1156.00,     46131,
20110705,1157.00,1170.00,1154.15,1166.40,     27365,
20110706,1166.00,1175.35,1158.00,1164.80,     20638,
20110707,1166.30,1189.00,1158.05,1182.55,     29569,
20110708,1184.90,1201.00,1175.00,1184.25,     38425,SPH
20110711,1175.00,1175.00,1156.00,1163.30,     23549,
20110712,1155.00,1155.00,1141.00,1147.55,     18008,SPL
20110713,1165.00,1165.00,1153.05,1161.85,     25062,
20110714,1159.70,1185.00,1155.05,1175.75,     45288,
20110715,1173.00,1185.00,1161.60,1174.50,     18851,
20110718,1174.90,1187.75,1165.60,1172.15,     17282,
20110719,1168.00,1174.70,1160.00,1162.90,     24626,
20110720,1165.00,1176.05,1159.55,1162.05,     22574,
20110721,1158.95,1188.00,1147.00,1155.00,     12443,SPL
20110722,1153.10,1167.00,1153.10,1162.10,     18653,
20110725,1160.00,1188.80,1152.10,1181.70,     23925,
20110726,1175.50,1202.00,1156.10,1177.95,    232222,
20110727,1183.40,1214.95,1164.40,1206.45,     66283,
20110728,1198.00,1224.90,1178.00,1186.45,    102762,
20110729,1188.25,1218.50,1188.25,1207.90,     49186,
20110801,1210.10,1228.00,1191.60,1208.75,     72703,SPH
20110802,1199.00,1216.00,1194.00,1212.15,     99621,
20110803,1200.00,1221.80,1196.60,1215.15,    217795,
20110804,1202.00,1215.00,1195.20,1200.75,     38235,
20110805,1169.00,1200.00,1162.00,1193.15,    292694,SPL
20110808,1187.00,1210.00,1165.00,1192.45,     41110,
20110809,1173.80,1211.80,1166.00,1207.80,     39365,
20110810,1223.00,1287.00,1219.35,1279.70,    420855,SPH
20110811,1274.00,1281.00,1239.90,1247.45,     60636,
20110812,1248.90,1268.00,1239.00,1246.90,     40220,
20110816,1251.10,1258.00,1220.60,1225.60,     25141,
20110817,1210.00,1230.90,1179.00,1186.50,     43500,
20110818,1199.00,1203.50,1150.15,1158.25,     36158,
20110819,1143.00,1177.00,1133.30,1162.45,     44971,
20110822,1163.00,1173.00,1150.05,1168.50,     26029,
20110823,1174.90,1174.90,1152.10,1157.85,     31235,SPH
20110824,1150.00,1156.25,1096.90,1115.15,     84373,
20110825,1118.00,1129.40,1103.10,1111.75,     35140,
20110826,1121.00,1127.95,1048.00,1080.25,     48718,SPL
20110829,1085.00,1106.80,1057.00,1080.00,     97789,
20110830,1074.00,1099.90,1063.25,1092.35,    151023,
20110902,1080.00,1088.00,1067.15,1081.05,     54567,
20110905,1061.00,1098.90,1061.00,1085.95,     40642,
20110906,1090.90,1117.65,1090.00,1104.50,     66801,
20110907,1116.00,1138.85,1090.00,1127.00,     75316,
20110908,1134.00,1141.80,1122.00,1131.40,     62368,
20110909,1139.00,1149.30,1100.00,1103.05,     58310,SPH
20110912,1099.65,1099.65,1056.20,1068.45,     39445,
20110913,1074.95,1094.95,1062.00,1075.05,     61989,
20110914,1078.00,1099.70,1045.00,1093.30,     55089,SPL
20110915,1090.00,1095.40,1060.30,1083.00,    150155,
20110916,1078.95,1117.20,1060.20,1106.65,    256295,
20110919,1100.00,1148.00,1097.10,1140.80,    225207,
20110920,1146.95,1161.00,1116.00,1154.65,    183829,SPH
20110921,1147.70,1147.70,1116.00,1124.10,     70426,
20110922,1110.00,1114.00,1080.00,1087.45,     81687,
20110923,1074.65,1105.95,1049.00,1086.55,    101631,SPL
20110926,1100.00,1108.95,1066.00,1078.85,     76533,
20110927,1082.70,1111.00,1082.70,1105.95,     47783,
20110928,1111.25,1111.25,1065.60,1074.60,     42972,
20110929,1074.90,1115.00,1058.25,1104.95,     87191,
20110930,1100.20,1107.40,1075.05,1081.40,     39222,
20111003,1084.90,1099.85,1075.00,1077.15,     86920,
20111004,1089.90,1115.00,1082.95,1106.55,    111990,
20111005,1110.25,1129.85,1075.15,1084.95,     82300,SPH
20111007,1106.30,1124.20,1098.00,1113.10,     37822,
20111010,1087.00,1090.00,1065.00,1073.20,     87286,
20111011,1061.20,1086.65,1061.20,1074.75,     87116,
20111012,1075.00,1090.00,1068.25,1085.85,     43120,
20111013,1075.00,1085.05,1048.00,1056.40,    112681,
20111014,1052.95,1052.95,1022.10,1028.45,    149157,
20111017,1028.45,1066.40,1010.45,1053.05,    260625,SPL
20111018,1050.00,1064.80,1038.50,1052.55,    114609,
20111019,1066.00,1072.90,1054.00,1065.50,     83378,
20111020,1061.05,1078.70,1057.55,1075.80,     76106,
20111021,1109.00,1117.55,1087.00,1092.30,    198209,
20111024,1115.00,1123.00,1105.10,1108.25,     64782,
20111025,1120.00,1154.50,1116.00,1146.65,    100964,
20111026,1155.00,1167.00,1144.00,1150.90,     20802,
20111028,1162.25,1178.00,1112.10,1128.00,    130906,SPH
20111031,1075.80,1134.00,1059.45,1125.65,    396747,SPL
20111101,1121.00,1135.55,1112.20,1130.60,    145740,
20111102,1119.00,1134.70,1119.00,1124.60,     67890,
20111103,1123.80,1133.70,1120.00,1129.10,     55597,
20111104,1135.10,1152.00,1118.25,1123.35,     73193,
20111108,1134.00,1134.70,1117.05,1123.00,     38809,
20111109,1125.10,1126.00,1075.10,1080.15,     71092,SPH
20111111,1075.00,1091.85,1039.00,1059.20,     81438,
20111114,1070.00,1071.70,1021.00,1027.85,     45514,
20111115,1028.00,1042.50,992.50,1006.15,     76886,
20111116,1008.00,1010.00,980.10,992.15,     82473,
20111117,997.00,998.10,941.05,948.10,    129299,
20111118,949.00,949.00,910.00,940.70,    141876,SPL
20111121,940.80,967.15,931.10,942.60,    122903,
20111122,950.00,965.00,944.20,959.85,     80746,
20111123,958.50,971.00,943.20,950.30,     82202,
20111124,953.00,996.50,952.95,988.50,     90748,
20111125,985.00,990.00,945.00,950.05,    112992,
20111128,965.00,988.25,960.15,969.55,    132289,
20111129,965.00,980.95,952.00,957.65,     79145,
20111130,963.00,975.55,951.30,968.65,     66414,SPL
20111201,985.00,1008.00,958.00,962.00,    150576,
20111202,963.00,996.35,963.00,991.85,     89067,
20111205,987.95,1004.75,980.00,997.25,    133096,
20111207,993.05,1015.50,991.05,998.95,     66007,SPH
20111208,997.00,1004.05,965.10,975.15,     81291,
20111209,968.00,995.00,956.45,985.70,    107047,
20111212,989.85,991.00,952.05,958.25,     67836,
20111213,948.00,967.20,948.00,955.40,     75236,
20111214,954.80,962.40,940.15,946.95,     47812,
20111215,942.80,942.80,912.00,932.05,     57504,
20111216,932.05,950.00,911.85,929.80,     78155,
20111219,921.00,932.25,905.55,918.55,     48394,SPL
20111220,926.00,927.00,908.10,914.35,     41698,
20111221,928.00,966.60,927.00,961.00,     71146,
20111222,948.00,976.00,944.00,967.35,    121438,
20111223,974.90,988.00,969.90,974.40,     40617,
20111226,981.00,990.95,964.30,968.85,     53460,SPH
20111227,971.00,978.90,952.50,962.80,     39798,
20111228,967.90,970.00,951.15,959.40,     35260,
20111229,950.00,959.85,916.55,921.40,     61748,
20111230,933.00,942.00,912.10,920.05,     67593,SPL
20120102,930.00,943.90,916.85,936.80,     99296,
20120103,944.00,964.00,943.00,952.50,     49020,
20120104,950.00,968.50,943.00,948.40,     41626,
20120105,948.00,948.00,927.10,932.70,     77189,
20120106,933.00,955.00,927.55,949.15,     62258,
20120107,950.30,957.45,940.40,954.75,     11390,
20120109,955.00,976.00,948.00,971.95,     75326,SPL
20120110,970.00,992.80,970.00,986.00,     64698,
20120111,987.40,996.00,972.95,988.90,     51207,
20120112,984.00,1008.00,984.00,994.20,     77900,
20120113,995.00,1008.50,974.00,976.40,     66573,
20120116,974.00,1015.00,970.00,1004.65,    114987,
20120117,1015.65,1120.00,1015.65,1109.95,    347904,
20120118,1108.00,1143.95,1089.00,1097.55,    303696,
20120119,1112.00,1134.40,1106.55,1128.70,    119567,
20120120,1128.00,1131.00,1085.00,1099.10,     72573,
20120123,1085.00,1173.25,1070.00,1162.55,    569486,SPL
20120124,1165.00,1172.55,1128.00,1157.60,    259974,
20120125,1155.00,1198.70,1143.00,1185.85,    263700,
20120127,1174.00,1215.60,1160.00,1208.15,    150967,
20120130,1200.00,1224.80,1185.00,1194.15,     97217,
20120131,1194.00,1210.00,1168.50,1187.55,     86202,
20120201,1195.00,1225.00,1182.00,1213.75,    112202,
20120202,1225.00,1234.00,1204.00,1215.65,     61355,SPL
20120203,1224.00,1248.80,1204.95,1234.50,    102844,
20120206,1247.00,1264.00,1236.00,1253.60,     69846,
20120207,1249.00,1260.95,1238.70,1245.10,     64825,
20120208,1245.10,1279.90,1245.10,1267.90,     79773,
20120209,1258.00,1277.50,1257.70,1270.55,     50275,
20120210,1280.00,1280.00,1233.60,1245.25,     63739,
20120213,1242.95,1257.75,1216.35,1225.50,     55376,SPL
20120214,1216.80,1271.65,1216.80,1265.25,    100770,
20120215,1267.50,1323.95,1267.50,1303.70,    138984,
20120216,1304.00,1375.00,1280.00,1357.20,    162008,SPH
20120217,1360.00,1371.85,1317.25,1320.00,     99302,
20120221,1324.95,1336.60,1295.45,1309.40,     45240,
20120222,1310.00,1328.05,1280.00,1306.45,     91198,
20120223,1295.00,1319.70,1271.05,1279.15,     66973,
20120224,1280.00,1296.00,1277.00,1284.35,     38350,
20120227,1288.40,1288.40,1237.00,1255.00,     39604,SPL
20120228,1269.00,1279.00,1244.00,1269.25,     74584,
20120229,1279.00,1291.90,1240.00,1256.25,     83068,
20120301,1268.00,1324.00,1249.70,1314.55,    164470,
20120302,1330.00,1335.45,1307.05,1323.15,    164822,
20120303,1315.05,1324.95,1314.00,1319.45,      6572,
20120305,1329.00,1333.00,1310.00,1315.55,     64386,
20120306,1315.00,1349.00,1301.35,1328.80,    111937,
20120307,1320.00,1329.00,1280.40,1309.10,     46675,SPL
20120309,1329.80,1356.80,1319.50,1341.90,     60668,
20120312,1360.00,1360.00,1328.00,1337.60,     28412,
20120313,1354.40,1382.00,1336.00,1367.90,     65561,
20120314,1382.00,1397.45,1365.00,1368.35,     54665,
20120315,1375.00,1377.80,1355.00,1366.50,     50491,
20120316,1365.00,1428.20,1338.00,1373.65,    242215,SPH
20120319,1374.00,1377.25,1354.00,1362.50,     38347,
20120320,1360.00,1362.00,1329.25,1357.40,     53159,
20120321,1355.00,1372.50,1332.00,1360.80,     83723,
20120322,1342.00,1356.95,1322.40,1330.95,     45409,
20120323,1322.00,1322.00,1286.00,1308.60,     66781,
20120326,1320.00,1323.40,1291.20,1298.40,     64832,
20120327,1317.00,1317.00,1259.40,1275.15,     66573,
20120328,1276.00,1294.15,1253.55,1287.60,     47443,SPL
20120329,1284.80,1312.00,1265.00,1300.25,     39901,
20120330,1299.00,1353.25,1293.80,1349.10,     50111,
20120402,1354.00,1364.95,1330.00,1336.85,     52900,SPH
20120403,1351.00,1351.00,1303.10,1308.50,     40025,
20120404,1313.00,1337.00,1312.00,1318.35,     62821,
20120409,1310.00,1320.55,1278.00,1284.20,     39535,
20120410,1284.20,1294.90,1262.10,1275.45,     31835,SPL
20120411,1269.90,1284.90,1263.75,1272.80,     26791,
20120412,1285.00,1315.00,1278.00,1312.60,     81588,
20120413,1329.95,1350.00,1310.00,1323.35,     56259,
20120416,1318.00,1349.65,1311.30,1342.00,     30049,
20120417,1347.00,1352.90,1325.50,1341.60,     45943,
20120418,1348.70,1366.40,1346.00,1349.90,     24290,
20120419,1358.00,1400.00,1358.00,1389.35,     70585,
20120420,1390.00,1415.00,1380.10,1390.85,     53752,SPH
20120423,1390.10,1408.90,1370.00,1375.30,     36103,
20120424,1373.00,1375.00,1350.15,1365.45,     27632,
20120425,1360.00,1388.80,1360.00,1382.25,     43772,
20120426,1382.65,1399.00,1366.10,1380.85,     54945,
20120427,1380.85,1388.65,1373.30,1379.30,     67497,
20120428,1385.00,1401.00,1385.00,1397.10,      9673,
20120430,1398.10,1400.00,1358.10,1369.90,    111940,SPH
20120502,1375.00,1380.05,1324.05,1332.10,     69550,
20120503,1328.00,1328.80,1284.10,1291.40,     56135,
20120504,1285.00,1291.35,1263.00,1283.15,     41726,
20120507,1278.00,1329.70,1253.70,1314.70,     58056,
20120508,1325.00,1332.05,1298.20,1303.05,     43684,
20120509,1295.00,1311.70,1287.00,1301.95,     43817,
20120510,1297.90,1306.35,1250.90,1260.50,     47536,SPH
20120511,1240.00,1249.00,1218.50,1234.00,     44412,
20120514,1234.55,1256.75,1232.50,1246.90,     31785,
20120515,1245.00,1245.00,1205.40,1214.80,     43725,
20120516,1210.00,1210.00,1168.00,1192.40,     55883,
20120517,1205.00,1218.00,1187.50,1205.00,     32523,
20120518,1175.00,1184.20,1155.25,1165.10,    175693,
20120521,1174.00,1214.90,1173.00,1207.50,     39783,
20120522,1220.00,1224.10,1144.00,1153.20,     71757,SPH
20120523,1135.00,1162.00,1116.00,1151.25,     84238,
