Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,495.00,499.85,492.00,496.40,     12427,SPL
20110607,495.25,517.15,494.00,505.35,    138766,
20110608,505.80,514.80,505.05,510.85,     46058,
20110609,512.00,513.00,502.25,503.70,     19976,
20110610,503.00,509.95,497.00,502.55,     59272,
20110613,499.00,500.00,492.15,495.25,      9398,
20110614,495.00,518.15,493.50,509.15,     75509,SPH
20110615,508.00,510.00,503.75,505.95,     14580,
20110616,504.80,514.70,498.10,501.10,     28721,
20110617,500.80,504.95,490.00,492.75,     13442,
20110620,493.00,502.00,463.00,492.50,     35669,
20110621,495.10,496.00,486.10,488.45,     10153,
20110622,490.00,490.00,478.00,484.30,     11804,
20110623,478.05,485.00,477.00,479.25,     12446,
20110624,472.70,490.80,460.00,488.40,     10527,SPL
20110627,489.40,503.90,487.00,500.30,     19279,
20110628,490.00,509.00,490.00,505.55,     18553,
20110629,509.90,516.95,503.00,507.80,     33457,
20110630,507.50,534.80,507.50,526.20,    201333,
20110701,530.00,550.40,530.00,542.05,    169986,
20110704,546.05,561.75,538.10,552.95,    225817,
20110705,555.50,588.35,555.00,576.80,    445407,SPH
20110706,578.00,578.00,552.30,554.75,     76954,
20110707,546.00,576.50,546.00,563.90,    123234,
20110708,565.05,572.00,554.00,555.80,     25861,
20110711,559.00,572.00,545.15,556.75,     49811,
20110712,554.25,562.00,544.40,547.60,     57873,SPL
20110713,553.80,561.00,549.00,558.45,     42470,
20110714,558.45,562.95,554.65,557.45,     20238,
20110715,560.55,577.45,556.10,574.30,    143307,
20110718,570.00,583.30,568.00,569.10,     65808,SPH
20110719,571.70,575.00,559.00,571.25,     37303,
20110720,572.00,572.10,549.30,551.40,     40181,
20110721,550.00,558.00,538.05,540.50,     25919,
20110722,545.00,556.40,542.15,545.60,     30604,
20110725,547.00,551.95,541.00,544.20,     12490,
20110726,548.00,551.40,542.10,543.15,     17818,
20110727,544.00,546.80,542.00,544.30,     11298,
20110728,537.00,544.00,534.25,536.30,     12237,
20110729,540.00,548.00,530.50,536.20,     13356,
20110801,540.00,545.95,537.10,541.20,      9080,
20110802,551.00,568.05,546.00,564.95,     84134,
20110803,560.00,564.90,553.25,558.15,     38299,
20110804,560.05,569.00,542.35,544.35,     27709,SPH
20110805,537.90,554.70,535.10,548.10,     45428,
20110808,545.00,545.00,526.05,533.40,     63104,
20110809,525.00,544.95,517.00,538.75,     30126,
20110810,550.00,550.00,540.00,540.70,     16648,
20110811,540.00,542.35,538.15,540.05,     12980,
20110812,545.10,545.10,518.10,521.40,     46949,
20110816,525.00,527.00,518.00,520.45,      7364,
20110817,519.00,521.00,514.05,516.60,      8694,
20110818,515.95,517.95,506.05,507.30,     13462,
20110819,501.05,515.50,501.00,509.35,     15151,
20110822,500.00,510.00,490.10,507.50,     10186,SPL
20110823,508.05,514.40,506.10,509.75,      6249,
20110824,510.00,528.60,510.00,517.45,     12580,SPH
20110825,520.00,524.00,510.30,516.10,      9181,
