Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,25.20,25.40,24.65,24.85,    396426,
20110607,24.70,25.15,24.45,24.70,    669729,SPL
20110608,24.55,25.10,24.50,24.90,    658108,
20110609,25.00,25.35,24.85,24.95,    410936,
20110610,25.15,25.40,24.70,25.30,    860735,
20110613,25.15,26.10,24.70,25.75,    685077,SPH
20110614,26.00,26.10,25.60,25.85,    804396,
20110615,25.55,25.80,25.35,25.50,    423515,
20110616,25.50,25.50,24.50,25.00,   1369158,
20110617,25.25,25.30,24.90,25.15,    422506,
20110620,25.15,25.25,24.25,24.95,    455579,
20110621,24.95,25.00,24.60,24.65,    237410,
20110622,24.75,24.90,23.95,24.00,    595423,SPH
20110623,23.90,24.00,23.45,23.55,    578532,SPL
20110624,23.60,23.75,23.45,23.65,    456032,
20110627,23.50,23.95,23.45,23.50,    508853,
20110628,23.50,24.00,23.45,23.75,    412579,
20110629,23.95,24.20,23.75,23.95,    262770,
20110630,23.95,24.40,23.85,23.95,    324486,
20110701,24.45,24.50,23.80,23.95,    287072,
20110704,24.35,24.45,23.85,23.95,    275402,
20110705,24.00,24.15,23.60,24.00,    370883,
20110706,24.00,24.25,23.80,23.90,    216029,
20110707,23.90,24.30,23.30,24.20,    670441,SPL
20110708,24.45,24.55,23.90,24.25,    714638,
20110711,24.15,24.35,23.90,24.25,    419070,
20110712,24.95,25.05,24.00,24.30,   2281282,
20110713,25.25,25.25,24.35,24.50,    676073,
20110714,25.15,25.50,24.50,24.75,   4392968,SPH
20110715,24.70,25.15,24.05,24.20,   1480978,
20110718,24.60,24.70,24.05,24.15,   1579329,
20110719,24.00,24.60,24.00,24.10,    836730,
20110720,24.30,24.30,23.75,23.90,   2600164,
20110721,23.80,23.90,23.35,23.45,    580319,
20110722,23.70,24.15,23.60,24.00,    620534,
20110725,24.00,24.10,23.70,23.75,    480575,SPH
20110726,23.90,23.90,23.35,23.60,    674694,
20110727,23.60,23.70,23.45,23.65,    359943,
20110728,23.50,23.65,23.15,23.50,    423786,
20110729,23.50,23.70,23.30,23.50,    369623,
20110801,23.60,23.85,23.40,23.60,   1002321,
20110802,23.55,23.55,23.00,23.05,    325386,
