Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,185.40,188.00,183.00,183.30,      2446,
20110607,183.90,184.00,180.70,180.95,      1739,SPL
20110608,184.50,187.00,182.00,183.95,      4437,
20110609,188.40,191.75,188.40,189.65,      8366,SPH
20110610,190.50,191.35,186.15,189.45,      3263,
20110613,186.30,188.00,186.30,186.50,      1119,
20110614,186.45,187.75,185.20,186.00,      2128,
20110615,185.90,186.00,183.00,183.80,      1428,
20110616,191.75,191.75,182.00,182.55,      3716,
20110617,184.00,184.00,178.30,179.65,      4074,
20110620,183.95,183.95,174.55,175.45,      3918,SPH
20110621,173.50,176.00,173.10,173.40,      1524,
20110622,175.00,175.00,170.05,170.30,      2931,
20110623,170.50,171.00,167.40,169.00,      4375,SPL
20110624,167.50,171.80,167.50,169.65,      5730,
20110627,169.00,178.95,169.00,178.05,     31320,
20110628,178.00,182.00,172.10,175.25,      6725,
20110629,178.00,179.00,174.65,175.15,      1941,SPH
20110630,173.50,176.35,173.50,174.50,       895,
20110701,177.90,177.90,172.15,174.00,      8121,
20110704,175.00,175.00,170.30,171.00,      8478,
20110705,170.20,170.80,168.00,168.70,     20766,
20110706,171.00,171.00,167.00,168.00,      4667,
20110707,168.00,173.35,167.40,168.20,     26256,
20110708,168.50,172.50,168.50,169.90,     15570,
20110711,171.00,171.00,169.30,169.65,      2855,
20110712,165.15,170.00,165.15,166.45,      6384,
20110713,167.00,169.00,166.00,167.10,      5586,
20110714,169.00,173.00,165.55,171.05,      6992,SPH
20110715,171.10,172.00,170.00,170.55,      8843,
20110718,170.55,173.00,168.20,169.05,     11438,
20110719,170.00,170.50,163.45,164.20,     26915,
20110720,164.20,164.95,160.60,161.55,     11364,
20110721,160.10,162.00,152.00,154.80,     33460,
20110722,156.00,157.50,153.00,153.30,     15872,
20110725,155.00,164.40,150.00,162.05,     22255,SPL
20110726,165.40,168.00,161.00,167.20,     20727,SPH
20110727,166.15,168.00,164.00,165.65,      8541,
20110728,164.80,167.00,162.10,165.25,      6597,
20110729,165.00,167.40,164.10,164.70,      3024,
20110801,165.00,166.00,160.55,162.15,      3680,
20110802,158.50,160.40,158.10,158.30,      1634,
20110803,156.00,159.00,155.00,156.35,      5695,
20110804,158.95,160.95,155.00,155.35,      2394,SPH
20110805,145.00,157.50,145.00,155.90,     22021,SPL
20110808,150.00,159.65,150.00,155.35,      4730,
20110809,154.75,156.00,153.00,154.15,      2959,
20110810,157.00,160.95,155.60,158.10,      5039,
20110811,159.95,160.35,155.00,156.20,      2753,
20110812,158.00,158.00,154.00,154.00,      4203,
20110816,158.75,158.75,153.20,153.25,      2885,SPH
20110817,152.15,155.85,152.10,153.05,      3112,
20110818,153.00,153.00,150.00,150.05,      4562,
20110819,146.05,151.80,140.25,140.80,      6989,
20110822,141.00,146.00,141.00,143.15,      3590,
20110823,142.00,146.00,141.35,142.95,      2121,
20110824,142.00,144.00,139.25,141.65,      3334,
20110825,138.00,140.00,135.00,138.75,     16927,
20110826,133.05,138.60,129.05,130.25,      2944,SPL
20110829,133.00,133.00,130.00,131.30,     20928,
20110830,141.70,141.70,133.50,136.00,     79291,
20110902,140.95,141.00,135.50,139.70,      4102,
20110905,136.10,140.50,136.00,139.90,      1169,
20110906,139.00,147.00,139.00,145.45,     16778,
20110907,147.00,148.60,144.10,145.05,     14926,SPH
20110908,144.10,147.75,144.00,146.35,      2599,
20110909,147.85,147.85,144.10,144.90,      1357,
20110912,145.00,145.00,139.55,140.30,       614,
20110913,139.05,141.85,136.10,136.90,     13941,
20110914,141.45,141.45,135.55,138.15,      1913,
20110915,137.35,139.00,136.60,137.00,      2052,
20110916,138.00,138.00,135.70,136.55,     10014,
20110919,138.00,138.00,136.50,137.25,      3400,
20110920,140.00,140.90,137.60,139.70,      1682,SPH
20110921,136.00,140.60,136.00,139.80,      2282,
20110922,137.10,139.50,132.15,135.60,     12323,
20110923,128.60,137.85,128.60,131.75,     34924,
20110926,130.05,137.00,128.00,133.35,      2250,
20110927,132.15,135.50,130.00,133.60,     29936,
20110928,135.45,135.45,133.25,134.55,     21731,
20110929,133.90,134.50,131.35,133.00,     41437,
20110930,133.00,134.50,131.10,132.65,     10749,
20111003,130.00,133.90,128.00,130.35,      6430,
20111004,132.00,133.00,125.50,126.50,      4693,
20111005,129.80,129.80,122.00,122.95,      4721,SPL
20111007,130.80,130.80,123.10,124.65,     33798,
20111010,130.60,141.50,129.80,137.55,     20338,SPH
20111011,137.95,138.95,134.35,136.60,      3287,
20111012,137.00,137.25,131.70,133.75,      1209,
20111013,135.95,138.00,135.10,136.05,      2307,
20111014,139.70,139.70,133.50,133.80,      2439,
20111017,134.45,137.85,131.00,131.35,     12278,
20111018,130.05,132.00,127.10,128.20,       891,
20111019,129.00,131.85,128.10,131.85,      1514,
20111020,128.25,130.00,126.70,127.40,       649,
20111021,131.95,133.00,127.50,128.70,      2583,
20111024,130.95,130.95,128.00,129.00,       845,
20111025,123.15,130.05,123.15,128.35,       985,SPL
20111026,139.15,139.15,129.00,132.60,      1311,
20111028,134.90,145.55,131.10,143.20,     14306,
20111031,137.15,154.50,137.15,149.00,     34403,
20111101,146.10,151.70,145.10,146.80,      3282,
20111102,149.90,158.45,147.95,152.40,     57419,
20111103,159.45,159.45,148.50,151.05,     23786,SPH
20111104,151.95,154.50,147.10,149.20,     24131,
20111108,150.75,150.75,144.00,145.05,     33030,
20111109,147.95,149.45,142.75,144.75,     36445,
20111111,141.25,142.00,133.00,134.30,     12964,
20111114,137.00,137.00,126.25,134.20,     16560,
20111115,134.30,137.90,128.55,129.75,     32148,
20111116,133.50,133.50,127.00,127.55,      2115,SPH
20111117,132.00,133.00,127.80,128.15,     11493,
20111118,126.00,130.00,124.00,129.95,     24433,
20111121,125.40,130.40,120.15,123.30,      7580,
20111122,126.90,126.90,114.20,116.15,     12368,
20111123,114.65,114.70,105.40,108.25,     13283,
20111124,105.55,122.00,101.10,119.10,      5448,SPL
20111125,115.95,135.40,115.95,122.50,      7891,SPH
20111128,123.00,126.90,112.00,117.80,     23717,
20111129,119.00,121.50,116.40,120.60,      1467,
20111130,122.45,122.75,116.80,120.30,     18293,
20111201,119.00,123.20,119.00,122.30,      4251,
20111202,125.00,130.00,120.15,129.30,      5154,
20111205,128.00,130.95,127.75,129.15,      7396,
20111207,126.50,133.00,126.50,130.00,      6270,SPH
20111208,130.00,130.45,125.00,128.55,      5697,
20111209,116.60,130.00,116.00,126.65,      5990,
20111212,121.50,128.55,121.50,126.95,      9599,
20111213,124.05,126.25,122.10,124.65,      4685,
20111214,124.90,125.40,121.70,123.90,     20375,
20111215,120.05,126.75,120.05,125.20,     20761,
20111216,127.90,127.90,115.10,116.50,      6586,
20111219,119.15,126.00,113.50,124.60,     15785,SPL
20111220,121.05,124.45,121.00,122.35,      7536,
20111221,123.95,125.70,123.95,124.00,      3120,
20111222,116.65,129.00,116.65,126.65,      2725,
