Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,2187.00,2249.90,2186.00,2229.80,      5739,SPL
20110607,2239.00,2251.00,2210.00,2224.40,      4076,
20110608,2233.00,2250.00,2217.00,2243.55,      2284,
20110609,2254.00,2299.00,2245.20,2263.60,     10388,
20110610,2250.10,2284.75,2240.00,2255.65,     10384,
20110613,2235.10,2294.80,2215.15,2280.00,     16436,
20110614,2293.90,2298.50,2252.00,2266.85,      7086,
20110615,2270.00,2304.00,2261.00,2287.55,     12749,SPH
20110616,2280.00,2287.00,2255.00,2259.65,      1706,
20110617,2265.00,2270.00,2170.15,2183.55,      9790,
20110620,2187.00,2189.90,2066.65,2159.30,      4170,SPL
20110621,2189.00,2210.00,2158.00,2178.55,      3918,
20110622,2178.00,2181.00,2122.00,2158.65,      1431,
20110623,2151.00,2185.00,2137.95,2177.80,      4266,
20110624,2181.00,2219.50,2181.00,2200.05,      4313,
20110627,2193.95,2293.40,2155.50,2282.35,      7744,
20110628,2290.00,2375.00,2273.00,2342.65,     56918,SPH
20110629,2354.95,2360.00,2265.15,2284.10,     13544,
20110630,2295.00,2319.95,2260.00,2288.55,     13370,SPL
20110701,2305.00,2335.95,2261.25,2310.65,      4089,
20110704,2325.10,2340.10,2279.00,2316.20,      3836,
20110705,2299.00,2314.00,2279.00,2306.05,      6672,
20110706,2283.10,2314.90,2283.10,2299.90,      1384,
20110707,2305.00,2374.00,2301.05,2313.50,     11592,SPH
20110708,2320.00,2320.00,2290.00,2295.35,      2069,
20110711,2291.00,2325.00,2274.00,2295.75,      3277,
20110712,2274.20,2320.00,2262.65,2291.45,      4154,
20110713,2298.90,2307.80,2287.00,2291.35,      1662,
20110714,2280.05,2311.00,2280.00,2292.05,      1441,
20110715,2280.00,2309.70,2185.00,2204.30,     16191,
20110718,2209.90,2235.00,2190.00,2199.25,      1878,SPH
20110719,2210.00,2219.00,2165.00,2175.10,      7673,
20110720,2183.40,2195.00,2141.20,2150.05,      4025,
20110721,2142.10,2168.00,2131.50,2145.80,      1210,
20110722,2164.90,2180.00,2150.10,2159.05,      1781,
20110725,2160.00,2169.00,2140.40,2156.25,      3717,
20110726,2160.00,2163.50,2111.00,2124.30,      8538,
20110727,2138.00,2154.00,2123.00,2136.45,      1555,
20110728,2120.00,2130.00,2101.05,2111.95,      2671,
20110729,2110.00,2130.00,2100.00,2118.25,      2385,
20110801,2119.00,2188.00,2119.00,2174.50,      2878,SPH
20110802,2160.00,2175.00,2130.00,2141.35,      3196,
20110803,2099.00,2145.00,2030.00,2128.35,      8353,
20110804,2132.00,2144.00,2050.00,2064.25,      7830,
20110805,2043.00,2051.05,2000.00,2031.50,      3479,
20110808,1995.00,2034.00,1975.00,1999.70,      2342,
20110809,1900.05,2003.40,1875.00,1976.10,      3627,
20110810,2028.00,2028.00,1975.00,1991.20,      1362,SPH
20110811,1999.60,1999.60,1953.00,1962.05,      1366,
20110812,1990.00,1995.00,1935.00,1956.60,      2346,
20110816,1952.10,1957.90,1870.00,1884.15,      2368,
20110817,1889.00,1925.00,1825.25,1859.50,      4899,
20110818,1880.00,1880.00,1817.00,1831.40,      2817,
20110819,1780.00,1808.85,1736.00,1765.70,      6213,
20110822,1760.25,1800.00,1699.00,1775.85,     63696,SPL
20110823,1790.00,1814.00,1739.00,1803.50,      7670,
20110824,1810.00,1850.00,1810.00,1835.15,      4839,SPH
20110825,1835.00,1835.00,1715.00,1741.80,      5664,
20110826,1760.00,1784.95,1735.20,1749.35,      5523,
20110829,1784.80,1830.00,1768.00,1798.20,      3376,
20110830,1822.00,1833.00,1785.10,1815.45,      1705,
20110902,1786.00,1837.00,1741.00,1810.90,      1483,SPL
20110905,1788.00,1809.85,1780.50,1806.15,      1156,
20110906,1808.00,1830.00,1782.20,1819.70,       776,
20110907,1824.95,1910.00,1824.00,1898.60,      8080,
20110908,1891.00,1974.00,1891.00,1938.15,      3413,SPH
20110909,1937.75,1945.00,1861.00,1886.00,      2429,
20110912,1885.00,1885.00,1801.05,1807.30,      1581,
20110913,1830.00,1845.00,1785.00,1801.00,      6793,SPL
20110914,1824.00,1871.00,1815.00,1829.25,      5452,
20110915,1838.00,1882.00,1829.20,1876.30,      2863,
20110916,1859.50,1895.00,1826.00,1843.95,      3187,
20110919,1845.00,1873.00,1813.00,1827.80,      1843,
20110920,1844.80,1874.95,1841.50,1866.05,      1856,
20110921,1885.00,1951.00,1881.00,1932.70,     16578,
20110922,1920.00,1920.00,1890.65,1904.95,      3963,
20110923,1890.00,1956.00,1882.00,1921.00,     11316,SPH
20110926,1910.00,1925.00,1880.00,1909.40,      2468,
20110927,1925.05,1935.50,1915.00,1928.25,      2494,
20110928,1929.80,1937.90,1902.20,1907.85,      1796,
20110929,1909.00,1935.00,1885.10,1905.05,      2656,
20110930,1915.00,1923.95,1889.05,1894.60,     25926,
20111003,1894.00,1894.00,1850.00,1875.65,      3851,SPL
20111004,1905.55,1914.00,1863.00,1873.40,      2021,
20111005,1892.90,1902.00,1875.00,1890.35,       732,
20111007,1899.00,1945.00,1889.00,1931.30,      2849,
20111010,1950.00,1999.95,1935.00,1979.75,      7317,
20111011,1999.00,2000.00,1949.00,1966.30,      3888,
20111012,1976.00,2035.00,1976.00,2007.70,      5085,
20111013,2018.00,2034.90,1997.05,2014.30,      9518,SPL
20111014,2018.00,2054.00,2005.00,2046.95,      4545,
20111017,2065.00,2100.00,2054.55,2097.05,      3003,
20111018,2125.00,2125.00,2054.10,2062.10,      2837,
20111019,2085.00,2162.00,2080.00,2136.05,      3573,
20111020,2188.00,2188.00,2095.00,2147.85,      5225,
20111021,2155.00,2188.00,2151.30,2174.55,      2774,
20111024,2194.00,2209.90,2161.65,2200.60,     20253,SPH
20111025,2200.00,2208.75,2156.20,2185.35,      2826,
20111026,2086.80,2159.95,2080.00,2123.90,      1058,
20111028,2144.00,2180.45,2083.00,2095.75,      7711,
20111031,2091.85,2120.00,2086.00,2111.40,      3056,
20111101,2114.00,2125.00,2085.00,2105.95,      2716,
20111102,2099.00,2112.25,2089.50,2102.50,      1105,
20111103,2094.00,2105.00,2060.00,2064.95,      1133,
20111104,2090.00,2099.90,2055.00,2074.45,       661,
20111108,2089.80,2089.80,2060.00,2067.95,       901,
20111109,2071.00,2105.00,2058.05,2065.15,      3748,
20111111,2071.00,2108.95,2042.00,2095.00,      2059,
20111114,2123.00,2123.00,2060.05,2067.55,      1008,SPH
20111115,2070.00,2083.00,2023.05,2037.80,      1189,
20111116,2063.00,2063.00,2022.00,2027.85,       735,
20111117,2050.00,2050.00,1981.35,2014.95,      1616,
20111118,1998.00,2009.00,1976.00,2002.55,      1160,
20111121,2000.00,2000.00,1970.00,1974.65,       595,
20111122,1974.00,2002.05,1960.05,1995.80,      1542,
20111123,1971.00,1990.00,1945.00,1975.25,      1250,SPL
20111124,1972.10,2019.80,1960.00,2000.55,      1516,
20111125,1988.10,2045.25,1988.10,2008.75,      3503,
20111128,2025.00,2094.75,2015.05,2081.00,      2437,
20111129,2081.00,2095.00,2060.15,2076.00,       641,
20111130,2061.00,2061.00,2015.00,2032.80,      1032,
20111201,2060.00,2100.00,1988.85,2017.20,      2031,SPH
20111202,2006.10,2057.00,2006.10,2046.35,      1133,
20111205,2032.50,2054.00,2000.00,2018.85,      2141,
20111207,2039.00,2043.00,1976.15,1999.20,      2453,
20111208,1996.90,1998.75,1940.00,1959.10,      2698,
20111209,1950.10,1974.95,1926.00,1958.65,       629,
20111212,1974.00,2013.95,1945.10,1960.05,      1921,
20111213,1960.00,2000.05,1960.00,1992.40,      1166,SPH
20111214,1995.00,1999.00,1968.65,1975.50,       327,
20111215,1989.00,1995.00,1960.00,1980.70,       622,
20111216,1995.00,1999.75,1950.10,1983.85,      1661,
20111219,1975.05,1975.05,1905.55,1922.10,       894,
20111220,1906.00,1945.00,1871.00,1900.55,     12240,
20111221,1906.00,1914.00,1890.25,1895.90,      1766,
20111222,1845.00,1865.00,1785.10,1857.35,     11562,
20111223,1862.70,1869.95,1805.00,1809.70,      3540,
20111226,1808.90,1863.80,1800.00,1855.85,      3411,
20111227,1832.05,1862.25,1801.25,1815.45,       612,
20111228,1827.00,1844.35,1820.10,1836.15,      3974,
20111229,1817.75,1868.00,1817.75,1863.65,      1685,
20111230,1860.00,1864.00,1738.40,1854.75,      2800,SPL
20120102,1850.00,1870.00,1830.00,1844.05,      1063,
20120103,1851.00,1900.00,1851.00,1882.35,      1395,
20120104,1880.00,1940.00,1860.00,1932.35,      4041,
20120105,1930.00,1964.80,1930.00,1954.70,       896,
20120106,1954.00,1971.00,1930.65,1964.85,      1653,
20120107,1937.05,1979.95,1937.05,1963.00,       149,
20120109,1945.80,1970.00,1940.00,1949.30,       238,SPL
20120110,1940.75,2029.00,1940.50,2022.10,      2140,
20120111,2002.10,2029.95,2002.10,2018.05,      3039,
20120112,2034.95,2034.95,1987.35,2014.65,      1431,
20120113,2014.00,2035.00,2000.00,2011.10,      7606,
20120116,2011.00,2029.85,1991.05,1999.60,      1954,
20120117,2024.90,2048.50,2001.65,2020.70,      2162,SPH
20120118,2018.05,2042.95,2012.10,2022.95,      1585,
20120119,2034.80,2034.90,1980.15,1993.85,      1560,
20120120,1983.40,1998.00,1958.00,1962.55,       942,
20120123,1985.10,1994.95,1935.00,1940.35,      2980,
20120124,1953.00,1970.00,1933.00,1965.25,      3769,
20120125,1970.00,2009.95,1945.00,1955.25,      3060,
20120127,1970.00,2019.00,1960.00,1969.55,      9689,
20120130,1980.00,1999.00,1925.10,1941.30,      3878,
20120131,1945.00,1990.05,1920.00,1987.10,      2468,SPL
20120201,1992.80,2124.90,1980.40,2092.05,     18846,
20120202,2090.00,2127.75,2035.00,2090.45,     10201,
20120203,2070.00,2107.80,2061.95,2097.25,      4655,
20120206,2105.00,2206.95,2094.10,2157.25,     18529,
20120207,2155.00,2198.00,2135.00,2144.35,      6397,
20120208,2145.10,2189.90,2140.20,2177.60,      2606,
20120209,2180.00,2194.00,2143.00,2152.20,      3287,
20120210,2179.95,2179.95,2140.55,2154.80,     16940,SPL
20120213,2175.00,2264.00,2160.00,2198.80,     11476,SPH
20120214,2240.00,2240.00,2190.00,2199.40,      3108,
20120215,2205.00,2208.00,2192.10,2199.95,      3234,
20120216,2210.45,2215.35,2190.00,2201.25,      3770,
20120217,2200.00,2215.90,2160.00,2172.70,      5085,
20120221,2198.95,2239.00,2170.50,2201.60,      6967,
20120222,2210.00,2215.00,2095.00,2119.55,      4898,SPL
20120223,2130.15,2235.00,2125.05,2218.40,      8209,
20120224,2238.00,2614.00,2238.00,2583.05,    354260,
20120227,2554.40,2660.85,2445.00,2542.30,    216934,
20120228,2540.00,2684.00,2450.00,2666.30,    131537,
20120229,2684.40,2715.00,2605.00,2641.40,     48907,
20120301,2664.40,2728.60,2590.00,2685.00,     52447,SPH
20120302,2689.00,2709.00,2591.05,2604.40,     23582,
