Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,82.00,82.25,80.70,81.30,     91044,SPH
20110607,81.30,82.00,81.00,81.40,     47626,
20110608,81.80,82.00,80.50,80.80,     70866,
20110609,81.15,81.25,80.05,80.20,    109221,
20110610,81.00,81.00,79.30,79.60,     67219,
20110613,79.80,79.90,79.05,79.30,     65592,
20110614,79.85,80.25,79.25,79.45,     93086,SPH
20110615,79.50,79.65,78.00,78.25,     91795,
20110616,78.00,78.30,77.50,77.90,     73209,
20110617,78.35,78.35,77.30,78.20,     28429,
20110620,78.10,78.10,72.25,73.40,    294011,SPL
20110621,74.00,74.50,73.15,73.55,    138370,
20110622,73.55,74.45,73.55,73.90,     57990,
20110623,74.60,74.60,73.35,73.95,     57490,
20110624,74.80,76.95,74.00,76.25,     89732,
20110627,76.00,78.05,75.75,77.70,    162153,
20110628,78.00,79.05,77.15,78.00,    143533,
20110629,78.10,78.40,77.25,77.60,    135883,
20110630,77.70,78.45,77.00,77.40,    128953,SPL
20110701,78.00,79.90,77.40,78.40,    115179,
20110704,79.00,80.75,78.70,80.50,     89691,
20110705,80.45,81.40,80.05,80.95,     80495,
20110706,81.25,81.25,80.00,80.20,     65559,
20110707,81.00,81.45,80.30,81.25,    162716,
20110708,81.50,82.60,80.75,81.85,    213192,SPH
20110711,81.85,81.85,79.55,80.05,     63223,
20110712,80.00,80.00,78.00,78.40,     88368,
20110713,78.70,79.60,78.00,78.20,    108508,
20110714,78.40,79.05,77.55,78.55,     70971,
20110715,78.50,79.35,78.30,78.95,     60074,
20110718,79.00,80.45,78.55,79.20,     80477,
20110719,79.70,79.70,78.80,79.00,    141822,
20110720,79.00,80.25,77.25,77.50,    314891,SPH
20110721,77.75,78.20,76.55,76.80,    233165,
20110722,77.05,77.55,76.75,76.95,    281976,
20110725,77.50,78.20,77.10,77.90,    412021,
20110726,78.85,78.85,77.00,77.20,     77984,
20110727,77.00,78.00,76.75,77.55,   1568477,
20110728,77.20,77.40,74.80,75.10,    313492,
20110729,75.75,77.25,75.05,75.80,    498352,
20110801,76.50,79.00,75.85,76.60,    484536,
20110802,76.00,76.65,75.50,75.90,    158616,
20110803,75.70,78.05,74.65,77.15,   3985292,
20110804,78.60,79.15,76.10,76.50,    398685,SPH
20110805,75.75,76.55,74.00,76.20,    237013,
20110808,74.95,75.80,73.80,74.55,    175576,
20110809,70.20,74.55,70.20,72.20,    184655,
20110810,74.90,75.20,73.00,74.15,    141735,
20110811,73.75,74.20,72.75,73.15,    138494,
20110812,74.00,74.00,71.95,72.05,    101390,
20110816,73.00,73.00,70.10,70.35,    107926,
20110817,70.45,71.45,69.90,70.05,    100269,
20110818,70.50,71.60,69.00,69.50,    420681,
20110819,68.90,68.95,66.60,68.15,    144273,SPL
20110822,68.75,70.80,67.35,70.30,    119895,
20110823,70.80,72.45,69.40,71.95,    203150,
20110824,72.50,74.15,72.50,73.05,     79133,
20110825,73.05,74.30,71.90,73.10,     98671,SPH
20110826,73.00,73.45,70.25,71.60,     74740,
20110829,72.20,72.70,71.30,71.65,     57512,
20110830,72.45,72.80,71.35,72.05,     53444,SPL
20110902,72.55,73.35,71.85,72.75,     37883,
20110905,72.50,72.70,71.50,72.00,     57245,
20110906,72.85,73.00,71.65,72.20,    145329,
20110907,72.70,74.60,72.60,73.50,    180035,
20110908,76.00,76.45,72.05,72.55,    106889,SPH
20110909,73.05,73.40,71.90,72.10,    222874,
20110912,71.60,71.60,70.35,71.35,     65733,SPL
20110913,71.70,72.40,70.70,71.25,    180252,
20110914,71.30,71.65,70.40,71.25,     55973,
20110915,71.50,72.20,71.05,72.00,     51637,
20110916,72.50,72.50,71.95,72.00,    130469,
20110919,71.90,72.25,70.95,71.50,     63011,
20110920,71.45,74.60,71.15,73.65,    203494,SPH
20110921,74.00,74.25,72.40,72.55,    133780,
20110922,72.15,72.15,69.65,70.10,    106446,
20110923,69.30,70.80,69.00,70.00,     66331,
20110926,70.00,70.15,68.15,69.50,     74656,SPL
20110927,70.00,71.00,69.50,70.75,     32960,
20110928,71.90,71.90,69.50,69.90,    117874,
20110929,69.95,70.70,69.20,70.40,     38301,
20110930,70.40,71.75,70.20,71.15,     45285,SPH
20111003,70.75,70.75,69.00,69.50,     31758,
20111004,70.00,70.20,68.80,69.45,     77745,
20111005,69.75,70.80,67.90,69.75,    154581,SPL
20111007,70.50,70.50,68.65,68.90,    135634,
20111010,69.75,70.00,69.25,69.65,     70889,
20111011,70.00,70.25,68.25,69.05,    192113,
20111012,70.50,71.00,69.15,69.85,    403498,SPH
20111013,70.00,70.65,68.40,68.85,    119312,
20111014,68.85,69.30,68.30,68.45,     77171,
20111017,69.00,69.25,68.25,68.45,     69797,
20111018,68.70,68.70,67.60,68.15,     40685,SPL
20111019,68.95,69.40,68.50,68.85,     72484,
20111020,69.00,69.10,68.25,69.00,     62858,
20111021,68.75,69.75,68.60,68.85,    115893,
20111024,69.00,69.50,68.55,68.75,     50063,
20111025,68.90,69.00,68.35,68.65,    256972,
20111026,69.00,69.50,68.75,69.35,     36666,
20111028,70.55,71.25,69.35,69.80,   1034075,
20111031,70.95,70.95,69.45,69.95,    456785,
20111101,70.00,70.10,68.85,69.40,    135402,
20111102,69.50,70.10,68.00,69.75,    250945,
20111103,69.50,72.05,68.85,71.45,    259518,
20111104,72.00,73.10,70.40,71.50,    215871,SPH
20111108,71.75,71.75,70.55,70.90,     73663,
20111109,71.05,71.20,69.40,69.70,    120420,
20111111,70.00,70.00,68.20,68.70,     81752,
20111114,69.40,69.40,67.15,67.35,    151605,
20111115,67.40,67.40,58.90,60.10,    392332,
20111116,60.20,61.20,58.35,59.90,    392694,
20111117,59.85,61.10,56.60,58.30,    235300,SPH
20111118,59.30,60.60,58.00,59.95,    181185,
20111121,60.00,60.05,56.50,57.20,    206159,SPL
20111122,57.00,59.15,57.00,58.40,    105708,
20111123,58.80,58.80,57.40,57.80,    394236,
20111124,57.80,59.60,57.00,58.25,    155932,
20111125,58.40,59.50,57.20,58.80,     64842,
20111128,59.90,60.45,59.15,60.10,    291374,
20111129,60.40,62.50,59.15,60.35,    144407,SPH
20111130,60.40,60.40,59.00,59.55,     59666,
20111201,60.75,61.50,59.10,59.35,     84742,
20111202,59.60,61.75,59.25,61.25,     83894,
20111205,60.85,61.25,60.30,60.65,     60712,
20111207,60.00,61.65,60.00,60.50,     53661,
20111208,61.00,61.25,59.90,60.10,     34879,
20111209,60.00,60.00,58.20,59.25,     60607,SPH
20111212,59.65,59.85,56.95,57.30,    167124,
20111213,57.30,58.15,56.35,57.85,    102409,
20111214,57.10,58.30,57.10,57.80,     33496,
20111215,57.30,58.20,56.50,56.95,     84342,
20111216,57.90,57.95,55.20,55.70,     69936,
20111219,56.10,56.25,55.00,55.40,    152812,
20111220,56.00,56.00,54.15,54.45,     95630,SPH
20111221,55.80,55.80,51.50,52.35,    156947,
20111222,52.00,53.50,51.00,53.25,    123633,SPL
20111223,54.00,55.60,54.00,54.25,    208382,
20111226,54.95,55.45,54.00,55.10,     94275,
20111227,55.60,55.85,53.80,54.25,     60707,
20111228,54.55,54.55,52.45,53.70,     71962,
20111229,53.20,55.15,52.00,52.65,    112777,
20111230,53.30,54.60,51.00,54.20,     57362,
20120102,54.50,55.90,54.40,55.55,     99458,SPL
20120103,55.95,59.80,55.65,58.90,    133132,
20120104,57.40,59.55,57.40,59.35,     69963,
20120105,59.50,60.80,58.90,60.05,     47679,
20120106,60.00,60.70,59.10,60.20,     65062,
20120107,60.30,60.75,59.70,60.55,      4661,
20120109,60.30,61.40,59.20,61.10,     54176,
20120110,61.75,62.45,60.55,61.05,    162668,
20120111,61.20,62.50,60.80,61.65,     91649,
20120112,61.15,63.00,60.05,60.85,    116320,
20120113,61.40,63.60,61.25,62.45,     91360,SPH
20120116,62.50,63.00,61.45,61.90,     52823,
20120117,62.50,63.00,60.10,60.35,    161802,
20120118,60.30,61.40,58.50,58.95,    176092,SPL
20120119,59.05,60.50,59.05,60.10,     81810,
20120120,61.00,62.20,59.55,61.60,    194571,
20120123,61.40,63.30,61.40,62.60,     85974,
20120124,63.00,63.50,62.45,62.80,     74215,
20120125,64.90,65.40,63.00,63.50,   2029406,
20120127,63.50,66.65,62.70,64.95,    381689,
20120130,65.00,65.00,63.80,64.10,    107912,
20120131,64.50,66.05,63.70,65.65,    108952,SPL
20120201,65.90,66.75,64.55,66.40,    109570,
20120202,66.90,69.85,65.90,69.10,    286527,
20120203,71.50,71.70,67.75,70.50,    383640,
20120206,71.10,75.75,69.70,74.15,    879686,SPH
20120207,74.00,74.00,69.20,69.95,    385823,
20120208,70.50,71.45,69.30,71.05,    139773,
20120209,71.10,74.00,70.10,73.55,    250650,SPL
20120210,73.95,74.80,71.90,73.50,    230599,
20120213,73.50,73.90,72.00,73.20,     74272,
20120214,72.75,73.45,72.50,72.85,     73958,
20120215,73.40,75.90,73.30,73.55,    354789,
20120216,73.80,78.40,73.55,78.00,    726701,
20120217,79.00,80.00,76.25,76.75,    386102,SPH
20120221,76.90,77.65,76.00,76.20,    225370,
20120222,76.35,76.80,73.40,73.85,    134841,
20120223,77.00,77.00,71.20,71.80,    110592,
20120224,77.00,77.00,71.25,71.65,    112768,
20120227,71.50,71.80,68.90,69.50,    133370,
20120228,69.55,71.90,69.20,69.95,    420637,
20120229,70.10,71.50,68.70,69.30,    155827,
20120301,69.40,69.40,66.50,67.90,    215076,
20120302,68.80,68.95,67.00,67.45,    124150,
20120303,67.00,72.60,67.00,69.65,   1429128,SPH
20120305,68.15,70.00,66.50,66.90,    209233,
20120306,66.50,67.35,63.80,64.15,    229609,
20120307,64.10,65.75,63.40,64.35,    244208,SPL
20120309,65.75,66.75,64.95,66.50,    135529,
20120312,67.50,68.20,66.70,67.75,    134377,
20120313,67.00,68.50,67.00,67.35,    118463,
20120314,68.00,68.40,67.25,67.55,    102187,SPH
20120315,67.80,67.80,65.20,65.95,     69121,
20120316,66.50,66.80,63.80,64.15,    105915,
20120319,64.70,64.70,62.75,63.55,    161455,
20120320,63.40,64.10,61.75,62.55,    140863,
20120321,62.00,65.40,62.00,64.00,    141697,
20120322,63.30,64.90,61.70,62.10,    107836,
20120323,61.85,63.00,60.90,62.00,    112166,
20120326,62.75,64.45,60.50,60.75,    139631,
20120327,61.45,62.45,60.40,61.65,     80743,
20120328,61.00,62.80,61.00,61.45,     96023,
20120329,61.15,61.90,60.25,61.05,    162755,SPL
20120330,61.50,64.30,61.50,63.85,     81068,
20120402,64.00,64.75,63.30,64.10,    128652,
20120403,64.80,66.15,64.05,65.35,    133370,SPH
20120404,65.50,65.95,64.35,65.30,    117808,
20120409,65.30,65.85,62.70,63.25,    157589,
20120410,63.55,63.80,62.30,62.90,     52918,
20120411,62.45,63.00,61.30,62.05,     96463,
20120412,62.05,63.45,61.65,62.95,     68370,
20120413,63.00,63.40,62.00,62.15,     45698,
20120416,61.30,63.25,60.00,63.00,     50643,SPL
20120417,63.15,64.05,62.70,63.90,     69487,
20120418,64.00,64.70,63.90,64.10,     86160,
20120419,64.80,64.80,63.85,64.05,     55417,SPH
20120420,63.65,64.70,63.15,63.50,     68865,
20120423,63.40,64.10,61.90,62.10,     48182,
20120424,62.50,63.40,62.10,62.20,     38897,
20120425,62.80,62.80,60.75,61.00,     64244,
20120426,61.50,61.80,60.50,61.30,     78495,
20120427,61.05,61.85,60.30,60.50,     44994,
20120428,61.45,61.45,60.55,60.95,      3976,
20120430,61.50,62.25,60.85,61.80,     32701,
20120502,62.30,63.75,62.10,63.20,    108582,SPH
20120503,63.25,63.50,60.75,61.35,     45628,
20120504,61.50,61.50,60.35,61.00,     48123,
20120507,60.80,62.50,60.00,61.90,     70953,
20120508,62.10,62.55,60.00,60.15,     50751,
