Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,1085.30,1117.95,1085.30,1105.35,       342,
20110607,1100.10,1111.00,1100.00,1108.10,       291,
20110608,1116.75,1116.75,1105.00,1105.00,        48,
20110609,1089.00,1111.00,1089.00,1101.25,       290,
20110610,1109.80,1138.00,1093.00,1099.30,       804,
20110613,1080.00,1127.95,1080.00,1117.40,       690,SPL
20110614,1123.00,1130.00,1110.00,1129.05,       629,
20110615,1120.00,1135.00,1120.00,1126.05,       336,
20110616,1130.00,1198.80,1121.00,1158.25,      2634,SPH
20110617,1185.00,1185.00,1149.00,1160.00,     34012,
20110620,1180.00,1180.00,1111.10,1143.05,      1008,
20110621,1149.00,1161.00,1135.00,1144.05,       246,
20110622,1120.00,1156.00,1120.00,1153.85,       301,SPL
20110623,1160.00,1165.00,1140.00,1163.10,     15908,
20110624,1180.00,1180.00,1156.00,1163.65,       119,
20110627,1164.85,1190.00,1163.60,1177.45,      1768,
20110628,1183.00,1190.00,1163.05,1165.05,       264,
20110629,1179.00,1183.95,1170.00,1177.15,      1347,
20110630,1179.00,1210.00,1179.00,1189.65,       548,
20110701,1195.00,1207.90,1182.00,1197.80,       540,
20110704,1210.00,1211.95,1175.15,1179.25,        71,
20110705,1181.00,1199.00,1162.50,1191.75,       857,
20110706,1165.20,1195.00,1165.20,1186.10,        85,
20110707,1190.00,1197.00,1180.00,1182.10,       203,
20110708,1192.35,1192.35,1180.00,1186.70,      1379,
20110711,1189.95,1199.75,1182.20,1185.30,       300,
20110712,1200.00,1219.00,1156.00,1159.80,       594,SPL
20110713,1180.00,1190.95,1178.00,1188.65,       237,
20110714,1194.35,1298.30,1189.75,1245.05,      5047,
20110715,1274.20,1274.20,1251.00,1259.05,      2937,
20110718,1270.00,1290.00,1267.05,1273.90,       706,
20110719,1285.00,1285.00,1255.00,1259.15,       379,
20110720,1252.00,1267.60,1240.00,1243.50,      1185,
20110721,1240.00,1260.00,1240.00,1251.25,      1358,
20110722,1258.75,1409.85,1248.05,1344.00,     44010,
20110725,1350.00,1384.80,1228.80,1345.30,     69136,SPL
20110726,1354.80,1391.50,1330.00,1359.50,     46878,
20110727,1385.00,1434.80,1361.25,1381.50,     20139,SPH
20110728,1355.10,1369.95,1333.00,1347.70,      8787,
20110729,1352.00,1365.00,1318.00,1321.40,      4572,
20110801,1321.00,1331.00,1280.00,1284.25,      1786,
20110802,1300.00,1300.00,1245.00,1250.75,      1083,
20110803,1230.05,1248.00,1195.50,1212.30,      3634,
20110804,1240.30,1300.00,1230.00,1237.70,      1025,
20110805,1210.00,1232.00,1140.05,1213.90,      3586,
20110808,1212.00,1212.00,1170.00,1176.60,      1346,
20110809,1137.00,1201.00,1137.00,1173.30,      3363,SPL
20110810,1209.85,1224.90,1190.00,1201.90,      1845,
20110811,1186.00,1230.00,1183.15,1208.15,       768,
