Date,Open,High,Low,Close,    Volume,SwingPoint
20110606,357.80,357.80,350.00,352.00,       295,SPL
20110607,356.00,387.75,356.00,373.75,      3570,
20110608,379.40,379.40,370.00,375.65,      1158,
20110609,376.00,376.00,365.20,375.55,       245,
20110610,389.00,391.95,370.00,373.80,       745,SPH
20110613,391.90,391.90,369.00,371.95,       698,
20110614,372.00,372.00,365.00,367.55,       597,
20110615,370.00,376.00,355.10,359.70,      1815,
20110616,369.00,375.00,352.50,354.80,      1476,
20110617,360.00,369.40,353.00,365.75,      1697,
20110620,371.50,371.50,350.00,353.80,       326,SPL
20110621,360.00,365.00,358.00,360.00,      2268,
20110622,355.00,362.00,352.05,360.65,       739,
20110623,359.00,359.00,355.00,357.00,       132,
20110624,361.00,363.90,350.00,352.30,       528,
20110627,355.00,378.90,355.00,369.80,      4294,
20110628,370.00,372.70,362.25,362.65,       848,
20110629,368.00,369.00,360.00,361.00,       401,SPL
20110630,365.00,368.40,362.00,365.00,        88,
20110701,367.00,377.70,366.90,374.10,      1921,
20110704,384.80,385.00,370.00,379.30,      2718,
20110705,368.80,392.80,368.00,388.60,      1501,
20110706,380.00,394.90,380.00,388.05,      2927,
20110707,392.50,414.70,392.50,411.10,     18242,
20110708,418.95,419.40,400.00,404.50,      5990,SPH
20110711,396.85,409.40,396.85,400.45,       831,
20110712,405.00,406.95,385.00,392.05,       839,SPL
20110713,404.85,404.85,394.00,398.60,       856,
20110714,405.75,405.80,395.05,400.00,      1081,
20110715,419.40,419.40,392.10,401.45,      1760,
20110718,409.50,409.50,397.00,402.85,      2048,
20110719,408.95,429.00,405.20,424.55,     12047,
20110720,429.05,432.00,417.00,421.65,      2418,
20110721,428.80,428.80,415.00,416.75,       740,
20110722,417.00,427.90,415.30,423.50,      2907,
20110725,428.90,435.00,420.50,429.90,      3615,
20110726,438.70,438.70,415.55,421.80,      1724,SPH
20110727,426.00,426.00,411.55,414.20,       730,
20110728,414.00,418.90,411.00,416.55,       301,
20110729,425.95,425.95,400.00,404.20,      1666,
20110801,396.00,413.00,391.00,393.65,      1582,
20110802,394.00,394.00,385.25,386.95,       935,
20110803,395.00,398.00,374.50,381.15,       781,
20110804,389.00,408.00,387.50,403.30,      3665,SPH
20110805,385.50,394.90,370.05,381.05,      7847,
20110808,365.00,373.90,365.00,369.90,      1823,
20110809,366.05,370.00,362.55,364.10,      2167,
20110810,361.00,380.90,361.00,376.00,       832,
20110811,394.00,395.00,372.10,376.65,      2119,
20110812,404.95,404.95,379.10,388.00,      2221,
20110816,389.95,389.95,360.00,363.05,       423,SPH
20110817,365.00,379.90,361.50,367.40,       770,
20110818,360.00,378.40,360.00,364.30,       366,
20110819,370.00,370.00,350.10,354.50,       746,SPL
20110822,360.00,368.00,351.00,357.05,       558,
20110823,360.00,360.00,360.00,360.00,        49,
20110824,370.00,373.40,363.10,366.70,       323,
20110825,359.00,359.00,354.00,354.50,      1286,
20110826,367.95,367.95,353.00,353.00,       103,
20110829,357.00,369.00,355.00,360.50,       686,
20110830,383.95,383.95,355.00,362.25,      1485,
20110902,383.00,383.00,358.55,362.70,      1472,
20110905,369.95,369.95,360.00,360.55,       207,
